team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE AT LAST,22,229,8.150969617804705,7438,6565,1636,234,915,879,129,0.2492003046458492,1009,57,71,918,465.08756000000005,1303.78569,4.148451972249752,1.2921562834489593,3,2,2,3,2,2,10,2,2,2,12,18,30,9,38
WESTSIDE MARAUDERS,23,266,10.930787493049051,7533,6690,1702,269,963,942,141,0.2544095665171898,1261,79,43,1304,537.6748211111111,1526.998426,3.837488810467882,1.2109424472640762,10,9,9,5,5,9,5,8,7,9,38,38,76,1,39
LOUISVILLE SLUGGERS,23,208,10.605759906317624,7336,6573,1703,248,949,902,179,0.2590902175566712,1106,70,66,1120,470.23518888888896,1378.8015999999998,3.826506962025317,1.2466560578661843,7,7,6,8,8,6,8,5,8,6,36,33,69,2,39
NATIONAL PASTIME,23,266,10.40002804415423,7450,6670,1731,237,922,892,147,0.25952023988005996,1204,75,79,1174,508.41803444444446,1469.4126600000002,3.800467034883721,1.220442408637874,3,5,4,6,9,8,10,7,9,7,27,41,68,3,39
HOOSIERS,23,232,10.312256607530912,8098,7178,1803,267,1024,990,209,0.25118417386458625,1061,66,46,993,457.0460966666667,1336.8066399999998,3.8769225918944397,1.2599497078228086,9,10,10,10,3,5,6,2,6,4,42,23,65,4,39
BLUE SOCKS,23,250,10.22610253381502,7866,7088,1820,235,955,931,200,0.2567720090293454,1068,65,75,1074,460.97791333333345,1295.3091399999998,3.884645337078653,1.2128362734082396,2,8,8,9,7,4,9,4,5,8,34,30,64,5,39
MELONHEADS,21,270,10.634539827342856,6798,6042,1539,234,875,847,178,0.25471698113207547,1355,86,0,1355,563.8189966666666,1635.8423100000002,3.744923225092251,1.2072636974169744,1,2,2,7,6,10,2,10,10,10,18,42,60,6,39
BIG RED MACHINE,23,206,9.762561719182713,7535,6707,1681,263,936,928,124,0.25063366631877143,1187,72,59,1134,518.9483577777778,1492.13327,3.9347390227464194,1.2570625695029487,8,6,7,3,2,7,7,6,4,5,26,29,55,7,39
FREE BIRDS,23,243,9.25543822596429,7341,6515,1652,240,890,897,113,0.25356868764389867,1388,86,0,1342,615.5195833333335,1772.1685599999998,3.9911212175792516,1.276778501440922,5,3,5,2,4,10,2,9,3,3,19,27,46,8,39
ERIE LAKERS,23,195,8.075585308903491,7334,6532,1698,241,913,902,124,0.2599510104102878,1020,62,28,946,460.9070411111111,1331.90435,4.066826833333334,1.3057885784313725,6,4,6,3,10,3,4,1,2,2,29,12,41,9,39
FREE AT LAST,22,220,8.053948150757364,7578,6692,1666,238,922,891,127,0.2489539748953975,1184,66,17,1053,569.17546,1561.85689,4.3265026520270276,1.3191358868243244,4,5,3,4,1,5,3,3,1,1,17,13,30,10,39
WESTSIDE MARAUDERS,23,270,11.054564804018492,7666,6803,1741,268,977,948,143,0.25591650742319566,1314,83,32,1313,555.5245677777777,1615.492976,3.8049627929984777,1.229446709284627,10,9,10,5,5,10,4,10,8,8,39,40,79,1,40
BLUE SOCKS,23,254,10.222698425221148,7806,7072,1821,226,933,923,184,0.2574943438914027,1146,73,62,1151,482.6554344444445,1397.03872,3.7904877050610826,1.21905647469459,3,6,6,9,8,7,8,6,9,9,32,39,71,2,40
NATIONAL PASTIME,23,255,10.34536232878113,7738,6968,1789,254,940,940,152,0.2567451205510907,1119,70,82,1075,486.1208911111111,1380.58034,3.9098194995531728,1.2337625915996424,8,7,9,6,7,6,10,3,7,7,37,33,70,3,40
LOUISVILLE SLUGGERS,23,207,10.690509645564504,7595,6822,1786,253,970,922,171,0.2618000586338317,1236,77,36,1212,549.3222966666667,1578.0391,3.999919635922331,1.2767306634304207,7,8,5,8,10,8,6,7,4,3,38,28,66,4,40
HOOSIERS,23,235,10.185697221866011,7666,6796,1706,246,982,928,224,0.25103001765744554,1122,70,33,1077,487.79722111111107,1412.2420499999998,3.912811934046345,1.258682754010695,6,10,8,10,2,6,5,4,6,5,36,26,62,5,40
BIG RED MACHINE,23,210,9.722013599551635,7482,6632,1671,261,940,927,128,0.2519601930036188,1170,69,54,1138,510.31866444444455,1462.10542,3.925528188034189,1.2496627521367523,9,7,7,4,3,5,7,5,5,6,30,28,58,6,40
MELONHEADS,19,270,10.332414423307025,6560,5828,1494,227,854,824,165,0.25634866163349346,1191,77,0,1225,497.64392444444445,1402.53749,3.760533434089001,1.1776133417296388,4,2,2,7,6,8,1,8,10,10,21,37,58,6,40
FREE BIRDS,23,235,8.985298221418729,7369,6536,1649,240,887,894,85,0.25229498164014685,1297,79,27,1280,577.0813822222224,1638.1571199999998,4.0044197686969945,1.2630355589822666,5,4,3,2,4,9,3,9,3,4,18,28,46,7,40
ERIE LAKERS,23,192,8.183157932834158,7339,6527,1693,253,923,920,123,0.2593840968285583,1035,60,22,944,469.77721222222226,1351.9094099999998,4.0850192367149765,1.3061926666666663,7,5,4,3,9,3,2,1,1,1,28,8,36,8,40
FREE AT LAST,22,219,7.9214165016991895,6948,6087,1495,219,865,812,165,0.24560538853293906,1070,61,65,986,483.18231888888886,1372.62744,4.064150345794392,1.2828293831775701,2,3,1,7,1,4,9,2,2,2,14,19,33,9,40
MELONHEADS,21,270,10.73165890553764,7475,6638,1676,265,954,936,158,0.2524856884603796,1206,77,0,1197,506.06587666666667,1436.49665,3.7766110199004976,1.1911249170812603,9,8,7,7,4,8,3,7,10,10,35,38,73,1,41
NATIONAL PASTIME,23,266,10.5258713800231,7549,6801,1752,239,924,903,156,0.2576091751213057,1266,78,52,1234,537.83048,1534.9789799999999,3.8234394312796205,1.2124636492890994,4,4,4,6,7,9,7,8,9,9,25,42,67,2,41
LOUISVILLE SLUGGERS,23,208,10.699641086288928,7751,6937,1806,259,1011,946,171,0.260343087790111,1206,75,36,1152,539.3837677777778,1543.94281,4.025251998341625,1.2802179187396352,8,10,9,8,9,7,5,6,1,2,44,21,65,3,41
BLUE SOCKS,23,239,10.15524940783279,7799,7039,1817,238,945,938,176,0.258133257564995,1155,72,56,1143,513.8476400000001,1439.8061500000001,4.004007584415585,1.2465854112554113,3,6,8,9,8,6,8,5,4,7,34,30,64,4,41
HOOSIERS,23,229,10.256079546344662,7881,7002,1766,254,990,954,226,0.2522136532419309,1094,66,50,1063,476.35601888888885,1393.0223499999997,3.918833793418647,1.2733293875685554,7,9,10,10,3,5,6,3,6,4,39,24,63,5,41
WESTSIDE MARAUDERS,22,270,10.991435879095876,7239,6517,1701,239,909,895,150,0.26100966702470463,1311,83,32,1351,559.41593,1603.515206,3.8403839588100688,1.2231237269260107,4,3,2,4,10,10,4,9,8,8,23,39,62,6,41
BIG RED MACHINE,23,211,9.745343847544241,7531,6667,1675,267,947,932,118,0.25123743812809357,1131,66,73,1075,485.7886566666667,1414.5897400000001,3.8656922281167114,1.2507424756852343,10,7,6,2,2,5,9,4,7,6,27,31,58,7,41
FREE BIRDS,23,251,9.258482810706688,7341,6515,1652,240,890,897,113,0.25356868764389867,1358,83,0,1354,604.6598455555556,1704.0773900000002,4.007318564064802,1.254843438880707,5,2,3,1,5,10,3,10,3,5,16,31,47,8,41
ERIE LAKERS,23,191,7.947343582192821,7486,6628,1698,251,936,916,122,0.256185878092939,938,55,36,875,418.87686444444444,1195.86886,4.019074392324094,1.2749134968017057,6,5,5,3,6,3,5,1,2,3,25,14,39,9,41
FREE AT LAST,22,220,8.0051141229582,6997,6136,1497,227,863,826,155,0.24397001303780966,1035,64,78,957,457.1988333333333,1344.43193,3.975642028985507,1.2989680483091788,2,1,1,5,1,4,10,2,5,1,10,22,32,10,41
WESTSIDE MARAUDERS,21,270,10.926615079472063,7883,7020,1806,264,992,959,140,0.25726495726495724,996,65,43,1060,411.84556,1189.0393760000002,3.721496024096385,1.1938146345381528,9,9,9,5,8,4,5,3,10,10,40,32,72,1,42
MELONHEADS,23,270,10.626567918383316,7373,6582,1653,257,929,918,174,0.2511394712853236,1292,82,27,1284,539.5863322222223,1548.29956,3.7587283204334367,1.1983742724458204,8,5,7,8,2,9,4,9,9,9,30,40,70,2,42
LOUISVILLE SLUGGERS,23,207,10.6172324069687,7517,6743,1751,250,959,917,168,0.2596767017647931,1116,70,66,1129,479.02515555555556,1403.93345,3.863106093189964,1.2580048835125448,7,8,6,7,9,5,9,5,7,6,37,32,69,3,42
HOOSIERS,23,233,10.255782653903427,8136,7226,1821,267,1023,995,207,0.25200664267921397,1232,72,2,1095,546.8684400000001,1556.7653,3.9949804870129877,1.263608198051948,10,10,10,10,4,6,3,4,4,4,44,21,65,4,42
BLUE SOCKS,23,238,10.038010008837436,7677,6923,1777,230,931,914,185,0.2566806297847754,1135,72,61,1171,497.47755777777786,1405.58248,3.9447559647577104,1.2383986607929516,3,6,5,9,7,6,8,7,6,7,30,34,64,5,42
NATIONAL PASTIME,23,255,10.404962755042977,7577,6807,1735,249,924,910,138,0.25488467753782873,1271,80,52,1239,543.0325588888888,1560.3755899999999,3.8452344846577495,1.2276755232100707,6,4,4,4,6,8,7,8,8,8,24,39,63,6,42
BIG RED MACHINE,23,207,9.713615600952027,7503,6661,1692,257,947,925,136,0.25401591352649755,1258,75,27,1159,553.6927644444445,1584.4900300000002,3.9612359936406993,1.259531025437202,8,7,8,2,5,7,4,6,5,5,30,27,57,7,42
FREE BIRDS,23,246,9.33503637092576,7386,6563,1653,239,890,900,137,0.2518665244552796,1391,86,0,1326,618.6766277777779,1765.6631500000003,4.002940079079799,1.2693480589503956,5,1,3,3,3,10,2,10,3,3,15,28,43,8,42
ERIE LAKERS,23,196,8.071371982866626,7053,6275,1633,235,893,872,132,0.2602390438247012,1004,61,49,954,459.0913177777778,1310.2538799999998,4.115360418326693,1.30503374501992,4,2,2,1,10,3,6,2,1,1,19,13,32,9,42
FREE AT LAST,22,226,8.04187274612567,7207,6311,1577,224,907,848,149,0.24988115987957535,943,52,74,920,425.27903222222227,1207.03421,4.058866691410393,1.2799938600212089,2,3,1,6,1,2,10,1,2,2,13,17,30,10,42
WESTSIDE MARAUDERS,23,264,11.00662399072796,7526,6677,1709,260,969,928,148,0.255953272427737,1366,85,32,1357,590.0734111111111,1683.4175960000002,3.8877457540263545,1.2323701288433384,7,8,7,5,5,10,5,10,8,7,32,40,72,1,43
NATIONAL PASTIME,23,270,10.396914417601597,7325,6585,1706,230,900,873,142,0.2590736522399393,1251,80,52,1287,519.1320022222222,1517.5594800000001,3.734762605915268,1.2130771223021584,4,4,4,4,9,8,8,9,10,9,25,44,69,2,43
LOUISVILLE SLUGGERS,23,208,10.768702800847798,7942,7134,1841,268,1009,966,182,0.2580599943930474,1004,60,74,1018,436.1572355555556,1268.53779,3.909776015936255,1.2634838545816733,8,9,9,9,8,2,10,2,6,5,43,25,68,3,43
HOOSIERS,23,239,10.457214137746295,8038,7137,1795,278,1017,1004,209,0.25150623511279246,1116,68,36,1037,499.19686666666666,1439.53501,4.0257811827957,1.2899059229390681,10,10,10,10,3,5,7,3,3,2,43,20,63,4,43
BIG RED MACHINE,23,203,9.733895144833395,7587,6721,1663,275,945,934,106,0.2474334176461836,1194,73,59,1138,518.0662866666667,1499.3158500000002,3.905022261306532,1.2557084170854274,9,7,8,2,2,6,9,6,7,6,28,34,62,5,43
BLUE SOCKS,23,234,9.843463684237769,7726,6993,1804,218,919,904,180,0.257972257972258,1170,73,59,1111,517.4899577777778,1437.7114099999997,3.980691982905983,1.2288131709401706,1,6,5,8,7,6,9,5,4,8,27,32,59,6,43
MELONHEADS,20,270,10.55447216380564,6567,5852,1503,235,847,838,149,0.25683526999316475,1273,81,27,1268,534.0234155555556,1516.8360799999998,3.775499402985075,1.191544446190102,5,1,1,6,6,9,4,8,9,10,19,40,59,6,43
ERIE LAKERS,23,195,8.124767407329943,7324,6505,1686,251,917,919,115,0.25918524212144506,1056,62,14,973,480.74968444444437,1361.92405,4.097298446969696,1.2897008049242424,6,5,6,3,10,3,3,1,1,3,30,11,41,7,43
FREE BIRDS,23,243,9.027000258178528,7214,6387,1634,220,876,864,142,0.2558321590731173,1291,79,27,1265,579.8514133333334,1631.42452,4.042341378776143,1.2636905654531372,2,2,3,4,4,7,4,7,2,4,15,24,39,8,43
FREE AT LAST,22,227,8.089746303921995,7088,6208,1535,227,895,839,158,0.24726159793814434,1113,66,33,1041,487.98122,1444.97206,3.9459397843665767,1.2982677987421385,3,3,2,7,1,4,6,4,5,1,16,20,36,9,43
WESTSIDE MARAUDERS,23,270,10.998957311415872,7484,6641,1696,277,961,946,137,0.25538322541785874,1349,84,32,1305,578.8835155555555,1637.4401759999998,3.862084240177909,1.2138177731653075,10,8,8,6,6,9,4,9,6,10,38,38,76,1,44
MELONHEADS,23,270,10.643162404328114,7552,6740,1700,253,953,926,188,0.2522255192878338,1369,85,0,1344,577.5424366666666,1668.3807800000002,3.7968458217677132,1.2186857414170928,6,7,7,9,2,10,1,10,9,9,31,39,70,2,44
LOUISVILLE SLUGGERS,23,214,10.735758243173331,7744,6959,1788,272,979,960,180,0.2569334674522201,995,64,88,985,429.99345,1238.11584,3.8893879899497485,1.244337527638191,9,9,9,7,8,3,10,1,5,7,42,26,68,3,44
HOOSIERS,23,232,10.283225038832455,8035,7140,1801,257,1009,968,223,0.2522408963585434,1000,61,55,986,421.8123388888889,1250.0579300000002,3.7963110500000004,1.25005793,8,10,10,10,3,2,7,2,10,5,41,26,67,4,44
NATIONAL PASTIME,23,256,10.352444295610544,7468,6707,1720,246,914,899,131,0.25644848665573283,1279,80,52,1255,544.8280466666666,1565.9097900000002,3.833817372947615,1.224323526192338,5,4,4,5,7,8,6,8,8,8,25,38,63,5,44
BLUE SOCKS,23,237,9.945198810311982,7620,6860,1776,229,930,916,187,0.2588921282798834,1131,71,56,1145,496.8974300000001,1416.22883,3.9540909549071626,1.252191715296198,3,6,6,8,10,6,8,6,4,4,33,28,61,6,44
BIG RED MACHINE,23,207,9.71422555383225,7329,6510,1630,254,918,900,125,0.25038402457757297,1202,74,59,1142,514.93083,1509.30885,3.8555552995008324,1.2556646006655574,7,5,5,2,1,7,9,5,7,3,20,31,51,7,44
FREE BIRDS,23,252,9.238721278674538,7298,6481,1651,227,897,880,129,0.25474463817312143,1206,74,46,1221,532.2653844444445,1504.88881,3.972129734660034,1.2478348341625207,2,2,2,4,5,7,5,7,3,6,15,28,43,8,44
ERIE LAKERS,23,189,8.095253901748157,7295,6449,1662,239,918,892,119,0.25771437432160027,1147,66,14,1040,537.7140988888889,1525.09806,4.219203914559721,1.32964085440279,4,5,3,1,9,4,3,3,1,1,22,12,34,9,44
FREE AT LAST,22,232,8.070915484086102,7333,6465,1633,223,899,863,126,0.2525908739365816,1156,68,11,1072,527.8539622222222,1485.80478,4.109589671280277,1.2852982525951557,1,3,1,3,4,5,2,4,2,2,12,15,27,10,44
WESTSIDE MARAUDERS,23,260,10.967374223605901,7624,6790,1730,256,964,935,175,0.2547864506627393,1327,81,32,1330,572.3656655555556,1632.3281860000002,3.8819073021853803,1.2300890625470988,8,9,8,7,6,8,5,9,5,9,38,36,74,1,45
HOOSIERS,23,242,10.224332476897974,7986,7081,1786,261,1019,974,217,0.2522242621098715,1127,71,19,1021,479.2006122222223,1403.52374,3.8268016947648626,1.245362679680568,10,10,10,10,4,5,2,3,8,6,44,24,68,2,45
LOUISVILLE SLUGGERS,23,217,10.603371181306901,7442,6684,1742,247,952,906,169,0.260622381807301,1029,66,82,1085,426.24722444444444,1269.17008,3.7281098347910593,1.2334014382896017,5,7,4,6,10,4,10,4,10,7,32,35,67,3,45
MELONHEADS,23,268,10.580830411860134,7275,6486,1626,255,923,910,177,0.2506938020351526,1285,82,27,1301,540.2560833333334,1532.07686,3.783894747081713,1.1922777120622567,7,4,6,8,3,9,3,8,9,10,28,39,67,3,45
NATIONAL PASTIME,23,255,10.495661127694378,7765,6976,1813,254,954,950,147,0.25989105504587157,1214,75,52,1154,539.4626788888888,1511.94666,3.9993114579901152,1.2454255848434928,6,8,9,5,8,7,7,6,3,5,36,28,64,4,45
BLUE SOCKS,23,249,10.119765228253879,7537,6784,1740,230,918,903,185,0.25648584905660377,1224,75,51,1223,527.7009033333334,1507.80947,3.8801537009803924,1.2318704820261437,1,3,3,9,7,7,6,7,6,8,23,34,57,5,45
BIG RED MACHINE,23,205,9.711240864920688,7472,6639,1660,259,930,909,116,0.2500376562735352,1185,73,59,1137,505.61766888888894,1498.2825900000003,3.8401341940928275,1.2643734936708864,9,5,5,2,2,6,8,5,7,4,23,30,53,6,45
FREE BIRDS,23,243,9.232048960175767,7372,6528,1658,235,906,887,114,0.2539828431372549,1360,84,0,1337,602.5678977777778,1721.34343,3.9875816764705885,1.2656936985294116,2,2,2,1,5,10,1,10,4,3,12,28,40,7,45
ERIE LAKERS,23,185,7.963588290451236,7177,6385,1662,236,901,881,128,0.2602975724353955,980,57,61,911,464.8932211111111,1298.83892,4.269427540816326,1.3253458367346937,3,1,1,3,9,3,9,2,1,1,17,16,33,8,45
FREE AT LAST,22,228,8.107726944335994,7865,6944,1727,243,950,924,140,0.24870391705069125,969,55,30,902,441.1119577777778,1235.4101299999998,4.097015087719298,1.2749330546955622,4,6,7,4,1,2,4,1,2,2,22,11,33,8,45
MELONHEADS,23,270,10.850066330685491,7675,6823,1741,258,974,949,180,0.2551663491132933,1369,85,0,1299,587.1118344444444,1661.94777,3.859756398831263,1.2139866837107378,7,9,9,9,4,10,2,8,6,10,38,36,74,1,46
WESTSIDE MARAUDERS,23,268,11.061668243385093,7477,6652,1704,261,961,926,160,0.2561635598316296,1279,81,54,1311,548.3282777777778,1571.329686,3.8584476153244722,1.2285611305707584,8,7,6,7,6,8,6,9,7,7,34,37,71,2,46
LOUISVILLE SLUGGERS,23,223,10.622295648433111,7564,6796,1769,249,971,920,176,0.2603001765744556,970,65,82,1031,401.67381777777774,1184.9721100000002,3.726870474226804,1.221620731958763,6,8,5,8,9,3,10,2,10,9,36,34,70,3,46
HOOSIERS,23,236,10.413016954648102,7919,7040,1758,279,1001,997,213,0.2497159090909091,1204,73,2,1136,529.8991233333334,1519.4928099999997,3.961039958471761,1.2620372176079733,10,10,10,10,3,7,3,6,4,4,43,24,67,4,46
BLUE SOCKS,23,237,9.957401948624627,7879,7150,1838,233,935,943,176,0.25706293706293704,1072,69,62,1101,456.9621066666667,1332.4533700000002,3.836435597014926,1.2429602332089553,3,5,8,8,7,5,8,4,8,6,31,31,62,5,46
NATIONAL PASTIME,23,255,10.326467138839673,7296,6516,1667,241,904,886,149,0.2558317986494782,1312,81,52,1247,558.2524233333334,1608.42112,3.8294754649390246,1.2259307317073171,5,2,3,6,5,8,5,7,9,8,21,37,58,6,46
BIG RED MACHINE,23,208,9.792706421133524,7581,6731,1671,267,944,931,131,0.2482543455652949,1179,71,59,1123,510.1683533333334,1470.56244,3.8944149109414763,1.2472963867684477,9,6,7,4,2,6,7,5,5,5,28,28,56,7,46
FREE BIRDS,23,249,9.124924420843941,7488,6671,1737,218,906,879,105,0.26038075251086795,1338,82,0,1331,597.5385722222225,1693.30255,4.019317750373694,1.2655474962630793,2,3,2,2,10,9,2,10,3,3,19,27,46,8,46
ERIE LAKERS,23,186,7.991003064394526,7373,6538,1696,241,924,900,119,0.2594065463444478,951,53,72,862,449.4957611111111,1272.09114,4.2539031019978975,1.3376352681388013,5,4,4,3,8,2,9,1,1,1,24,14,38,9,46
FREE AT LAST,22,226,8.178848546523371,7186,6305,1548,239,886,852,141,0.24551942902458365,1160,67,30,1054,523.2912233333333,1486.66085,4.060018112068965,1.2816041810344827,4,1,1,5,1,4,4,3,2,2,12,15,27,10,46
WESTSIDE MARAUDERS,23,265,11.138852401948371,7785,6913,1767,262,989,949,162,0.2556053811659193,1185,74,71,1232,502.03478222222225,1462.2231160000003,3.8129223966244727,1.2339435578059075,9,10,10,7,7,7,8,7,9,7,43,38,81,1,47
BLUE SOCKS,23,252,10.196784598061697,7593,6844,1753,239,923,923,165,0.2561367621274109,1276,78,29,1262,541.2550277777779,1549.0534799999998,3.817629506269593,1.2139917554858932,5,6,6,8,8,8,4,8,8,9,33,37,70,2,47
LOUISVILLE SLUGGERS,23,215,10.485000608170996,7483,6747,1785,247,955,909,162,0.2645620275678079,1025,66,77,1075,441.3053288888889,1280.72807,3.874876058536585,1.2494907999999998,6,8,5,7,10,4,9,4,6,6,36,29,65,3,47
MELONHEADS,21,270,10.678599069787806,6973,6219,1576,238,893,870,180,0.25341694806238946,1372,88,0,1336,574.8341522222222,1649.86954,3.770777966472303,1.2025288192419825,4,2,1,9,5,10,2,9,10,10,21,41,62,4,47
NATIONAL PASTIME,23,253,10.349452803003746,7482,6727,1703,260,913,935,153,0.2531589118477776,1052,67,111,1056,455.5930255555556,1287.90026,3.897658963878327,1.2242397908745246,8,4,8,6,4,5,10,3,5,8,30,31,61,5,47
HOOSIERS,23,224,10.12598586264445,7766,6887,1728,248,983,929,220,0.25090750689705243,1197,73,2,1141,510.04269666666664,1501.1841300000003,3.8349074937343355,1.2541220802005015,7,9,7,10,2,6,3,6,7,3,35,25,60,6,47
BIG RED MACHINE,23,206,9.7029981575504891,7622,6768,1703,266,947,942,124,0.2516252955082742,1205,73,38,1127,531.0472622222222,1507.4635600000001,3.9663280995850623,1.25100710373444,10,7,9,3,3,6,5,5,4,4,32,24,56,7,47
FREE BIRDS,23,251,9.251947182845692,7396,6556,1669,227,899,879,129,0.25457596095179985,1327,82,0,1356,592.1358355555557,1659.38866,4.015992856066316,1.2504812810851544,1,3,4,4,6,9,2,10,2,5,18,28,46,8,47
ERIE LAKERS,23,182,7.942128123739089,7072,6293,1645,235,892,876,118,0.26140155728587317,1146,66,42,956,547.6803322222222,1552.33695,4.301154441535776,1.3545697643979056,3,1,3,2,9,4,6,2,1,1,18,14,32,9,47
FREE AT LAST,22,231,8.134965864144043,7487,6578,1639,233,922,875,131,0.2491638795986622,1049,60,43,954,466.79305000000005,1351.0860799999998,4.004897473784557,1.287975290753098,2,5,2,5,1,3,7,1,3,2,15,16,31,10,47
LOUISVILLE SLUGGERS,23,209,10.724444326370843,7774,7000,1812,263,991,952,186,0.25885714285714284,1004,63,74,1024,430.49483777777783,1266.6135599999998,3.859017470119522,1.261567290836653,10,9,10,9,9,2,9,2,8,4,47,25,72,1,48
WESTSIDE MARAUDERS,23,261,11.111558540354286,7656,6826,1742,260,962,941,134,0.2552007031936713,1375,86,32,1365,592.3830377777778,1698.4155260000002,3.877416247272727,1.2352112916363638,9,8,8,4,4,10,5,10,5,8,33,38,71,2,48
MELONHEADS,20,270,10.583785355524064,7360,6539,1669,258,937,923,156,0.25523780394555745,1101,70,0,1097,456.26021777777777,1298.94232,3.7296475567665754,1.1797841235240691,8,7,7,7,5,5,2,5,10,10,34,32,66,3,48
BLUE SOCKS,23,243,10.035937994604573,7533,6793,1746,233,914,912,163,0.2570292948623583,1298,81,29,1257,554.1405444444446,1609.0785500000002,3.8422687981510024,1.239659899845917,2,4,4,8,8,9,4,9,9,7,26,38,64,4,48
NATIONAL PASTIME,23,260,10.431102061666639,7555,6788,1740,254,928,918,143,0.2563347083087802,1074,67,111,1076,461.53255222222225,1305.31692,3.8675912197392925,1.2153788826815641,6,5,6,5,7,4,10,4,7,9,29,34,63,5,48
HOOSIERS,23,229,10.3183435548101,7874,6987,1756,251,995,950,236,0.25132388721912124,1286,77,0,1213,575.6026922222222,1643.1737699999999,4.0283236625194405,1.2777401010886469,5,10,9,10,2,8,2,8,2,2,36,22,58,6,48
BIG RED MACHINE,23,206,9.722203630070593,7398,6571,1659,256,929,915,129,0.25247298736874146,1194,72,46,1120,513.5192022222222,1517.97841,3.870747755443886,1.271338701842546,7,6,5,3,3,6,7,6,6,3,24,28,52,7,48
FREE BIRDS,23,253,9.240260568174158,7316,6489,1662,228,894,885,122,0.2561257512713823,1186,74,57,1195,528.7505455555556,1486.42682,4.012440902192243,1.2533109780775715,1,1,2,2,6,7,8,7,3,6,12,31,43,8,48
ERIE LAKERS,23,203,7.969741176312508,7275,6473,1678,238,906,889,120,0.25923065039394405,971,59,35,924,425.08808000000005,1220.43163,3.94005429454171,1.256881184346035,3,3,3,1,10,1,6,1,4,5,20,17,37,9,48
FREE AT LAST,22,217,7.999306892244736,7319,6406,1564,241,900,864,144,0.24414611301904465,1149,66,17,1066,536.8036366666666,1485.05952,4.20472822454308,1.29248,4,2,1,6,1,3,3,3,1,1,14,11,25,10,48
LOUISVILLE SLUGGERS,23,221,10.662786793971012,7583,6819,1778,255,982,941,180,0.2607420442880188,917,59,88,1016,369.44160444444447,1111.8265600000002,3.625926324972737,1.2124608069792804,6,9,8,9,9,4,10,2,10,9,41,35,76,1,49
MELONHEADS,23,270,10.816169099298891,7731,6872,1740,262,977,950,157,0.2532013969732247,1267,80,22,1274,539.3589066666667,1533.72649,3.831278737174428,1.2105181452249407,9,8,9,5,4,9,4,8,8,10,35,39,74,2,49
WESTSIDE MARAUDERS,23,269,11.047980427979423,7484,6646,1704,257,963,926,162,0.2563948239542582,1369,85,32,1354,589.4790255555556,1672.9622060000002,3.8753186486486486,1.2220322907231558,8,7,6,8,6,10,5,10,6,7,35,38,73,3,49
BLUE SOCKS,23,249,10.146848225752468,7663,6928,1788,232,925,925,160,0.25808314087759815,1140,72,70,1131,474.4115377777778,1391.1445899999999,3.745354245614035,1.2203022719298244,3,4,5,7,8,8,9,6,9,8,27,40,67,4,49
HOOSIERS,23,229,10.150444010734097,7943,7058,1777,256,995,957,218,0.2517710399546614,1152,70,10,1110,493.04372000000006,1435.6875499999999,3.8519040625000005,1.2462565538194443,7,10,10,10,3,7,2,4,7,5,40,25,65,5,49
NATIONAL PASTIME,23,261,10.496939216723192,7696,6930,1788,255,954,941,158,0.258008658008658,1132,72,63,1113,489.8944955555556,1406.99854,3.894920901060071,1.2429315724381627,6,6,8,6,7,8,8,5,5,6,33,32,65,5,49
BIG RED MACHINE,23,201,9.690455349250033,7584,6707,1663,274,947,931,108,0.24794990308632772,1189,72,57,1141,523.04728,1488.36203,3.959146778805719,1.251776307821699,10,5,7,1,2,8,6,7,4,4,25,29,54,6,49
FREE BIRDS,23,233,8.986819324309613,7207,6374,1628,214,868,848,146,0.2554126137433323,1399,85,0,1343,626.3581144444445,1785.13105,4.029466068620443,1.2760050393137956,2,2,3,4,5,10,1,9,2,2,16,24,40,7,49
ERIE LAKERS,23,193,8.152083609188029,7333,6528,1707,245,920,913,115,0.2614889705882353,1176,68,12,1020,572.2269911111111,1581.5314400000002,4.379288197278911,1.3448396598639458,5,3,4,2,10,6,3,3,1,1,24,14,38,8,49
FREE AT LAST,22,230,7.926336664673418,7011,6145,1497,236,859,837,139,0.24361269324654192,1093,64,59,993,485.45981777777774,1393.86339,3.9973818481244283,1.2752638517840804,4,1,2,3,1,5,7,1,3,3,11,19,30,9,49
WESTSIDE MARAUDERS,22,270,11.046127228541733,7288,6491,1658,260,931,908,146,0.25543059621013714,1333,84,32,1332,563.8117622222222,1616.848146,3.806681065266317,1.212939344336084,9,6,5,6,5,10,4,9,8,9,31,40,71,1,50
LOUISVILLE SLUGGERS,23,207,10.513739606752825,7504,6768,1780,251,958,918,157,0.26300236406619387,1071,69,60,1138,458.7702711111112,1347.59462,3.855212362278245,1.2582582819794585,8,8,7,7,10,5,9,6,6,4,40,30,70,2,50
BLUE SOCKS,23,245,10.233159685124548,7831,7052,1811,237,964,939,206,0.2568065796937039,1128,69,56,1122,504.35510333333343,1402.52955,4.024109867021277,1.2433772606382978,3,9,9,9,8,5,8,5,4,7,38,29,67,3,50
