Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bryan Mata","BOS",1,0,0,4.44837,10,0,0,0,,10,45,10,5,5,1,5,,1,9,8.34584,4.67961,1.78345,0.835463,0.208013,0.116635,0.09137769788503647,0.248631,1.48289,0.305001,0.698962,,,4.18659,0.000718553,-0.00589918,999,,,,,,,35.7,3.5700000000000003,37,3.7,,,,,,,,,,,,,,,,,,,"Bryan Mata","sa917784",667356
"Alex Cornwell","STL",0,0,0,4.05836,6,0,0,0,,6,28,7,3,3,1,2,,0,5,6.31242,3.10785,2.03112,0.856184,0.162597,0.0800531,0.0825442373752594,0.26342,1.38601,0.29978,0.715079,,,4.002,0.000703699,-0.00668805,999,,,,,,,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,"Alex Cornwell","sa3017501",676498
"Dane Dunning","TEX",0,0,0,4.3351,6,0,0,0,,6,28,6,3,3,1,2,,0,6,8.30635,3.21892,2.58048,1.16621,0.213994,0.0829279,0.13106569647789001,0.251779,1.33688,0.299517,0.703885,,,4.18895,0.000510747,-0.00864019,740.989990234375,,,,,,,22.500000000000007,3.7500000000000013,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Colten Brewer","NYY",1,1,0,4.43598,16,0,0,0,,16,68,15,8,8,2,7,,1,15,8.33605,3.82805,2.17762,1.19884,0.213174,0.097893,0.11528114229440689,0.247066,1.38022,0.292885,0.707422,,,4.39871,0.000482753,-0.022982,999,,,,,,,60.80000000000001,3.8000000000000007,60,3.75,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"Ryan Webb","CLE",0,1,0,4.05428,8,0,0,0,,8,34,8,4,4,1,3,,1,7,8.2542,3.50234,2.35677,1.03303,0.211751,0.089848,0.12190309911966324,0.248981,1.35388,0.298983,0.724307,,,4.10657,0.000408823,-0.0130503,999,,,,,,,28.100000000000005,3.5125000000000006,29,3.625,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Gavin Hollowell","CHC",1,1,0,4.20951,18,0,0,0,,18,79,16,9,8,2,9,,1,20,9.67715,4.29604,2.25257,0.958728,0.248116,0.110148,0.13796841353178024,0.23453,1.36892,0.299662,0.705474,,,3.90974,0.0000850231,-0.0232837,999,,,,,,,77.00000000000003,4.2777777777777795,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Cristian Javier","HOU",0,0,0,4.18519,8,0,0,0,,8,36,7,4,4,1,4,,0,9,9.57728,3.79468,2.52387,1.39505,0.252467,0.100032,0.1524352878332138,0.225523,1.269,0.272776,0.725806,,,4.33893,-0.0000566801,-0.0134325,727.489990234375,,,,,,,34.7,4.3375,33,4.125,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Christian Montes De Oca","ARI",0,0,0,4.26165,28,0,0,0,,28,126,26,15,13,3,12,,2,28,8.93611,3.86426,2.3125,0.995185,0.219,0.0947027,0.12429729849100113,0.230257,1.36155,0.278986,0.690313,,,3.98697,-0.0000662084,-0.0478209,999,,,,,,,116.70000000000005,4.1678571428571445,115,4.107142857142857,,,,,,,,,,,,,,,,,,,"Christian Montes De Oca","sa3018207",801216
"Michael Darrell-Hicks","LAA",1,2,0,4.7058,29,0,0,0,,29,126,30,16,15,4,10,,2,25,7.76637,3.1093,2.49778,1.17632,0.197776,0.0791806,0.11859536916017532,0.263114,1.38453,0.30735,0.679288,,,4.29495,-0.000075553,-0.0803621,999,,,,,,,101.40000000000003,3.496551724137932,107,3.689655172413793,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","31501",690382
"Juan Morillo","ARI",0,0,0,4.26165,34,0,0,5,,34,156,32,18,16,4,15,,2,34,8.93611,3.86426,2.3125,0.995185,0.219,0.0947027,0.12429731339216232,0.230257,1.36155,0.278986,0.690313,,,3.98697,-0.0000803959,-0.0515597,999,,,,,,,156.20000000000005,4.594117647058825,155,4.5588235294117645,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Jacob Misiorowski","MIL",1,1,0,4.10746,15,0,0,0,,15,67,13,8,7,2,9,,1,17,10.1567,5.10788,1.98844,0.97896,0.25859,0.130047,0.12854322791099548,0.219253,1.38474,0.28452,0.721056,,,4.14713,-0.0000993976,-0.0276759,999,,,,,,,56.60000000000001,3.773333333333334,53,3.533333333333333,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","sa3020644",694819
"Kevin Herget","ATL",2,1,0,4.21339,26,0,0,0,,26,110,26,13,12,4,7,,1,22,7.716,2.52886,3.05118,1.31729,0.203634,0.0667394,0.13689429312944412,0.252491,1.26391,0.289546,0.712983,,,4.21915,-0.000286388,-0.0179199,999,,,,,,,95.6,3.6769230769230767,98,3.769230769230769,,,,,,,,,,,,,,,,,,,"Kevin Herget","15369",643361
"Cody Bolton","CLE",1,0,0,4.36783,14,0,0,0,,14,63,14,8,7,2,6,,1,13,8.13446,3.97308,2.04739,1.11131,0.207026,0.101117,0.1059090867638588,0.250394,1.4135,0.297248,0.71414,,,4.32811,-0.000338969,-0.0546141,999,,,,,,,47.60000000000003,3.400000000000002,49,3.5,,,,,,,,,,,,,,,,,,,"Cody Bolton","23265",675989
"Miguel Díaz","SFG",0,0,0,4.26165,5,0,0,0,,5,24,5,3,2,1,2,,0,5,8.93611,3.86426,2.3125,0.995185,0.219,0.0947027,0.12429732084274292,0.230257,1.36155,0.278986,0.690313,,,3.98697,-0.00051838,-0.0216549,999,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Miguel Diaz","18815",622766
"Jaden Hill","COL",2,2,0,4.69058,30,0,0,0,,30,133,30,17,16,4,13,,3,30,8.91023,3.85967,2.30855,1.10168,0.222708,0.0964713,0.12623706459999084,0.259934,1.45093,0.319072,0.691204,,,4.23054,-0.000523449,-0.0257095,999,,,,,,,106.80000000000001,3.5600000000000005,110,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Wikelman González","CHW",1,1,0,4.6694,14,0,0,0,,14,60,13,8,7,2,7,,1,13,8.91917,4.81884,1.8509,1.01321,0.223241,0.120612,0.10262860357761383,0.242308,1.46604,0.298878,0.689454,,,4.35667,-0.00100876,-0.0503053,999,,,,,,,47.20000000000003,3.3714285714285737,46,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","sa3008687",682790
"Elvis Peguero","MIL",2,2,0,3.97967,22,0,0,0,,22,95,21,10,10,2,10,,1,19,7.8173,3.95208,1.97802,0.874736,0.199457,0.100836,0.09862039238214493,0.247917,1.39838,0.296907,0.727033,,,4.06221,-0.00129422,0.0129993,750.5599975585938,,,,,,,88.60000000000002,4.027272727272728,89,4.045454545454546,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Justin Hagenman","NYM",0,0,0,4.44403,9,0,0,0,,9,39,9,5,4,1,3,,0,8,8.37531,2.86138,2.92702,1.2833,0.218784,0.0747465,0.14403779059648514,0.254149,1.30951,0.300167,0.696281,,,4.12744,-0.00141969,-0.0290803,999,,,,,,,37.90000000000001,4.211111111111112,39,4.333333333333333,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Drew Smith","NYM",0,1,0,4.25987,8,0,0,0,,8,33,7,4,4,1,3,,0,8,9.14138,3.85857,2.36911,1.2832,0.237724,0.100343,0.13738062977790833,0.235746,1.32636,0.284997,0.720553,,,4.29647,-0.00182845,-0.0116606,999,,,,,,,35.7,4.4625,34,4.25,,,,,,,,,,,,,,,,,,,"Drew Smith","17755",622098
"Tejay Antone","CIN",0,0,0,3.85714,6,0,0,0,,6,27,6,4,3,1,3,,0,6,7.71429,3.85714,2,1.28571,0.206897,0.103448,0.10344827175140381,0.230769,1.28571,0.263158,0.657895,,,4.5079,-0.00184258,-0.0282949,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Anthony Misiewicz","MIN",1,1,0,4.27878,18,0,0,0,,18,79,18,9,9,2,7,,1,17,8.2616,3.20387,2.57863,1.17497,0.21374,0.0828888,0.13085074722766876,0.255419,1.35422,0.303415,0.714893,,,4.10011,-0.00194593,-0.0277599,999,,,,,,,71.80000000000003,3.9888888888888903,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Anthony Misiewicz","18152",664948
"Ethan Small","SFG",0,0,0,4.07463,6,0,0,0,,6,28,6,3,3,1,3,,0,6,8.40901,4.13917,2.03157,0.939618,0.21561,0.10613,0.1094801127910614,0.242523,1.39161,0.295152,0.722234,,,4.04314,-0.00227775,-0.00718224,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Ethan Small","26364",663629
"Eli Morgan","CHC",1,0,0,4.19005,9,0,0,0,,9,38,9,5,4,1,3,,0,8,8.18146,2.82336,2.89778,1.30278,0.216389,0.0746743,0.14171504974365234,0.245797,1.26208,0.28654,0.713628,,,4.17089,-0.00239594,-0.0274544,999,,,,,,,37.90000000000001,4.211111111111112,39,4.333333333333333,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Trevor Gott","SEA",0,0,0,4.10508,5,0,0,0,,5,22,5,3,2,1,2,,0,5,8.27665,3.03452,2.72749,1.22281,0.217547,0.0797607,0.13778617233037949,0.243258,1.2726,0.286588,0.717691,,,4.15185,-0.00240122,-0.0290379,999,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Trevor Gott","15046",641627
"Nate Pearson","CHC",1,1,0,4.24832,25,0,0,0,,25,105,23,13,12,3,10,,1,26,9.34884,3.58838,2.60531,1.27562,0.242581,0.0931102,0.1494704782962799,0.239616,1.31745,0.292798,0.718814,,,4.18813,-0.00241911,-0.0481957,703.52001953125,,,,,,,107.3,4.292,105,4.2,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Tyler Mattison","DET",1,1,0,4.23138,10,0,0,0,,10,44,9,5,5,1,5,,0,10,8.65954,4.2811,2.02274,1.06227,0.222264,0.109883,0.1123812198638916,0.239545,1.39234,0.290785,0.7182,,,4.19628,-0.00250206,-0.0162299,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Tyler Mattison","sa3018117",694331
"Justin Lawrence","PIT",1,1,0,4.39725,14,0,0,0,,14,63,13,8,7,1,7,,1,13,8.57729,4.45013,1.92743,0.817592,0.214905,0.111498,0.10340651124715805,0.246719,1.44756,0.305849,0.694112,,,4.06894,-0.00256116,-0.0367432,749.8900146484375,,,,,,,59.50000000000003,4.250000000000002,59,4.214285714285714,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
"Trent Thornton","SEA",1,2,0,3.93593,33,0,0,0,,33,137,30,16,14,5,10,,1,32,8.66735,2.71144,3.19658,1.26723,0.230538,0.0721201,0.1584179699420929,0.24036,1.22207,0.286019,0.728542,,,4.023,-0.0026026,-0.065168,746.989990234375,,,,,,,135.70000000000005,4.112121212121213,131,3.9696969696969697,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Anthony Molina","COL",1,1,0,4.95328,22,0,0,0,,22,97,25,13,12,3,7,,1,15,6.13402,2.74994,2.2306,1.08346,0.155236,0.0695936,0.08564199507236481,0.279913,1.43672,0.312046,0.661183,,,4.32912,-0.00276079,-0.0333991,999,,,,,,,66.9,3.040909090909091,77,3.5,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Justin Anderson","CHW",1,1,0,4.41091,16,0,0,0,,16,71,15,9,8,2,8,,1,16,8.96514,4.53772,1.97569,1.11584,0.226358,0.114572,0.11178655922412872,0.242558,1.43607,0.296828,0.715528,,,4.3752,-0.00276444,-0.053045,709.1699829101562,,,,,,,59.80000000000001,3.7375000000000007,59,3.6875,,,,,,,,,,,,,,,,,,,"Justin Anderson","16201",605121
"Junior Fernández","KCR",0,0,0,4.49033,6,0,0,0,,6,29,6,3,3,1,3,,0,6,7.71969,4.54307,1.69922,0.897325,0.192264,0.113148,0.07911571860313416,0.255512,1.50351,0.304621,0.70473,,,4.31768,-0.00279145,-0.00465685,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Junior Fernandez","18496",658551
"Dietrich Enns","DET",0,1,0,4.36484,8,0,0,0,,8,33,8,4,4,1,3,,0,7,7.78102,3.39753,2.2902,1.15284,0.200702,0.0876352,0.11306699365377426,0.254295,1.36985,0.297025,0.707838,,,4.23139,-0.00298123,-0.0129839,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Dietrich Enns","13932",608650
"Jack Neely","CHC",0,0,0,4.26451,14,0,0,0,,14,61,13,7,7,2,6,,0,14,9.14352,3.68961,2.47818,1.28565,0.238748,0.0963401,0.14240774512290955,0.238401,1.32086,0.288514,0.718927,,,4.20771,-0.00315941,-0.0181096,999,,,,,,,55.20000000000003,3.9428571428571453,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Ryan Jensen","MIN",0,0,0,4.51405,5,0,0,0,,5,23,5,3,3,1,3,,0,5,9.20291,5.56493,1.65373,0.949436,0.228318,0.138062,0.09025603532791138,0.237497,1.5247,0.297911,0.711343,,,4.39229,-0.00385709,-0.0234825,999,,,,,,,12.7,2.54,13,2.6,,,,,,,,,,,,,,,,,,,"Ryan Jensen","sa3011496",686754
"Ken Waldichuk","ATH",0,1,0,5.09879,7,1,0,0,,12,53,12,7,7,2,6,,1,11,8.51553,4.31249,1.97462,1.48381,0.212637,0.107685,0.10495180636644363,0.253228,1.46593,0.29504,0.688305,,,4.98908,-0.00511804,-0.0444004,999,,,,,,,34.000000000000014,2.8333333333333344,35,2.9166666666666665,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Gerson Garabito","TEX",1,1,0,4.45868,24,0,0,0,,24,103,24,13,12,3,8,,2,21,8.00582,3.07868,2.60041,1.20894,0.205727,0.0791132,0.12661338597536087,0.255529,1.34089,0.299655,0.696027,,,4.29167,-0.00529673,-0.0660628,999,,,,,,,90.30000000000001,3.7625000000000006,93,3.875,,,,,,,,,,,,,,,,,,,"Gerson Garabito","19835",642520
"John Rooney","MIA",1,1,0,4.31819,14,0,0,0,,14,61,14,7,7,1,6,,1,12,7.83451,4.04205,1.93825,0.938743,0.196934,0.101604,0.09532997757196426,0.256039,1.45061,0.305511,0.712173,,,4.22063,-0.00533165,-0.00657605,999,,,,,,,57.90000000000001,4.135714285714287,60,4.285714285714286,,,,,,,,,,,,,,,,,,,"John Rooney","sa3008417",680701
"Jesse Chavez","ATL",1,1,0,4.07972,11,0,0,0,,11,48,11,5,5,1,4,,0,10,8.38846,3.1237,2.68543,1.18232,0.217746,0.0810844,0.13666168600320816,0.253948,1.33761,0.30283,0.732335,,,4.06277,-0.00574163,0.00779736,999,,,,,,,48.50000000000001,4.40909090909091,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Jesse Chavez","5448",445926
"Nick Frasso","LAD",0,0,0,4.44138,5,0,0,1,,5,22,5,3,3,1,2,,0,4,7.29261,3.20438,2.27583,1.30483,0.188438,0.0827999,0.10563821345567703,0.255682,1.35566,0.289282,0.710742,,,4.51474,-0.00575379,-0.0213925,750.8800048828125,,,,,,,17.7,3.54,18,3.6,,,,,,,,,,,,,,,,,,,"Nick Frasso","sa3014492",693308
"Easton Lucas","TOR",1,1,0,4.59185,21,0,0,0,,21,90,20,12,11,3,9,,1,19,8.27868,3.89059,2.12787,1.21229,0.211422,0.0993585,0.11206383258104324,0.249416,1.39927,0.294882,0.6977,,,4.41213,-0.00577026,-0.0823136,999,,,,,,,74.5,3.5476190476190474,74,3.5238095238095237,,,,,,,,,,,,,,,,,,,"Easton Lucas","26058",687922
"Nick Hernandez","HOU",1,1,0,4.37232,23,0,0,0,,23,100,21,12,11,3,10,,2,24,9.31968,3.90368,2.38741,1.3124,0.240521,0.100746,0.13977545499801636,0.23454,1.32538,0.28463,0.711114,,,4.41503,-0.00625629,-0.0546133,999,,,,,,,90.70000000000002,3.9434782608695658,88,3.8260869565217392,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Joe Rock","TBR",0,1,0,4.19566,11,0,0,0,,11,47,11,6,5,1,3,,0,9,7.42731,2.8162,2.63735,1.18934,0.193197,0.0732542,0.11994258314371109,0.256841,1.31863,0.295293,0.716206,,,4.21436,-0.00635953,-0.039286,999,,,,,,,49.50000000000001,4.500000000000001,51,4.636363636363637,,,,,,,,,,,,,,,,,,,"Joe Rock","sa3017755",697812
"Grant Anderson","MIL",2,2,0,4.34322,37,0,0,7,,37,160,35,20,18,5,15,,2,37,9.03351,3.60055,2.50892,1.24469,0.23336,0.0930119,0.14034798741340637,0.244392,1.34238,0.296277,0.711928,,,4.20605,-0.0065791,-0.096564,999,,,,,,,172.3,4.656756756756757,171,4.621621621621622,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Nick Sandlin","TOR",3,2,0,3.95955,34,0,0,5,,34,144,28,16,15,5,15,,2,36,9.72894,4.09126,2.37798,1.29059,0.25369,0.106683,0.14700712263584137,0.222179,1.2858,0.273289,0.744299,,,4.34111,-0.00662837,-0.023962,749.5,,,,,,,158.3,4.655882352941177,146,4.294117647058823,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Jacob Wallace","KCR",0,0,0,4.64515,5,0,0,0,,5,23,5,3,3,1,3,,0,5,8.30407,5.2675,1.57647,1.01491,0.205604,0.13042,0.07518364489078522,0.246666,1.53811,0.297116,0.707923,,,4.57439,-0.0067326,-0.0189567,999,,,,,,,12.7,2.54,13,2.6,,,,,,,,,,,,,,,,,,,"Jacob Wallace","sa3010374",686608
"Dakota Hudson","LAA",0,0,0,5.20335,4,0,0,0,,4,17,4,2,2,1,2,,0,3,6.2676,3.5358,1.77261,1.1572,0.156448,0.0882585,0.06818948686122894,0.271005,1.47574,0.300965,0.653929,,,4.72468,-0.00694668,-0.00467458,999,,,,,,,6.9,1.725,7,1.75,,,,,,,,,,,,,,,,,,,"Dakota Hudson","19206",641712
"J.P. France","HOU",1,1,0,4.3747,10,0,0,0,,10,45,10,5,5,1,4,,0,9,7.98936,3.48541,2.29223,1.2685,0.206224,0.0899664,0.1162571981549263,0.252171,1.36853,0.29355,0.717367,,,4.37614,-0.0069618,-0.0167906,999,,,,,,,41.7,4.17,43,4.3,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Francis Pena","SDP",1,1,0,4.16657,17,0,0,0,,17,74,17,9,8,2,7,,1,15,7.62988,3.75096,2.03411,0.997362,0.195527,0.0961238,0.09940305352210999,0.249406,1.3837,0.293355,0.716689,,,4.20103,-0.00711353,-0.0412754,999,,,,,,,63.000000000000014,3.7058823529411775,65,3.823529411764706,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Randy Dobnak","MIN",1,1,0,4.38164,10,0,0,0,,10,43,10,5,5,1,4,,0,8,7.01898,3.8403,1.82772,0.932283,0.177218,0.0969614,0.08025652170181274,0.25945,1.44621,0.300694,0.704761,,,4.27982,-0.00728429,-0.0154222,999,,,,,,,39.7,3.97,41,4.1,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Darren McCaughan","MIN",0,0,0,4.70057,9,0,0,0,,9,37,9,5,4,1,3,,1,7,7.57375,2.66667,2.84015,1.37983,0.195231,0.0687396,0.12649137526750565,0.26356,1.33774,0.300388,0.685635,,,4.4663,-0.00753904,-0.0297069,999,,,,,,,32.90000000000001,3.655555555555557,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Darren McCaughan","20038",670766
"Gabriel Hughes","COL",1,2,0,4.86384,20,0,0,0,,20,89,22,12,11,3,8,,1,17,7.47675,3.37003,2.2186,1.22982,0.188451,0.0849411,0.10350944101810455,0.271162,1.4571,0.312703,0.687063,,,4.44122,-0.00770984,-0.0353102,999,,,,,,,60.89999999999999,3.0449999999999995,68,3.4,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Luis F. Castillo","BAL",0,0,0,4.25061,5,0,0,0,,5,23,5,3,2,1,2,,0,4,7.36409,3.79789,1.939,1.11761,0.187648,0.096776,0.09087248146533966,0.252532,1.40513,0.291102,0.724263,,,4.45913,-0.00790601,-0.0253123,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Luis F. Castillo","20638",622379
"Noah Davis","LAD",0,0,0,4.88354,6,0,0,1,,6,29,7,4,4,1,3,,0,5,7.51426,3.62917,2.07052,1.25876,0.18737,0.0904945,0.09687590599060059,0.270169,1.48047,0.311163,0.69331,,,4.63395,-0.00793194,-0.0380124,999,,,,,,,18.90000000000001,3.1500000000000017,22,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Noah Davis","25862",663562
"Zach Maxwell","CIN",1,2,0,4.64851,21,0,0,0,,21,91,19,12,11,3,11,,1,22,9.42643,4.88155,1.93103,1.20696,0.23632,0.12238,0.11393975466489792,0.241643,1.46964,0.298648,0.708505,,,4.51236,-0.00813142,-0.0416255,999,,,,,,,77.1,3.6714285714285713,74,3.5238095238095237,,,,,,,,,,,,,,,,,,,"Zach Maxwell","sa3020255",687209
"Zach Penrod","BOS",0,1,0,4.19524,18,0,0,0,,18,83,15,9,8,1,13,,3,19,9.65437,6.66997,1.44744,0.64726,0.230672,0.159366,0.0713062435388565,0.226066,1.59112,0.297505,0.727605,,,4.53992,-0.00816363,-0.0106185,999,,,,,,,71.90000000000002,3.9944444444444454,67,3.7222222222222223,,,,,,,,,,,,,,,,,,,"Zach Penrod","25368",683068
"Antonio Jimenez","SFG",0,1,0,4.30848,12,0,0,0,,12,54,12,6,6,1,5,,0,10,7.15681,3.72955,1.91895,0.894603,0.182028,0.094858,0.08716952055692673,0.25763,1.42427,0.300957,0.703382,,,4.12722,-0.00820478,-0.0143645,999,,,,,,,50.30000000000001,4.191666666666667,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Antonio Jimenez","sa3008074",682607
"Josh Simpson","MIA",1,1,0,4.21531,15,0,0,0,,15,64,13,7,7,2,8,,1,14,8.80258,4.85792,1.81201,0.96325,0.221396,0.122183,0.09921328723430634,0.240596,1.46172,0.296674,0.726151,,,4.27184,-0.00838452,0.00811489,999,,,,,,,53.60000000000001,3.5733333333333337,50,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Josh Simpson","sa1053035",681006
"Michael Kelly","ATH",0,0,0,4.39357,8,0,0,0,,8,36,8,4,4,1,3,,0,7,8.07252,3.71237,2.17449,1.26834,0.207305,0.0953348,0.11196987330913544,0.248284,1.37363,0.289494,0.716638,,,4.48418,-0.00859045,-0.0118176,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Michael Kelly","12791",547184
"Nick Anderson","COL",1,1,0,4.46239,17,0,0,0,,17,72,17,9,8,2,6,,1,14,7.58159,3.21967,2.35477,1.292,0.195839,0.0831669,0.11267214268445969,0.254792,1.35269,0.291673,0.706559,,,4.45036,-0.00873729,0.00277671,750.9500122070312,,,,,,,64.00000000000001,3.764705882352942,66,3.8823529411764706,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"T.J. McFarland","ATH",1,2,0,4.37089,31,0,0,0,,31,135,32,16,15,3,10,,2,21,6.23017,3.06371,2.03354,0.898232,0.158011,0.0777026,0.08030850440263748,0.265966,1.39481,0.30091,0.690729,,,4.242,-0.00873823,-0.0616101,999,,,,,,,115.29999999999997,3.7193548387096764,122,3.935483870967742,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Max Rajcic","STL",0,1,0,4.47378,9,0,0,0,,9,39,9,5,5,1,3,,0,7,6.92061,2.89134,2.39356,1.176,0.178861,0.0747258,0.10413516312837601,0.261543,1.35191,0.295947,0.694281,,,4.3157,-0.00893695,-0.0256814,999,,,,,,,35.90000000000001,3.9888888888888903,37,4.111111111111111,,,,,,,,,,,,,,,,,,,"Max Rajcic","sa3020746",691008
"Luis Curvelo","TEX",1,1,0,4.57939,17,0,0,0,,17,71,16,9,8,2,6,,1,15,8.34451,3.36132,2.48251,1.31225,0.21664,0.0872666,0.1293736845254898,0.244022,1.3128,0.285812,0.685263,,,4.41178,-0.00929003,-0.0402468,999,,,,,,,68.60000000000002,4.0352941176470605,68,4,,,,,,,,,,,,,,,,,,,"Luis Curvelo","sa3008169",681168
"Yohan Ramírez","PIT",0,1,0,5.12393,8,0,0,0,,8,35,8,5,4,1,4,,1,8,8.95023,4.53089,1.97538,1.01716,0.216664,0.109682,0.1069817841053009,0.260904,1.53067,0.323075,0.66439,,,4.51767,-0.00929637,-0.0337721,999,,,,,,,27.100000000000005,3.3875000000000006,28,3.5,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Emmet Sheehan","LAD",1,0,0,4.31221,7,0,0,1,,7,30,5,4,3,1,3,,0,8,9.54491,4.17299,2.28731,1.50626,0.255738,0.111807,0.14393038302659988,0.206402,1.22051,0.241696,0.709501,,,4.57442,-0.00948161,-0.0237327,749.719970703125,,,,,,,37.500000000000014,5.357142857142859,33,4.714285714285714,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Brett de Geus","PHI",1,1,0,4.77452,10,0,0,0,,10,47,11,6,6,1,4,,1,7,6.36734,3.61702,1.76038,0.905934,0.157641,0.0895494,0.06809165328741074,0.271793,1.48801,0.309117,0.676553,,,4.44837,-0.00961033,-0.0384268,999,,,,,,,32.1,3.21,36,3.6,,,,,,,,,,,,,,,,,,,"Brett de Geus","23592",676969
"Wandy Peralta","SDP",2,2,0,3.70665,32,0,0,0,,32,135,28,14,13,3,13,,2,27,7.56122,3.66717,2.06187,0.944233,0.196889,0.0954905,0.10139825195074081,0.234036,1.2966,0.274771,0.738386,,,4.16673,-0.0100205,0.0170234,999,,,,,,,136.10000000000002,4.253125000000001,130,4.0625,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Ron Marinaccio","SDP",1,1,0,4.20857,18,0,0,0,,18,80,16,9,9,2,9,,1,19,9.0077,4.25303,2.11795,1.1483,0.231342,0.109229,0.12211252003908157,0.229306,1.33837,0.278853,0.715751,,,4.38775,-0.0100783,-0.0267398,999,,,,,,,75.00000000000003,4.166666666666668,72,4,,,,,,,,,,,,,,,,,,,"Ron Marinaccio","23488",676760
"Eric Cerantola","KCR",0,0,0,4.62043,8,0,0,0,,8,35,7,4,4,1,4,,1,7,8.45738,5.10868,1.65549,0.995796,0.209099,0.126306,0.08279271423816681,0.245041,1.51215,0.297369,0.702986,,,4.55699,-0.0102953,-0.00620913,999,,,,,,,27.700000000000006,3.462500000000001,26,3.25,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
