Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Marcelo Mayer","BOS",8,35,32,8,5,2,0,1,4,4,2,0,8,0,0,0,,1,0,0.243278,0.0671003,0.226524,0.296217,0.297781,0.384794,0.30144,0.682575,0.141516,4.23566,0.297021,-0.00249287,-0.017627,3.76562,-0.283089,91.1221,-0.0201199,0,-0.3636418618261814,0.2518518567085266,0.113941,999,,,,,,,35.9,4.4875,35.9,4.4875,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","sa3017114",691785
"Maximo Acosta","MIA",25,107,98,23,16,5,0,2,10,9,7,0,23,1,1,0,,4,1,0.234643,0.0680004,0.211295,0.321827,0.292076,0.337151,0.282355,0.629227,0.102508,5.12865,0.287883,-0.00832316,0.0725158,9.85175,-2.47301,74.6987,0.0641926,0,-3.1870549991726875,0.809259295463562,0.113046,999,,,,,,,92.9,3.716,92.9,3.716,,,,,,,,,,,,,,,,,,,"Maximo Acosta","sa3014711",691185
"Emmanuel Rodriguez","MIN",10,42,35,7,4,2,0,1,5,4,6,0,15,0,0,0,,1,0,0.203808,0.142601,0.349412,0.408116,0.322627,0.342276,0.303419,0.664903,0.138468,4.98737,0.311155,-0.00347795,-0.0229693,4.52281,-0.270156,99.1638,-0.0264472,0,-0.0647500678896904,-0.2768518626689911,0.113028,999,,,,,,,39.3,3.93,39.3,3.93,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Stuart Fairchild","ATL",26,113,100,22,14,4,1,3,13,12,9,0,32,3,1,1,,4,1,0.22017,0.079048,0.278884,0.283444,0.298435,0.373752,0.300501,0.672188,0.153582,6.81781,0.28648,-0.00514786,0.263505,12.0161,-0.99333,88.0216,0.258357,-0.425993,-1.3663925230503082,-1.2139563262462616,0.111967,748.1599731445312,,,,,,,109.5,4.211538461,109.5,4.211538461,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Ji Hwan Bae","PIT",8,36,32,8,6,2,0,0,5,3,3,0,8,0,0,0,,2,1,0.258776,0.0884822,0.231037,0.382979,0.327257,0.371255,0.311805,0.698512,0.112479,6.46599,0.331703,0.0233035,0.0269412,4.08289,0.00440226,94.0818,0.0502447,-0.0856452,-0.2014170177280903,0.12577452510595322,0.111697,739.989990234375,,,,,,,28.6,3.575,28.6,3.575,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Adam Frazier","PIT",38,166,150,36,26,7,1,2,17,15,12,0,27,2,1,1,,3,1,0.242447,0.0733728,0.160363,0.457542,0.30577,0.342526,0.291724,0.648296,0.100079,4.60975,0.279653,0.0692439,-0.104703,16.4354,-2.59749,80.8889,-0.0354596,-0.370247,-3.827915735542774,-0.45481495559215546,0.110782,745.6599731445312,,,,,,,141.3,3.718421052,141.3,3.718421052,,,,,,,,,,,,,,,,,,,"Adam Frazier","15223",624428
"Christian Koss","SFG",25,107,98,23,16,5,1,2,12,10,6,0,25,2,1,1,,2,1,0.235528,0.0518625,0.235631,0.220101,0.285641,0.351138,0.283549,0.636779,0.11561,5.41437,0.29687,-0.0203053,-0.0602179,9.8804,-2.35505,79.9822,-0.0805232,0.2979,-2.634195789694786,0.255615696310997,0.110345,999,,,,,,,94.8,3.792,94.8,3.792,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Adam Duvall",,21,89,81,18,10,3,0,4,10,11,6,0,27,1,1,0,,0,0,0.216877,0.0670003,0.305048,0.219638,0.27811,0.409858,0.302083,0.687968,0.192981,3.44436,0.269503,-0.118314,-0.114882,9.59776,-0.67287,93.6017,-0.233196,-0.122225,-0.8897970467805862,-1.0805581584572792,0.104112,999,,,,,,,87.1,4.147619047,87.1,4.147619047,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Juan Yepez","WSN",18,78,70,17,11,4,0,3,9,10,6,0,15,1,1,0,,1,0,0.2477,0.0830996,0.198642,0.418339,0.313838,0.426111,0.326047,0.739949,0.178411,3.2264,0.277448,-0.120057,-0.125037,9.7792,0.877985,106.332,-0.245095,0.00171511,0.34251250326633453,-1.8510627335635945,0.103448,679.010009765625,,,,,,,87.9,4.883333333,87.9,4.883333333,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"James Outman","LAD",7,30,26,6,3,1,0,1,3,3,3,0,10,0,0,0,,1,0,0.219237,0.102701,0.326418,0.31463,0.310612,0.391505,0.312468,0.702117,0.172267,4.86044,0.301523,0.0325085,-0.0113674,3.41785,0.0191142,98.7191,0.0211411,0.0193503,-0.02424979954957962,0.040492258965969086,0.101361,693.9000244140625,,,,,,,30.8,4.4,30.8,4.4,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Braxton Fulford","COL",13,51,45,10,7,2,0,1,6,6,4,0,14,1,0,0,,1,0,0.2308,0.0753056,0.275666,0.273177,0.306099,0.379117,0.306271,0.685216,0.148317,4.64324,0.301296,-0.00627109,-0.061434,5.62003,-0.21488,80.1335,-0.0677051,0.170924,-1.2763121277093887,0.6246278136968613,0.095225,999,,,,,,,43.1,3.315384615,43.1,3.315384615,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Eli White","ATL",12,54,48,11,8,2,0,1,7,6,5,0,15,1,0,0,,2,0,0.231992,0.0862672,0.284949,0.302746,0.308012,0.356008,0.298905,0.66402,0.124015,6.30696,0.31212,0.00587341,0.122584,5.62451,-0.537874,86.9734,0.128457,0.121726,-0.708510234951973,-0.11253315210342407,0.0949461,750.8099975585938,,,,,,,50.6,4.216666666,50.6,4.216666666,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Jakob Marsee","MIA",18,78,66,14,9,2,0,1,8,6,9,0,19,1,1,0,,4,1,0.206078,0.121,0.248228,0.487454,0.313706,0.317317,0.290681,0.631024,0.11124,5.85015,0.265655,-0.00582197,0.223936,7.6228,-1.27842,80.1686,0.218114,0,-1.622366413474083,0.02129630744457245,0.0937844,999,,,,,,,62.4,3.466666666,62.4,3.466666666,,,,,,,,,,,,,,,,,,,"Jakob Marsee","sa3019868",805300
"Blake Sabol","BOS",7,27,24,6,4,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.236699,0.0874941,0.288012,0.303786,0.310226,0.378246,0.30662,0.688472,0.141547,4.55593,0.317513,0.00375752,-0.0169405,2.97851,-0.106222,94.8351,-0.013183,-0.442573,-0.16544948797672987,0.0821182131767273,0.089297,999,,,,,,,27.9,3.985714285,27.9,3.985714285,,,,,,,,,,,,,,,,,,,"Blake Sabol","25805",666165
"Austin Wynns","CIN",7,27,24,6,4,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.246105,0.0731657,0.25952,0.281927,0.309083,0.38268,0.308268,0.691763,0.136575,2.73077,0.31349,-0.0315364,-0.0446323,3.03547,-0.0719416,87.946,-0.0761687,0.00947152,-0.4667031168937683,0.5380208930000663,0.0891431,750.3699951171875,,,,,,,27.9,3.985714285,27.9,3.985714285,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Jordan Beck","COL",74,321,289,69,45,14,2,8,36,35,27,0,92,1,2,1,,10,2,0.239924,0.0855874,0.285565,0.299713,0.306583,0.390164,0.30854,0.696748,0.15024,5.92976,0.318777,0.0190583,0.509312,36.0318,-0.783695,81.6239,0.52837,0.45528,-6.5252721309661865,-2.9799056351184845,0.0867435,400.1400146484375,,,,,,,322,4.351351351,322,4.351351351,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Coco Montes","TBR",6,24,22,5,3,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.232666,0.0798434,0.277504,0.28772,0.300266,0.369226,0.298739,0.669492,0.136559,4.48315,0.308043,-0.00591651,-0.0432926,2.49666,-0.242174,99.263,-0.0492092,0.0288529,-0.06850117072463036,0.07144547626376152,0.0852844,999,,,,,,,24.3,4.05,24.3,4.05,,,,,,,,,,,,,,,,,,,"Coco Montes","21547",663796
"Cal Stevenson","PHI",11,47,40,9,6,2,0,1,6,5,6,0,11,0,0,0,,2,1,0.224074,0.130501,0.230391,0.566432,0.328034,0.340588,0.30421,0.668622,0.116513,5.96587,0.285738,-0.017431,0.0515107,5.16092,-0.277063,91.0498,0.0340796,-0.00823269,-0.4733766168355942,-0.2619364019483328,0.0826585,999,,,,,,,44.6,4.054545454,44.6,4.054545454,,,,,,,,,,,,,,,,,,,"Cal Stevenson","22411",670276
"Vidal Bruján","CHC",15,65,58,13,9,3,0,1,8,6,5,0,13,1,0,0,,3,1,0.230926,0.0840982,0.205438,0.40936,0.302992,0.349625,0.291306,0.652618,0.118699,5.9023,0.279178,0.0331201,-0.120865,6.38838,-1.03426,85.6461,-0.0877446,-0.16525,-1.1985997334122658,-0.10228747129440308,0.0817814,693.4500122070312,,,,,,,53.8,3.586666666,53.8,3.586666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Ronny Mauricio","NYM",5,24,22,5,4,1,0,1,3,3,1,0,5,0,0,0,,1,0,0.248004,0.0572003,0.201947,0.283245,0.296185,0.406408,0.307749,0.702593,0.158404,5.09099,0.282913,0.00703566,0.00581031,2.64638,-0.0726076,97.3982,0.012846,-0.060194,-0.060910891741514206,0.06665784865617752,0.080332,644,,,,,,,23.2,4.64,23.2,4.64,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Alexander Canario","PIT",30,130,118,25,15,5,0,5,15,16,11,0,40,1,1,0,,2,1,0.216822,0.0814973,0.30731,0.265196,0.286119,0.404255,0.304735,0.690374,0.187433,4.26063,0.275666,-0.065223,-0.160418,14.2463,-0.708142,89.4365,-0.225641,-0.257385,-1.8726832568645477,-1.5681869983673096,0.0791184,747.030029296875,,,,,,,120.5,4.016666666,120.5,4.016666666,,,,,,,,,,,,,,,,,,,"Alexander Canario","22842",672744
"Colby Thomas","ATH",6,24,22,5,3,1,0,1,3,3,1,0,7,0,0,0,,0,0,0.23779,0.056201,0.277052,0.202854,0.289758,0.415178,0.309454,0.704936,0.177388,4.95919,0.299476,-0.00204444,-0.00798845,2.69769,-0.0411465,106.861,-0.0100329,0,0.16956110578030348,-0.25555557012557983,0.0759945,999,,,,,,,21.3,3.55,21.3,3.55,,,,,,,,,,,,,,,,,,,"Colby Thomas","sa3020713",687515
"Greg Jones","CHW",11,48,43,9,6,2,0,1,5,5,3,0,19,1,0,0,,3,1,0.212239,0.0673173,0.402636,0.167191,0.275155,0.343356,0.27684,0.618511,0.131117,7.17019,0.34457,-0.00832924,0.30282,4.17161,-1.30607,78.8982,0.294491,0.0317504,-0.8102060258388519,-0.09602735191583633,0.0752957,999,,,,,,,37.5,3.409090909,37.5,3.409090909,,,,,,,,,,,,,,,,,,,"Greg Jones","25448",675659
"Robbie Grossman",,17,72,61,14,9,3,0,2,8,7,9,0,18,1,1,0,,1,0,0.223093,0.126,0.257753,0.488839,0.325912,0.357809,0.310173,0.683721,0.134716,3.47287,0.287421,-0.072,-0.102911,8.13354,-0.0829673,99.1479,-0.174911,-0.0651316,-0.2448635846376419,-1.428094543516636,0.0731918,999,,,,,,,76.8,4.517647058,76.8,4.517647058,,,,,,,,,,,,,,,,,,,"Robbie Grossman","5254",543257
"Everson Pereira","NYY",8,36,32,7,5,1,0,1,4,4,3,0,12,0,0,0,,1,0,0.22846,0.0711996,0.32584,0.218511,0.290421,0.399012,0.304554,0.689433,0.170552,4.81095,0.308892,-0.00620043,-0.0124129,3.88032,-0.198165,99.2793,-0.0186134,0,-0.04670408181846142,-0.4651234745979309,0.0730801,748.030029296875,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Bobby Dalbec","CHW",12,54,48,10,6,2,0,2,6,6,4,0,21,1,0,0,,1,0,0.208744,0.0827337,0.387504,0.213504,0.281117,0.376577,0.292558,0.657694,0.167833,4.77135,0.312408,-0.0365836,-0.0166063,5.35657,-0.805809,90.1643,-0.0531899,0.0738416,-0.632459532469511,-0.5011584088206291,0.0727891,750.3400268554688,,,,,,,49.5,4.125,49.5,4.125,,,,,,,,,,,,,,,,,,,"Bobby Dalbec","19966",666915
"Garrett Hampson","ARI",15,66,59,14,10,3,0,1,7,5,6,0,17,0,0,0,,2,1,0.234989,0.0840756,0.253585,0.331548,0.303652,0.323279,0.283876,0.626931,0.0882901,5.88068,0.316082,0.0192609,0.0216599,6.09895,-1.43284,76.6655,0.0409208,0.095955,-1.791500747203827,0.3728068172931671,0.0726771,747.989990234375,,,,,,,56.5,3.766666666,56.5,3.766666666,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Jonatan Clase","TOR",5,24,21,5,3,1,0,1,3,2,2,0,7,0,0,0,,1,0,0.230325,0.0887005,0.275607,0.321836,0.30333,0.366105,0.299499,0.669435,0.13578,6.19524,0.303624,0.00145551,0.0778649,2.49272,-0.226271,97.0419,0.0793204,0.0174661,0.0024511292576789856,-0.1516696736216545,0.0687749,709.0700073242188,,,,,,,27.2,5.44,27.2,5.44,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Drew Millas","WSN",4,16,15,4,3,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.248933,0.0860009,0.194044,0.443203,0.317175,0.382068,0.311213,0.699243,0.133135,5.40139,0.293403,0.000731449,-0.000367802,1.87247,-0.0055842,96.586,0.000363647,-0.00512014,-0.0664870525652077,0.31432430632412434,0.0660687,999,,,,,,,13.3,3.325,13.3,3.325,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"José Azocar","NYM",11,47,44,11,8,2,0,1,5,5,2,0,10,0,0,0,,3,1,0.247037,0.0471508,0.218591,0.215703,0.288571,0.351499,0.284357,0.640069,0.104462,6.59773,0.305686,0.0143472,0.105017,4.42141,-1.01656,82.0299,0.119364,0.00511583,-0.8994991257786751,0.005115828942507505,0.0660432,999,,,,,,,41.7,3.79090909,41.7,3.79090909,,,,,,,,,,,,,,,,,,,"Jose Azocar","18821",640492
"Tsung-Che Cheng","PIT",14,59,53,12,8,2,0,1,6,5,5,0,14,0,0,1,,1,1,0.222839,0.0832835,0.239986,0.347035,0.291937,0.33248,0.281449,0.624417,0.109641,5.05096,0.285039,0,-0.0849774,5.39132,-1.40615,74.1376,-0.0849774,0.215373,-1.9179053902626038,0.6382128447294235,0.0656627,999,,,,,,,43.5,3.107142857,43.5,3.107142857,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Curt Casali",,7,27,24,5,4,1,0,1,3,3,3,0,7,0,0,0,,0,0,0.225742,0.103,0.24238,0.424952,0.314998,0.34471,0.299352,0.659708,0.118968,3.42825,0.286241,-0.0564209,-0.0410256,2.86646,-0.263635,91.729,-0.0974465,-0.198861,-0.3561231940984726,0.33354681730270386,0.0652164,999,,,,,,,25.3,3.614285714,25.3,3.614285714,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Nick Ahmed","TEX",10,42,39,8,6,2,0,1,4,4,2,0,10,0,0,0,,1,0,0.219128,0.0562602,0.243126,0.231404,0.266006,0.324255,0.263549,0.590262,0.105127,4.77265,0.277924,-0.0239246,-0.0141278,3.2138,-1.57916,69.9134,-0.0380524,0.205305,-1.4162307567894459,0.6099346578121185,0.0644902,999,,,,,,,28.9,2.89,28.9,2.89,,,,,,,,,,,,,,,,,,,"Nick Ahmed","12147",605113
"Vaughn Grissom","BOS",3,12,10,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.270721,0.0850995,0.197373,0.431161,0.341999,0.400386,0.33084,0.742386,0.129665,4.42578,0.325365,0.00652278,-0.00852075,1.527,0.177429,112.194,-0.00199797,0.0136978,0.1552868897560984,0.05567314941436052,0.0639079,640.8599853515625,,,,,,,12.7,4.233333333,12.7,4.233333333,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Brett Harris","ATH",3,12,10,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.243696,0.0943972,0.218607,0.431811,0.324938,0.387927,0.318956,0.712865,0.144231,4.35857,0.291865,0.00193911,-0.0119302,1.43798,0.0685572,113.671,-0.00999109,-0.0187447,0.1689363457262516,0.02384786307811737,0.0626251,999,,,,,,,9.8,3.266666666,9.8,3.266666666,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Aledmys Díaz",,11,48,44,10,7,2,0,1,5,5,3,0,9,1,0,0,,0,0,0.237308,0.0550009,0.19574,0.28099,0.28683,0.366591,0.289219,0.653421,0.129284,3.65232,0.276269,-0.114141,-0.0658072,4.63611,-0.841561,84.7823,-0.179948,-0.236914,-1.0128325372934341,0.01864159107208252,0.0614452,999,,,,,,,39.2,3.563636363,39.2,3.563636363,,,,,,,,,,,,,,,,,,,"Aledmys Diaz","15937",649557
"Joey Loperfido","TOR",10,41,37,8,5,2,0,1,4,4,3,0,13,0,0,0,,1,0,0.221478,0.0737,0.324027,0.22745,0.286807,0.374646,0.292724,0.661453,0.153168,5.29718,0.306614,-0.0613414,-0.0008763,4.14143,-0.616801,92.1859,-0.0622177,0.024191,-0.4175647161900997,-0.41979050636291504,0.0601684,597.6300048828125,,,,,,,33.9,3.39,33.9,3.39,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Tyler Wade","SDP",15,65,58,13,10,2,0,1,7,5,6,0,15,1,0,1,,3,1,0.228199,0.0874308,0.235477,0.371292,0.301788,0.301745,0.276152,0.603534,0.0735467,5.88289,0.298002,0.0490137,0.130837,5.65917,-1.81805,76.799,0.179851,-0.172741,-1.6288870871067047,0.10210514068603516,0.0597867,999,,,,,,,53.9,3.593333333,53.9,3.593333333,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Jorbit Vivas","NYY",4,18,15,3,2,1,0,0,2,2,2,0,3,0,0,0,,0,0,0.226031,0.0982986,0.162171,0.606141,0.316253,0.338729,0.297361,0.654982,0.112698,4.61584,0.255955,-0.00143958,-0.00265912,1.83967,-0.199569,94.1234,-0.0040987,0,-0.11862990912050009,0.0634259283542633,0.0575046,999,,,,,,,10.7,2.675,10.7,2.675,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Trey Lipscomb","WSN",11,48,44,11,8,2,0,1,5,4,3,0,10,0,0,0,,1,0,0.247361,0.0601258,0.205135,0.293104,0.296012,0.342188,0.285191,0.6382,0.0948274,4.54147,0.301106,-0.0049545,-0.0309937,4.48497,-0.992698,79.4894,-0.0359483,0.0454152,-1.2073402144014835,0.21578560397028923,0.0570575,750.1599731445312,,,,,,,43.7,3.972727272,43.7,3.972727272,,,,,,,,,,,,,,,,,,,"Trey Lipscomb","31567",702358
"Shay Whitcomb","HOU",4,18,16,4,2,1,0,1,2,2,1,0,5,0,0,0,,0,0,0.226199,0.0690992,0.281651,0.245336,0.285172,0.393654,0.299029,0.678827,0.167455,4.59596,0.282822,-0.00815764,0.000349395,1.87658,-0.177551,96.907,-0.00780824,-0.0618621,-0.06852805148810148,0.0020268261432647705,0.0567864,722.9500122070312,,,,,,,21.7,5.425,21.7,5.425,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Jose Herrera","ARI",22,87,77,17,13,3,0,1,9,8,8,0,20,0,1,1,,0,0,0.221296,0.093304,0.224773,0.415104,0.297785,0.308231,0.276527,0.606016,0.0869355,3.47718,0.281009,-0.0742038,-0.212915,7.60665,-2.40966,71.8379,-0.287119,-0.355295,-3.2281683683395386,1.3484091460704803,0.0565434,750.510009765625,,,,,,,60.3,2.74090909,60.3,2.74090909,,,,,,,,,,,,,,,,,,,"Jose Herrera","17040",645444
"Michael Siani","STL",19,83,74,16,12,2,0,1,9,7,7,0,21,1,1,1,,4,1,0.216719,0.0889446,0.252133,0.352768,0.291281,0.306376,0.272203,0.597656,0.0896564,6.16009,0.284773,0.00439936,0.144254,6.94513,-2.57133,72.0385,0.148653,0.531031,-2.6257210969924927,0.4887468069791794,0.0558496,674.9600219726562,,,,,,,59.6,3.136842105,59.6,3.136842105,,,,,,,,,,,,,,,,,,,"Michael Siani","22557",672279
"Nick Loftin","KCR",3,12,10,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.255429,0.105498,0.17256,0.61137,0.339862,0.384418,0.325229,0.724281,0.128989,3.92663,0.294248,0.00328571,-0.0124445,1.49682,0.127406,109.531,-0.00915877,-0.0335143,0.11558019556105137,0.009078305214643478,0.0555093,999,,,,,,,12.7,4.233333333,12.7,4.233333333,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Esteury Ruiz","LAD",3,12,11,3,2,1,0,0,2,1,1,0,3,0,0,0,,1,0,0.254268,0.0691019,0.229019,0.301729,0.321546,0.397825,0.319836,0.719371,0.143556,7.11363,0.312757,0.0052566,0.0949889,1.43575,0.0762566,103.56,0.100245,-0.0512518,0.15070003271102905,-0.008967846632003784,0.0546701,595.2899780273438,,,,,,,13.6,4.533333333,13.6,4.533333333,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Riley Adams","WSN",30,120,107,24,14,5,0,4,12,14,10,0,35,3,1,0,,1,0,0.221027,0.079214,0.294093,0.26935,0.297725,0.381753,0.301786,0.679478,0.160726,3.49308,0.290724,-0.0729777,-0.159321,12.8421,-0.93035,90.3922,-0.232299,-2.0806,-1.6119366437196732,0.2619941234588623,0.0535784,748.2100219726562,,,,,,,120.4,4.013333333,120.4,4.013333333,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Jake Bauers","MIL",25,107,93,19,11,4,0,4,12,13,12,0,35,1,1,0,,3,1,0.206834,0.113519,0.332569,0.34134,0.302099,0.387882,0.307386,0.689981,0.181048,4.9072,0.278787,-0.113361,0.10025,11.8783,-0.357141,93.3501,-0.0131117,-0.165832,-0.8614420043304563,-2.068609371781349,0.0527427,706.9299926757812,,,,,,,104.5,4.18,104.5,4.18,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Andrés Chaparro","WSN",7,30,27,7,4,1,0,1,3,4,2,0,7,0,0,0,,0,0,0.248028,0.0791011,0.221234,0.357544,0.314149,0.430148,0.326693,0.744297,0.18212,3.13513,0.286332,-0.034196,-0.0468048,3.7764,0.352852,106.756,-0.0810008,0.00364758,0.16016754508018494,-0.6565376406069845,0.0485452,748.9099731445312,,,,,,,30.5,4.357142857,30.5,4.357142857,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Taylor Trammell","HOU",4,18,16,3,2,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.209521,0.111199,0.318546,0.349083,0.303286,0.383529,0.306676,0.686815,0.174008,5.07252,0.280537,-0.00369643,-0.00241261,1.98417,-0.0699565,102.388,-0.00610904,0.00221786,0.04076523846015334,-0.18944882042706013,0.0482023,999,,,,,,,19.1,4.775,19.1,4.775,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Blaze Alexander","ARI",22,95,85,20,14,4,0,2,10,9,7,0,29,2,1,0,,1,0,0.23646,0.0768997,0.301927,0.254696,0.306683,0.358308,0.298495,0.664991,0.121848,4.54581,0.331046,-0.00555006,-0.102376,9.96832,-0.987024,86.2705,-0.107927,0.0305253,-1.6761547774076462,-0.9491042923182249,0.047041,746.6199951171875,,,,,,,86.3,3.922727272,86.3,3.922727272,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Aaron Schunk","COL",13,54,51,13,9,3,0,1,6,6,3,0,13,0,0,0,,1,0,0.249194,0.0520692,0.241522,0.215588,0.291476,0.377977,0.294305,0.669453,0.128783,5.06626,0.314577,-0.00184954,-0.109237,5.50903,-0.742665,72.2718,-0.111086,0.197448,-1.9184591546654701,0.6079422682523727,0.0464385,999,,,,,,,50.8,3.907692307,50.8,3.907692307,,,,,,,,,,,,,,,,,,,"Aaron Schunk","25524",668845
"Kevin Alcántara","CHC",12,53,48,11,8,2,0,1,5,5,4,0,16,0,0,0,,1,0,0.234224,0.0705001,0.293457,0.24024,0.292069,0.360273,0.290912,0.652343,0.12605,4.41594,0.316098,-0.000888889,-0.00808029,5.21046,-0.862614,85.3871,-0.00896917,-0.434667,-0.9342517713084817,-0.3297283947467804,0.0460615,706.3300170898438,,,,,,,42.7,3.558333333,42.7,3.558333333,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Wade Meckler","SFG",3,12,11,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.261326,0.0904027,0.206413,0.437969,0.331658,0.375788,0.316841,0.707445,0.114461,4.81492,0.32146,0.00357702,-0.00991024,1.40786,0.0483626,101.855,-0.00633322,-0.0107311,0.01996050961315632,0.03155288193374872,0.0452465,999,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Adael Amador","COL",14,60,53,13,9,2,0,1,7,6,6,0,12,1,0,0,,2,1,0.240016,0.0944684,0.192336,0.491164,0.319061,0.361295,0.306477,0.680355,0.121279,5.17597,0.2816,-0.0270067,0.00892429,6.70029,-0.246032,80.2685,-0.0180824,-0.289969,-1.4471232704818249,-0.07391981780529022,0.044818,698.22998046875,,,,,,,57,4.071428571,57,4.071428571,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Jacob Hurtubise","CIN",7,30,25,6,5,1,0,0,4,3,3,0,7,1,0,0,,1,0,0.241561,0.109313,0.220848,0.494968,0.348929,0.329629,0.312045,0.678558,0.0880686,6.93017,0.313293,-0.000461001,0.0593365,3.40799,0.00924892,90.4275,0.0588755,-0.0138933,-0.28033652529120445,-0.24645508360117674,0.0446402,749.75,,,,,,,25.4,3.628571428,25.4,3.628571428,,,,,,,,,,,,,,,,,,,"Jacob Hurtubise","27599",674441
"Gustavo Campero","LAA",3,12,11,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.251896,0.0682974,0.208526,0.327525,0.317086,0.405216,0.31983,0.722302,0.15332,5.81798,0.297135,-0.00310962,0.0136238,1.45665,0.0773104,108.421,0.0105142,-0.0186577,0.12152193486690521,-0.1473614163696766,0.0400973,750.3400268554688,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Gustavo Campero","22707",672569
"Reese McGuire","CHC",3,11,10,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.236678,0.0686003,0.254574,0.269471,0.294372,0.343766,0.285929,0.638138,0.107088,4.05325,0.308322,-0.0175013,-0.0111467,1.01652,-0.217375,82.1135,-0.0286481,0.00583378,-0.2587557025253773,0.21571031771600246,0.0400423,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Mason McCoy","SDP",7,30,27,6,4,1,0,0,3,3,2,0,9,0,0,0,,1,0,0.205737,0.0757886,0.311134,0.243588,0.269504,0.318298,0.264085,0.587802,0.112561,5.8067,0.290766,0.00131137,0.0285938,2.29141,-1.10733,68.8708,0.0299052,0.310126,-1.0731925126165152,0.5004039406776428,0.0398357,999,,,,,,,17.4,2.485714285,17.4,2.485714285,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
