Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Randy Vásquez","SDP",6,7,,4.37765,28,18,0,1,104,452,100,54,50,14,42,,7,91,7.84987,3.61104,2.17386,1.20105,0.200312,0.0921459,0.10816597193479538,0.248093,1.36538,0.288379,0.713229,,,4.6495,0.993672,0.939967,551.22998046875,,,,"24719"
"Brock Stewart","MIN",3,2,,3.30862,63,0,2,14,63,263,50,25,23,7,25,,3,84,12.0427,3.53709,3.40469,0.994463,0.320582,0.0941589,0.2264232337474823,0.210671,1.17906,0.295959,0.764249,,,3.34355,0.98496,1.05318,649.739990234375,,,,"16727"
"Aaron Ashby","MIL",6,5,,3.77808,48,10,0,1,87,379,77,40,37,10,40,,4,98,10.1449,4.16589,2.43523,0.990131,0.259458,0.106544,0.15291490405797958,0.231669,1.35039,0.299762,0.747317,,,3.97145,0.942201,1.0815,410.3500061035156,,,,"23550"
"Bryan Abreu","HOU",3,2,,3.24416,67,0,2,16,67,281,49,26,24,7,31,,4,92,12.3228,4.19722,2.93594,0.919764,0.326863,0.111332,0.21553104370832443,0.201249,1.20467,0.289505,0.766259,,,3.40603,0.940639,1.2344,365.45001220703125,,,,"16609"
"Daniel Lynch IV","KCR",5,6,,4.77639,22,16,0,1,89,392,94,51,47,13,32,,4,74,7.47717,3.24272,2.30583,1.27888,0.189426,0.0821508,0.10727506130933762,0.264951,1.41606,0.303358,0.695297,,,4.64421,0.93906,0.860346,721.77001953125,,,,"21537"
"Adbert Alzolay","CHC",4,3,,3.68951,67,0,28,4,67,276,59,30,27,9,19,,4,71,9.58099,2.48972,3.84821,1.16291,0.258044,0.0670556,0.1909887194633484,0.232857,1.15935,0.290139,0.728808,,,3.80963,0.93593,1.0347,118.62999725341797,,,,"17859"
"Camilo Doval","SFG",5,3,,3.47251,66,0,35,2,66,279,54,28,25,6,29,,4,81,11.0226,3.90669,2.82148,0.859613,0.289402,0.102571,0.18683107942342758,0.21716,1.24471,0.296405,0.743261,,,3.54436,0.931806,1.04595,57.38999938964844,,,,"21992"
"Garrett Crochet","CHW",6,6,,3.95104,60,8,3,4,99,426,84,47,44,13,49,,3,115,10.4342,4.41737,2.36209,1.15863,0.270453,0.114498,0.15595583617687225,0.225372,1.33936,0.290598,0.746107,,,4.17486,0.921816,1.01547,525.0800170898438,,,,"27463"
"Casey Mize","DET",5,7,,4.61637,21,21,0,0,112,478,114,62,57,16,33,,7,87,7.00551,2.6614,2.63226,1.3042,0.182011,0.0691461,0.11286450922489166,0.259489,1.31205,0.291117,0.684509,,,4.66185,0.921595,0.982328,439.2900085449219,,,,"20492"
"David Peterson","NYM",5,5,,3.98365,39,11,0,1,87,377,80,42,38,10,37,,4,93,9.6855,3.85713,2.51106,1.01257,0.247568,0.0985911,0.14897728711366653,0.238336,1.35021,0.302106,0.727937,,,4.00517,0.90446,0.868782,700.4000244140625,,,,"20302"
"Ryne Nelson","ARI",6,7,,4.63614,33,19,0,1,120,519,125,67,62,18,40,,4,92,6.8718,2.98037,2.30569,1.33035,0.17706,0.0767926,0.10026740282773972,0.262596,1.36727,0.292752,0.701183,,,4.74948,0.900224,1.03217,537.5999755859375,,,,"26253"
"Jacob deGrom","TEX",2,1,,2.86741,5,5,0,0,27,106,20,9,9,3,6,,1,39,12.861,2.00847,6.40337,1.12587,0.364109,0.056862,0.3072466142475605,0.201689,0.965167,0.290329,0.781781,,,2.76038,0.889795,0.890994,418.239990234375,,,,"10954"
"Evan Phillips","LAD",4,3,,3.57117,66,0,29,5,66,273,56,28,26,9,22,,3,75,10.2681,2.93389,3.49981,1.19443,0.275407,0.0786918,0.1967148333787918,0.22705,1.18128,0.289799,0.753677,,,3.8253,0.884377,1.16507,88.91999816894531,,,,"17734"
"Marco Gonzales","PIT",7,11,,4.79658,24,24,0,0,137,596,150,78,73,21,42,,5,89,5.86537,2.74328,2.13809,1.38046,0.149715,0.0700226,0.07969203591346741,0.272312,1.39782,0.292835,0.69888,,,4.96317,0.858733,1.23245,748.1500244140625,,,,"15467"
"Marco Gonzales","PIT",7,11,,4.79658,24,24,0,0,137,596,150,78,73,21,42,,5,89,5.86537,2.74328,2.13809,1.38046,0.149715,0.0700226,0.07969203591346741,0.272312,1.39782,0.292835,0.69888,,,4.96317,0.858733,1.23245,620.7899780273438,,,,"15467"
"Domingo Germán",,4,4,,4.31869,11,11,0,0,63,265,59,33,30,10,19,,3,61,8.68967,2.63088,3.30296,1.3941,0.230463,0.0697747,0.1606881022453308,0.243126,1.22937,0.286108,0.702579,,,4.34359,0.853976,0.775323,620.4400024414062,,,,"17149"
