Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Noelvi Marte","CIN",44,189,174,44,29,9,1,5,22,22,12,0,44,2,1,0,,7,2,0.25011,0.0619354,0.234752,0.263834,0.301047,0.395208,0.306141,0.696255,0.145098,5.39116,0.305692,0.270532,0.274522,20.4885,-1.18474,86.858,0.545055,-0.92806,-2.358521819114685,-0.25398552417755127,0.380719,499.42999267578125,,,,,,,200.9,4.56590909,200.9,4.56590909,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Gary Sánchez","BAL",33,134,118,25,15,4,0,5,15,17,12,0,36,3,1,0,,0,0,0.208939,0.0883322,0.270786,0.326207,0.292389,0.384233,0.30056,0.676622,0.175294,1.96291,0.247958,-0.384749,-0.214248,13.9261,-1.4318,94.8314,-0.598997,0.0611893,-1.3773795366287231,0.6337201856076717,0.380252,522.8200073242188,,,,,,,125.6,3.806060606,125.6,3.806060606,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Blake Perkins","MIL",28,121,107,24,17,5,1,2,14,12,12,0,31,1,1,0,,5,1,0.228956,0.102106,0.257061,0.397207,0.311124,0.347225,0.295833,0.658349,0.118269,6.14939,0.299254,0.277927,0.341479,12.1787,-1.7541,85.9897,0.619406,0.501974,-1.370502769947052,0.9353072643280029,0.374568,653.9299926757812,,,,,,,112.1,4.003571428,112.1,4.003571428,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Tyler Heineman","TOR",26,104,91,20,15,4,0,2,10,9,9,0,24,2,1,1,,2,0,0.219583,0.084523,0.231203,0.365579,0.300182,0.316693,0.280507,0.616875,0.0971102,4.01816,0.277022,-0.151768,0.00676923,9.14801,-2.76038,79.427,-0.144999,0.699218,-2.5473881512880325,2.724681258201599,0.373505,747.0800170898438,,,,,,,88.2,3.392307692,88.2,3.392307692,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Luisangel Acuña","NYM",30,132,122,31,23,5,1,2,16,11,8,0,25,1,1,0,,7,2,0.251819,0.0612216,0.190154,0.321958,0.299492,0.353557,0.290255,0.65305,0.101739,6.46419,0.301295,0.37417,0.50577,12.6243,-2.48447,86.1055,0.879941,-0.0927034,-1.260088860988617,0.4420187920331955,0.370068,417.0899963378906,,,,,,,125.3,4.176666666,125.3,4.176666666,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Jared Triolo","PIT",35,153,136,33,23,6,1,3,16,14,14,0,38,1,1,0,,4,1,0.23912,0.0911589,0.246114,0.370394,0.313859,0.3523,0.299079,0.666159,0.11318,5.02892,0.309062,-0.0404702,0.0897833,15.7298,-1.8152,85.9699,0.0493131,0.617371,-2.460046000778675,0.9062598347663879,0.366743,630.4500122070312,,,,,,,149.9,4.282857142,149.9,4.282857142,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Alejandro Osuna","TEX",30,130,116,28,19,5,0,4,15,14,11,0,29,1,1,0,,3,1,0.244305,0.0866757,0.219561,0.394769,0.315975,0.394597,0.313908,0.710572,0.150292,4.64452,0.290859,0,-2.10706e-7,14.9501,-0.0147461,101.638,-2.10706e-7,0,0.24036165862894165,-1.0753085613250732,0.359012,999,,,,,,,131.8,4.393333333,131.8,4.393333333,,,,,,,,,,,,,,,,,,,"Alejandro Osuna","27915",696030
"Randal Grichuk","ARI",40,172,159,41,25,9,1,6,21,23,11,0,34,2,1,0,,1,0,0.255477,0.0637376,0.199795,0.319015,0.309055,0.433785,0.324026,0.742841,0.178308,3.65467,0.290155,-0.339858,-0.211777,21.1624,1.36473,103.836,-0.551635,-0.153902,0.22248095273971558,-2.519642487168312,0.357085,575.7000122070312,,,,,,,199.7,4.9925,199.7,4.9925,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Javier Sanoja","MIA",30,129,120,32,23,6,1,1,14,13,8,0,15,0,1,0,,3,1,0.266411,0.0595426,0.116378,0.51163,0.311662,0.37045,0.301215,0.682112,0.104038,5.25327,0.293101,-0.0909607,-0.0781072,13.547,-1.31861,87.3822,-0.169068,0.462773,-2.0811871141195297,1.1232673227787018,0.348148,738.0499877929688,,,,,,,118.6,3.953333333,118.6,3.953333333,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Richie Palacios","TBR",26,113,98,24,16,5,1,2,14,10,13,0,21,1,1,0,,5,1,0.242079,0.111915,0.184293,0.607269,0.335091,0.362295,0.313559,0.697386,0.120216,6.18811,0.287341,0.152106,0.371431,12.9805,-0.0442814,105.414,0.523537,-0.338488,1.215067446231842,-1.6185801029205322,0.346189,517.989990234375,,,,,,,124.1,4.773076923,124.1,4.773076923,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Andruw Monasterio","MIL",31,135,120,27,20,5,0,2,15,13,13,0,34,1,0,0,,4,1,0.229459,0.099127,0.252033,0.393309,0.313473,0.32915,0.292159,0.642623,0.099691,4.49973,0.301971,0.0104036,0.0125312,13.1389,-2.34202,83.4993,0.0229348,0.595938,-2.581098238006234,1.398406744003296,0.343242,750.3099975585938,,,,,,,111.3,3.59032258,111.3,3.59032258,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Starling Marte","NYM",47,204,185,47,35,8,1,4,25,21,13,0,42,4,1,1,,9,2,0.256568,0.0631169,0.207706,0.303876,0.316774,0.376727,0.308095,0.693501,0.120159,6.15091,0.309649,0.625393,0.649704,22.4797,-0.964931,98.1989,1.2751,-0.0343381,0.8446361124515533,-4.360726907849312,0.339839,457,,,,,,,207.2,4.408510638,207.2,4.408510638,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Chandler Simpson","TBR",21,91,83,23,19,3,0,0,11,7,6,0,11,0,1,1,,9,2,0.276753,0.061175,0.120407,0.508069,0.321915,0.337806,0.294738,0.65972,0.0610532,7.10598,0.313421,0.723328,0.854879,9.0292,-1.39064,92.1509,1.57821,-0.127629,0.7762123942375183,-0.5813325643539429,0.330964,999,,,,,,,84,4,84,4,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Enrique Hernández","LAD",43,186,170,39,25,8,0,6,22,23,14,0,37,1,1,1,,1,0,0.23132,0.0740691,0.200976,0.368547,0.290465,0.383465,0.297424,0.673931,0.152146,2.86078,0.262221,-0.187929,-0.229477,18.9063,-2.45436,89.1446,-0.417405,0.298035,-2.781180739402771,-0.30150216817855835,0.322241,556.4500122070312,,,,,,,174.9,4.06744186,174.9,4.06744186,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Taylor Walls","TBR",26,113,99,20,14,4,1,2,13,9,13,0,28,0,1,0,,6,1,0.20474,0.113575,0.247844,0.458253,0.296197,0.315427,0.278231,0.611624,0.110686,6.45709,0.263674,0.370718,0.402874,9.80074,-3.22406,80.5182,0.773592,0.127552,-1.7146543264389038,1.0511629432439804,0.319064,699.02001953125,,,,,,,96.7,3.719230769,96.7,3.719230769,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Brandon Lockridge","SDP",37,162,146,34,24,7,1,2,18,12,13,0,44,1,1,1,,12,2,0.232529,0.0804478,0.274224,0.293365,0.298526,0.326697,0.281443,0.625223,0.0941678,7.23852,0.319843,0.504624,1.5053,14.3948,-4.18727,80.2949,2.00992,0.742378,-1.7227399349212646,-0.5951219797134399,0.318283,737.8499755859375,,,,,,,148.4,4.01081081,148.4,4.01081081,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Eli White","ATL",30,128,115,28,19,5,1,3,16,12,10,0,35,2,1,0,,5,1,0.239257,0.0782145,0.275906,0.283483,0.310178,0.370254,0.30357,0.680432,0.130996,6.73668,0.318592,0.18793,0.400872,13.6601,-1.06662,90.4118,0.588802,0.266321,-0.8506338596343994,-0.38799965381622314,0.314672,750.8099975585938,,,,,,,132.9,4.43,132.9,4.43,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Liam Hicks","MIA",44,177,155,37,27,7,0,2,17,16,17,0,27,3,1,0,,1,0,0.238243,0.0977622,0.155334,0.629367,0.325323,0.327666,0.297446,0.652989,0.0894233,2.88862,0.275119,-0.331181,-0.234251,17.9807,-2.33066,84.8273,-0.565432,-0.817137,-3.7070173025131226,0.8506102561950684,0.314219,746.1599731445312,,,,,,,153.2,3.481818181,153.2,3.481818181,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"David Hamilton","BOS",19,80,72,16,11,3,1,2,10,7,7,0,20,0,1,0,,7,1,0.227647,0.0820498,0.248758,0.329838,0.293529,0.366699,0.292778,0.660227,0.139052,8.09131,0.286885,0.585452,0.747776,7.84688,-1.35235,80.9485,1.33323,0.417389,-0.3853640556335449,0.7670799493789673,0.314069,375.3900146484375,,,,,,,82.3,4.331578947,82.3,4.331578947,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Scott Kingery","LAA",12,50,46,11,5,4,0,2,5,4,4,0,15,0,0,0,,1,0,0.236063,0.089032,0.295466,0.301327,0.304077,0.476181,0.33864,0.780259,0.240119,3.82835,0.294712,0,0.0820595,6.76858,0.983085,117.282,0.0820595,0,1.062511295080185,0.24537035822868347,0.308931,738.1300048828125,,,,,,,59.9,4.991666666,59.9,4.991666666,,,,,,,,,,,,,,,,,,,"Scott Kingery","17975",664068
"Oswald Peraza","NYY",35,151,137,31,21,5,0,4,18,16,11,0,37,2,1,0,,5,2,0.223356,0.0735309,0.243008,0.302587,0.290809,0.356672,0.288881,0.647481,0.133316,4.81922,0.272655,0.0944178,0.0403233,14.3375,-3.01894,83.9769,0.134741,-0.0775807,-2.5923495292663574,0.5276662409305573,0.302006,733.0800170898438,,,,,,,131.6,3.76,131.6,3.76,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Mark Canha","KCR",35,153,132,33,23,7,0,3,17,15,15,0,29,5,1,0,,2,0,0.250265,0.100837,0.190892,0.52824,0.346475,0.367424,0.322334,0.713899,0.117159,3.79741,0.29972,-0.224074,-0.0876581,18.5494,1.00436,103.101,-0.311732,-0.33513,0.22184205055236816,-2.389450877904892,0.296888,613.0499877929688,,,,,,,165.1,4.717142857,165.1,4.717142857,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Edouard Julien","MIN",19,82,71,16,11,3,0,2,10,8,10,0,26,1,1,0,,1,0,0.229762,0.12452,0.314433,0.396013,0.3302,0.365793,0.313481,0.695994,0.136031,3.9819,0.327504,-0.0563109,-0.057824,9.42987,-0.0372962,101.994,-0.114135,-0.261663,0.07093920558691025,0.03278106451034546,0.293052,567.760009765625,,,,,,,81,4.263157894,81,4.263157894,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Christian Koss","SFG",19,82,73,18,12,3,0,2,9,9,7,0,18,1,1,0,,2,0,0.244305,0.0866757,0.219561,0.394769,0.315975,0.394597,0.313908,0.710572,0.150292,4.64452,0.290859,0,-1.29267e-7,9.36862,-0.00924079,100.589,-1.29267e-7,0,0.056278486923375226,0.03240741044282913,0.291928,999,,,,,,,83.1,4.37368421,83.1,4.37368421,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Jesse Winker","NYM",33,141,119,28,18,5,0,4,17,15,18,0,30,2,1,0,,2,1,0.235287,0.129658,0.212944,0.608882,0.344238,0.380397,0.325423,0.724635,0.14511,4.24402,0.282175,-0.480596,-0.098074,17.42,1.26929,109.946,-0.57867,-0.277804,1.0588128566741943,-2.951415538787842,0.289366,400.7099914550781,,,,,,,150.9,4.572727272,150.9,4.572727272,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Rafael Marchán","PHI",23,91,81,19,14,4,0,1,9,9,8,0,16,1,1,0,,0,0,0.229931,0.083601,0.17219,0.485515,0.304998,0.324765,0.285059,0.629763,0.0948334,2.54297,0.268257,-0.190228,-0.156614,8.37985,-2.09953,78.4682,-0.346842,0.610023,-2.647031784057617,2.392430007457733,0.289314,707.3800048828125,,,,,,,73.4,3.191304347,73.4,3.191304347,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Jorge Mateo","BAL",17,73,68,15,10,3,1,2,10,7,4,0,18,0,1,1,,6,1,0.226746,0.05159,0.248739,0.207406,0.270057,0.361588,0.277484,0.631644,0.134842,8.10101,0.284005,0.558858,0.514989,6.28877,-2.12649,78.5694,1.07385,0.797038,-0.6946107149124146,1.0587661862373352,0.288865,698.1599731445312,,,,,,,69.8,4.105882352,69.8,4.105882352,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Amed Rosario","WSN",29,127,120,32,23,5,1,2,14,13,5,0,23,1,1,0,,4,1,0.262765,0.0397517,0.183374,0.21678,0.295353,0.371286,0.29347,0.666639,0.108521,5.85563,0.310169,0.158405,0.153709,12.513,-2.07476,85.1258,0.312114,0.0845393,-1.8998104929924011,0.44102075695991516,0.287515,571.9000244140625,,,,,,,121,4.172413793,121,4.172413793,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"David Fry","CLE",31,133,117,29,18,6,0,4,15,16,12,1,31,3,1,0,,1,0,0.250116,0.0913226,0.232836,0.392219,0.331071,0.416232,0.328308,0.747304,0.166116,3.64437,0.302551,-0.161298,-0.0763443,16.7554,1.50276,113.009,-0.237643,0,1.7080253213644028,-3.320678949356079,0.28645,512.1400146484375,,,,,,,147.3,4.751612903,147.3,4.751612903,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Santiago Espinal","CIN",49,211,193,51,38,10,0,3,22,21,14,0,28,1,1,1,,4,1,0.262507,0.068509,0.13334,0.513791,0.316118,0.360951,0.301482,0.677069,0.0984448,3.64787,0.292299,-0.129266,-0.0790599,22.1469,-2.10651,83.7002,-0.208326,-0.129119,-4.238298907876015,-0.04887206852436066,0.283767,657.530029296875,,,,,,,199.6,4.073469387,199.6,4.073469387,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Gio Urshela","ATH",29,126,117,31,22,6,0,2,12,13,7,0,20,1,1,0,,0,0,0.262126,0.0554633,0.161808,0.342773,0.30398,0.37527,0.299357,0.67925,0.113144,2.87733,0.29846,-0.352657,-0.177111,12.9816,-1.46721,91.6229,-0.529769,-0.206576,-1.7166784405708313,0.27490566670894623,0.280316,522.22998046875,,,,,,,116.8,4.027586206,116.8,4.027586206,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Romy Gonzalez","BOS",40,174,161,40,26,8,1,5,21,21,10,0,48,1,1,0,,7,2,0.251049,0.0571522,0.277737,0.205778,0.297353,0.401521,0.306147,0.698874,0.150473,6.37953,0.327108,0.266393,0.435829,18.843,-1.08871,90.3698,0.702221,0.529823,-1.1800020337104797,-1.8385413885116577,0.279256,672.9099731445312,,,,,,,179.6,4.49,179.6,4.49,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Tyler Freeman","COL",30,132,117,31,22,6,1,3,16,13,9,0,18,4,1,1,,4,1,0.266242,0.0692154,0.139444,0.496367,0.337527,0.399423,0.327317,0.73695,0.133181,5.88014,0.29372,0.133316,0.0768484,16.4939,1.38516,94.5646,0.210164,-0.353552,-0.626990020275116,-1.1151260733604431,0.273658,603,,,,,,,151.7,5.056666666,151.7,5.056666666,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Max Schuemann","ATH",37,162,141,31,22,6,1,3,18,13,15,0,41,3,1,1,,5,1,0.221702,0.0926327,0.252528,0.366821,0.30706,0.332461,0.289595,0.639522,0.110759,5.88701,0.289622,0.106046,0.19057,15.4376,-3.13952,84.744,0.296617,-0.634677,-2.482520341873169,-0.21739256381988525,0.272118,624.4199829101562,,,,,,,144.6,3.908108108,144.6,3.908108108,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Andrew Vaughn","CHW",50,218,199,50,31,10,0,8,22,28,15,0,44,3,2,0,,0,0,0.248915,0.0672245,0.203351,0.330584,0.30671,0.423266,0.320024,0.729976,0.174351,2.31469,0.28038,-0.715588,-0.304021,26.0399,1.03227,105.421,-1.01961,-0.830699,0.30965983867645264,-4.849217474460602,0.271884,269.1700134277344,,,,,,,239.2,4.784,239.2,4.784,,,,,,,,,,,,,,,,,,,"Andrew Vaughn","26197",683734
"Colson Montgomery","CHW",44,191,168,34,23,6,1,4,18,17,17,0,59,4,1,0,,2,1,0.202477,0.0867901,0.309345,0.280561,0.285994,0.328388,0.276871,0.614382,0.125911,4.09672,0.278446,-0.169339,-0.157668,16.2596,-5.62212,75.0096,-0.327007,-0.0179925,-5.689245760440826,2.023674277588725,0.269881,576.3300170898438,,,,,,,147.1,3.343181818,147.1,3.343181818,,,,,,,,,,,,,,,,,,,"Colson Montgomery","sa3017170",695657
"Miguel Rojas","LAD",25,109,100,26,19,5,0,1,12,10,6,0,13,1,1,0,,2,1,0.254904,0.0595955,0.117825,0.505798,0.304186,0.347746,0.2906,0.651931,0.0928414,4.12791,0.278237,-0.138398,-0.081156,10.4774,-2.02637,84.5185,-0.219554,0.706377,-2.1929009705781937,1.127673625946045,0.26576,693.4299926757812,,,,,,,91.5,3.66,91.5,3.66,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Jose Iglesias","SDP",39,166,156,41,31,8,0,2,17,16,7,0,26,3,1,0,,2,1,0.265309,0.0390708,0.15827,0.246861,0.304814,0.35304,0.292436,0.657854,0.0877315,4.04996,0.308494,-0.335826,-0.152187,16.258,-2.85495,87.747,-0.488013,-0.138801,-2.875368893146515,-0.13880088925361633,0.261637,643.3099975585938,,,,,,,146.6,3.758974358,146.6,3.758974358,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Henry Davis","PIT",38,153,134,30,19,6,0,4,17,16,13,1,41,3,1,0,,2,1,0.22004,0.087076,0.265707,0.327715,0.302652,0.354554,0.293919,0.657206,0.134514,3.75201,0.281343,-0.156448,-0.211774,15.1041,-2.44093,82.4714,-0.368223,-1.65532,-3.5033093988895416,0.928629994392395,0.260229,541.4000244140625,,,,,,,138,3.631578947,138,3.631578947,,,,,,,,,,,,,,,,,,,"Henry Davis","29617",680779
"Andrew McCutchen","PIT",68,292,253,60,39,12,0,9,34,31,34,0,67,3,2,0,,3,1,0.237518,0.117639,0.229818,0.511878,0.333692,0.389908,0.323608,0.7236,0.15239,3.36566,0.286878,-1.03338,-0.285521,35.7572,2.21528,102.598,-1.3189,0.0191976,-0.4306899309158325,-6.898086426779628,0.246407,589.6199951171875,,,,,,,316.3,4.651470588,316.3,4.651470588,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Juan Brito","CLE",21,92,81,19,13,4,0,2,10,8,10,0,17,1,0,0,,1,0,0.233014,0.104171,0.190411,0.547087,0.323129,0.355477,0.306413,0.678606,0.122462,3.28678,0.27591,-0.0686453,-0.117975,9.9639,-0.555181,97.579,-0.186621,-0.551065,-0.4363454133272171,-0.22390452027320862,0.244703,999,,,,,,,90.7,4.319047619,90.7,4.319047619,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Justin Turner","CHC",54,231,204,51,36,9,0,5,27,27,22,0,42,4,2,0,,1,0,0.248975,0.0953112,0.183259,0.520089,0.330386,0.366621,0.312697,0.697007,0.117646,2.36102,0.289989,-1.04216,-0.465184,26.322,-0.248558,100.348,-1.50735,0.162871,-1.4131270125508308,-3.9366658329963684,0.242746,537.5399780273438,,,,,,,234.6,4.344444444,234.6,4.344444444,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Michael A. Taylor","CHW",41,177,161,34,23,6,1,5,19,17,13,0,56,1,1,1,,5,1,0.213634,0.0711399,0.318355,0.223461,0.272449,0.350288,0.276496,0.622737,0.136654,5.69845,0.292326,0.321974,0.370248,15.0455,-5.27316,74.7455,0.692222,1.76356,-4.339622855186462,0.8399510383605957,0.240596,719.5700073242188,,,,,,,148.2,3.614634146,148.2,3.614634146,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Thomas Saggese","STL",24,104,97,24,16,5,1,3,12,12,5,0,26,1,1,0,,1,0,0.246629,0.0509121,0.246202,0.20679,0.293756,0.392999,0.301425,0.686754,0.14637,4.57498,0.307139,-0.0999641,-0.11242,10.9373,-1.04552,91.6257,-0.212384,-0.0228366,-1.2353321760892868,0.02577449008822441,0.234997,694.5,,,,,,,105.7,4.404166666,105.7,4.404166666,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Nick Fortes","MIA",40,156,143,33,23,6,1,3,15,15,8,0,24,2,1,2,,1,1,0.228036,0.0514147,0.156123,0.329321,0.279048,0.344675,0.277324,0.623723,0.116639,3.74325,0.252909,-0.147257,-0.226494,13.4018,-4.55829,71.1866,-0.373751,-0.363548,-5.649093300104141,2.6912356317043304,0.232763,583.8699951171875,,,,,,,122.2,3.055,122.2,3.055,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Luis Matos","SFG",39,168,155,38,26,8,0,4,18,18,10,0,22,2,1,0,,2,1,0.247949,0.0587693,0.128271,0.458163,0.298202,0.382558,0.300183,0.68076,0.134609,3.7701,0.26301,-0.115819,-0.111628,17.4293,-1.84737,91.2843,-0.227447,0.0547874,-1.9401422291994095,-1.419749591499567,0.230502,570.9000244140625,,,,,,,155.6,3.989743589,155.6,3.989743589,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Zach Dezenzo","HOU",38,163,150,37,24,7,0,5,19,18,11,0,48,1,1,0,,2,1,0.245077,0.069829,0.292081,0.239074,0.301768,0.389826,0.305551,0.691594,0.144748,3.99039,0.326152,-0.111202,-0.0801516,17.6541,-1.10163,97.2726,-0.191353,-0.808512,-0.6929742842912674,-2.461290180683136,0.230039,527.6799926757812,,,,,,,161.5,4.25,161.5,4.25,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Lenyn Sosa","CHW",61,263,248,61,43,11,0,7,25,28,11,1,56,2,2,2,,2,1,0.247222,0.0409818,0.211529,0.193741,0.281077,0.38093,0.289699,0.662006,0.133708,2.8,0.290294,-0.390495,-0.334203,25.1325,-5.08507,84.05,-0.724698,-0.162307,-5.450887084007263,-1.0048990547657013,0.227272,467.55999755859375,,,,,,,231.3,3.791803278,231.3,3.791803278,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"José Tena","WSN",41,177,165,40,28,8,1,4,18,18,10,0,48,1,1,1,,4,1,0.2425,0.0565761,0.271062,0.20872,0.28809,0.367742,0.289625,0.655831,0.125242,4.99825,0.317913,-0.20534,-0.0258501,16.889,-3.42974,82.5193,-0.23119,-0.554728,-3.8519758880138397,0.14203155040740967,0.225388,572.280029296875,,,,,,,163.3,3.982926829,163.3,3.982926829,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Heriberto Hernandez","MIA",33,143,128,31,21,6,1,4,16,16,12,0,31,1,1,0,,3,1,0.244305,0.0866757,0.219561,0.394769,0.315975,0.394597,0.313908,0.710572,0.150292,4.64452,0.290859,0,-1.91378e-7,16.4422,-0.0162203,95.9869,-1.91378e-7,0,-0.6733175641768696,-1.9319443702697754,0.224284,999,,,,,,,148.2,4.49090909,148.2,4.49090909,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"J.C. Escarra","NYY",29,114,102,22,14,5,0,2,12,11,9,0,21,2,1,0,,1,0,0.214602,0.0823406,0.182824,0.450383,0.288638,0.337279,0.280677,0.625917,0.122678,3.41157,0.246092,-0.203299,-0.11383,10.0932,-3.02557,78.1957,-0.317129,-0.118434,-3.122102200984955,1.5010102689266205,0.221956,999,,,,,,,89.4,3.08275862,89.4,3.08275862,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Jhonkensy Noel","CLE",37,160,146,32,18,6,1,7,18,21,10,0,45,3,1,0,,0,0,0.219354,0.0615501,0.279562,0.220166,0.27974,0.42152,0.306269,0.70126,0.202166,3.54795,0.259465,-0.291226,-0.155036,17.4185,-0.989932,97.4773,-0.446262,0.20471,-0.901644229888916,-2.2326354682445526,0.221769,393.94000244140625,,,,,,,161.1,4.354054054,161.1,4.354054054,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"Alex Verdugo","ATL",26,115,104,27,18,6,0,2,14,12,9,0,17,1,1,0,,1,0,0.259784,0.078814,0.145564,0.541437,0.320243,0.391782,0.314659,0.712025,0.131998,3.59915,0.287261,-0.172022,-0.191078,13.2041,0.0552532,97.9288,-0.363099,0.0349172,-0.6407183110713959,-1.0610704608261585,0.218788,575,,,,,,,115.3,4.434615384,115.3,4.434615384,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Jacob Stallings","COL",43,170,150,35,24,7,0,3,16,17,15,0,42,3,1,1,,0,0,0.231195,0.0889124,0.24839,0.357955,0.311967,0.350593,0.29817,0.66256,0.119398,1.74614,0.296138,-0.812217,-0.317146,17.3865,-2.14327,74.8058,-1.12936,-0.73512,-6.145212769508362,2.5866389870643616,0.217401,432.7200012207031,,,,,,,148.5,3.453488372,148.5,3.453488372,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Ezequiel Duran","TEX",23,99,92,23,15,5,0,2,11,10,5,0,24,1,0,0,,1,1,0.244659,0.0512799,0.237719,0.215717,0.291418,0.378755,0.295885,0.670173,0.134096,4.11246,0.302376,-0.153541,-0.174373,9.92751,-1.42515,88.9366,-0.327915,0.270321,-1.5595374703407288,0.3987157940864563,0.217327,722.4199829101562,,,,,,,87.2,3.791304347,87.2,3.791304347,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Tyler Black","MIL",19,81,70,16,10,3,1,2,9,9,9,0,19,1,1,0,,3,1,0.235249,0.108925,0.233437,0.466613,0.329329,0.388546,0.319703,0.717875,0.153297,6.62294,0.291421,0.036638,0.161582,9.65134,0.362796,102.171,0.19822,-0.400017,0.40380628407001495,-1.009893387556076,0.216747,666.6199951171875,,,,,,,85.7,4.510526315,85.7,4.510526315,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Will Wagner","TOR",21,91,81,21,15,4,0,1,10,9,8,0,17,1,0,0,,1,0,0.256469,0.0920939,0.183197,0.502704,0.329524,0.370159,0.313191,0.699683,0.113691,3.54077,0.305148,-0.158641,-0.127881,10.3579,-0.0619041,102.46,-0.286522,-0.00499024,-0.03518080711364746,-0.9123976463451982,0.211766,526.3900146484375,,,,,,,86.5,4.119047619,86.5,4.119047619,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Daylen Lile","WSN",20,86,77,19,12,4,0,2,10,9,7,0,19,1,1,0,,2,1,0.244305,0.0866757,0.219561,0.394769,0.315975,0.394597,0.313908,0.710572,0.150292,4.64452,0.290859,0,-1.47764e-7,9.88909,-0.00975471,98.981,-1.47764e-7,0,-0.10282906765199584,-0.7291666269302368,0.211573,999,,,,,,,84.8,4.24,84.8,4.24,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
