Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrew Dalquist","CHW",2,6,,5.46429,26,10,,,,56,261,59,36,34,8,35,0,3,41,6.58929,5.625,1.17143,1.28571,0.157088,0.1341,0.022988498210906982,0.264574,1.67857,0.293103,0.700483,,,5.59505,-0.234974,-0.276068,999,,,,,,,130.6,2.332142857142857,144,2.5714285714285716,,,,,,,,,,,,,,,,,,,"Andrew Dalquist","sa3011841",686643
"Will Childers","MIL",4,4,,4.84472,32,2,,,,48.3,213,49,28,26,8,19,0,1,37,6.89441,3.54037,1.94737,1.49068,0.173709,0.0892019,0.0845070406794548,0.253886,1.40787,0.277027,0.704225,,,5.02983,-0.235287,-0.143267,999,,,,,,,145.61999435424806,3.0149067630318713,151.49999618530273,3.1366459332996617,,,,,,,,,,,,,,,,,,,"Will Childers","sa3021720",682999
"Ivan Oviedo",,2,2,,5.23002,19,1,,,,41.3,186,39,26,24,6,19,0,6,36,7.84504,4.14044,1.89474,1.30751,0.193548,0.102151,0.09139784425497055,0.242236,1.40436,0.277311,0.645161,,,5.12774,-0.235337,-0.385588,999,,,,,,,127.41999435424802,3.0852299445058513,125.49999618530273,3.0387408838662964,,,,,,,,,,,,,,,,,,,"Ivan Oviedo","sa3016038",699212
"Lucas Sims","PHI",2,4,,5.01071,52,0,,,,46.7,202,39,28,26,7,26,1,5,49,9.44325,5.01071,1.88462,1.34904,0.242574,0.128713,0.11386138200759888,0.22807,1.39186,0.278261,0.67029,,,5.00802,-0.236697,-0.372273,999,,,,,,,163.08000564575192,3.4920771516382976,147.50000381469727,3.1584582741966774,,,,,,,,,,,,,,,,,,,"Lucas Sims","13470",608371
"Tyler Beede",,2,4,,5.03356,23,8,,,,44.7,209,46,27,25,6,26,1,5,38,7.65101,5.2349,1.46154,1.20805,0.181818,0.124402,0.05741627514362335,0.258427,1.61074,0.298507,0.707547,,,5.29176,-0.236702,-0.109666,999,,,,,,,120.38000564575194,2.6930649572954457,128.50000381469727,2.8747203942160997,,,,,,,,,,,,,,,,,,,"Tyler Beede","16981",595881
"Jacob Kostyshock",,0,0,,5.85,18,0,,,,20,97,20,14,13,2,11,0,7,15,6.75,4.95,1.36364,0.9,0.154639,0.113402,0.041237108409404755,0.253165,1.55,0.290323,0.602837,,,5.66648,-0.238292,-0.18944,999,,,,,,,47.400000000000006,2.37,50,2.5,,,,,,,,,,,,,,,,,,,"Jacob Kostyshock","sa3011245",686783
"Mike Mayers",,3,4,,5,27,6,,,,54,241,57,32,30,9,23,0,3,41,6.83333,3.83333,1.78261,1.5,0.170124,0.0954357,0.07468879967927933,0.265116,1.48148,0.290909,0.712166,,,5.25907,-0.238614,-0.147913,999,,,,,,,144.70000000000005,2.6796296296296305,157,2.9074074074074074,,,,,,,,,,,,,,,,,,,"Mike Mayers","15451",594577
"Will Bednar","SFG",2,4,,5.06567,31,13,,,,53.3,243,48,32,30,7,31,0,9,51,8.61163,5.23452,1.64516,1.18199,0.209877,0.127572,0.08230452239513397,0.236453,1.48218,0.282759,0.679191,,,5.21151,-0.238767,-0.062233,999,,,,,,,165.519994354248,3.105440839090269,157.49999618530273,2.954971828138224,,,,,,,,,,,,,,,,,,,"Will Bednar","sa3017844",687218
"Trey Wingenter",,3,4,,4.70455,37,0,,,,44,198,42,25,23,6,21,1,4,45,9.20455,4.29545,2.14286,1.22727,0.227273,0.106061,0.12121212482452393,0.242775,1.43182,0.295082,0.695971,,,4.5983,-0.23891,-0.267834,999,,,,,,,157.60000000000002,3.5818181818181825,157,3.5681818181818183,,,,,,,,,,,,,,,,,,,"Trey Wingenter","17793",622259
"Ivan Armstrong","WSN",3,6,,4.82412,32,2,,,,59.7,265,60,34,32,8,25,0,5,44,6.63317,3.76884,1.76,1.20603,0.166038,0.0943396,0.07169811427593231,0.255319,1.42379,0.284153,0.691057,,,4.94202,-0.239414,-0.140847,999,,,,,,,185.38000564575202,3.1051926847014744,192.50000381469727,3.224455634080952,,,,,,,,,,,,,,,,,,,"Ivan Armstrong","sa3006358",678371
"Trevor Clifton",,3,3,,5.15152,20,0,,,,29.7,135,29,18,17,4,15,2,3,25,7.57576,4.54545,1.66667,1.21212,0.185185,0.111111,0.07407406717538834,0.247863,1.48148,0.284091,0.677083,,,5.052,-0.239428,-0.298519,999,,,,,,,91.180005645752,3.070033781262697,92.50000381469727,3.114478162913771,,,,,,,,,,,,,,,,,,,"Trevor Clifton","sa737901",641461
"Sam McWilliams",,3,4,,5.09434,27,4,,,,47.7,218,42,29,27,7,29,0,7,50,9.43396,5.4717,1.72414,1.32075,0.229358,0.133028,0.09633027017116547,0.230769,1.48847,0.28,0.686275,,,5.24195,-0.240397,-0.173167,999,,,,,,,149.68000564575203,3.1379455608320663,139.50000381469727,2.9245283350830023,,,,,,,,,,,,,,,,,,,"Sam McWilliams","sa829124",656726
"José Ureña","MIN",4,5,,5.25102,22,9,,,,73.7,332,80,46,43,11,34,1,2,50,6.10583,4.15197,1.47059,1.34328,0.150602,0.10241,0.04819277673959732,0.27027,1.54681,0.293617,0.689655,,,5.21533,-0.240401,-0.326332,999,,,,,,,194.07997741699222,2.6333783643612647,217.49998474121094,2.951153239449334,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Andrew Suárez",,2,2,,4.84615,25,2,,,,52,232,57,30,28,8,21,0,1,39,6.75,3.63462,1.85714,1.38462,0.168103,0.0905172,0.07758620381355286,0.271429,1.5,0.300613,0.718563,,,4.93571,-0.240564,-0.246443,999,,,,,,,150.2,2.8884615384615384,168,3.230769230769231,,,,,,,,,,,,,,,,,,,"Andrew Suarez","18300",605498
"Daniel Hudson",,3,3,,4.67269,50,0,,,,44.3,190,43,25,23,8,19,1,1,44,8.93905,3.86005,2.31579,1.62528,0.231579,0.1,0.1315789446234703,0.252941,1.39955,0.29661,0.728346,,,4.88206,-0.240626,-0.229383,999,,,,,,,145.61999435424804,3.2871331120119995,145.49999618530273,3.284424349686674,,,,,,,,,,,,,,,,,,,"Daniel Hudson","7146",543339
"Josh James",,1,1,,5,28,1,,,,27,128,27,16,15,3,19,0,2,24,8,6.33333,1.26316,1,0.1875,0.148438,0.0390625,0.252336,1.7037,0.3,0.717703,,,5.16648,-0.241305,-0.172494,999,,,,,,,77.7,2.8777777777777778,81,3,,,,,,,,,,,,,,,,,,,"Josh James","16794",657624
"Seth Elledge","ATH",3,3,,4.70455,37,0,,,,44,193,45,25,23,6,17,1,2,35,7.15909,3.47727,2.05882,1.22727,0.181347,0.0880829,0.09326424449682236,0.258621,1.40909,0.293233,0.690298,,,4.64375,-0.242364,-0.340569,999,,,,,,,147.8,3.3590909090909093,155,3.522727272727273,,,,,,,,,,,,,,,,,,,"Seth Elledge","19766",676220
"Jonathan Brand","BOS",2,3,,4.92901,31,0,,,,49.3,218,51,29,27,7,19,0,3,38,6.93712,3.46856,2,1.27789,0.174312,0.087156,0.08715596050024033,0.260204,1.41988,0.291391,0.681063,,,4.80948,-0.244296,-0.207758,999,,,,,,,156.11999435424812,3.1667342144071924,165.49999618530273,3.3569979461762456,,,,,,,,,,,,,,,,,,,"Jonathan Brand","sa3020567",701213
"Wilkin Ramos","PIT",3,5,,4.6875,37,0,,,,48,218,48,27,25,5,25,1,4,37,6.9375,4.6875,1.48,0.9375,0.169725,0.114679,0.05504588037729263,0.253968,1.52083,0.292517,0.69697,,,4.79148,-0.244619,-0.118445,999,,,,,,,155.90000000000003,3.2479166666666672,162,3.375,,,,,,,,,,,,,,,,,,,"Wilkin Ramos","sa3006487",678576
"Dallas Keuchel","KCR",4,6,,5.49801,17,16,,,,75.3,356,93,49,46,12,36,0,2,46,5.49801,4.30279,1.27778,1.43426,0.129213,0.101124,0.028089888393878937,0.292453,1.71315,0.311538,0.713012,,,5.53036,-0.245119,-0.165521,999,,,,,,,145.82002258300776,1.9365208057531906,198.50001525878906,2.6361222737580654,,,,,,,,,,,,,,,,,,,"Dallas Keuchel","9434",572971
"Blair Henley",,3,4,,5.17808,19,15,,,,73,337,75,45,42,10,36,0,11,55,6.78082,4.43836,1.52778,1.23288,0.163205,0.106825,0.05637981742620468,0.258621,1.52055,0.288889,0.680412,,,5.37196,-0.245263,-0.102804,999,,,,,,,191.20000000000005,2.6191780821917816,204,2.7945205479452055,,,,,,,,,,,,,,,,,,,"Blair Henley","26190",668874
"Bryan Chi",,1,3,,5.39652,23,3,,,,51.7,232,54,33,31,8,21,0,4,36,6.26692,3.65571,1.71429,1.39265,0.155172,0.0905172,0.06465516984462738,0.26087,1.45068,0.282209,0.658307,,,5.23611,-0.245878,-0.417699,999,,,,,,,140.78000564575197,2.7230174771422533,151.50000381469727,2.9303675353772585,,,,,,,,,,,,,,,,,,,"Bryan Chi","sa3020958",701261
"Jhosmer Alvarez","ARI",3,3,,4.3649,38,0,,,,43.3,192,44,22,21,5,18,0,2,30,6.23557,3.74134,1.66667,1.03926,0.15625,0.09375,0.0625,0.255814,1.43187,0.284672,0.727273,,,4.66763,-0.245991,0.107296,999,,,,,,,144.51999435424804,3.337644270223292,151.49999618530273,3.4988452391387947,,,,,,,,,,,,,,,,,,,"Jhosmer Alvarez","sa3005437",678493
"José Cisnero",,1,3,,5.14986,39,0,,,,36.7,165,37,22,21,6,19,1,3,36,8.82834,4.6594,1.89474,1.47139,0.218182,0.115152,0.10303030163049698,0.258741,1.52589,0.306931,0.714286,,,5.12833,-0.246856,-0.278,999,,,,,,,107.58000564575194,2.93133524276078,111.50000381469727,3.0381471797486355,,,,,,,,,,,,,,,,,,,"Jose Cisnero","6399",542585
"Joshua Cornielly","NYM",3,4,,4.65209,34,0,,,,50.3,219,46,28,26,7,20,1,6,45,8.05169,3.57853,2.25,1.25249,0.205479,0.0913242,0.11415525525808334,0.238342,1.31213,0.276596,0.676157,,,4.73706,-0.24715,-0.275206,999,,,,,,,178.5199943542481,3.549105309383709,172.49999618530273,3.429423435422369,,,,,,,,,,,,,,,,,,,"Joshua Cornielly","sa3005890",681739
"Wesley Moore","PHI",1,2,,4.98741,37,0,,,,39.7,177,38,24,22,6,18,0,5,37,8.38791,4.0806,2.05556,1.3602,0.20904,0.101695,0.10734464228153229,0.246753,1.41058,0.288288,0.672269,,,5.00527,-0.247626,-0.312128,999,,,,,,,126.18000564575193,3.1783376126164424,125.50000381469727,3.1612091033472574,,,,,,,,,,,,,,,,,,,"Wesley Moore","sa3020796",667744
"Randy Labaut","PIT",3,5,,5.08772,31,2,,,,51.3,235,54,31,29,6,29,2,1,37,6.49123,5.08772,1.27586,1.05263,0.157447,0.123404,0.03404254466295242,0.263415,1.61793,0.296296,0.697051,,,4.99884,-0.248026,-0.206064,999,,,,,,,149.41999435424808,2.9126704985660683,162.49999618530273,3.1676412982850146,,,,,,,,,,,,,,,,,,,"Randy Labaut","sa3010615",665178
"Austin Davis","SDP",2,4,,5.23002,41,0,,,,41.3,191,37,26,24,5,27,3,5,42,9.15254,5.88378,1.55556,1.08959,0.219895,0.141361,0.07853403687477112,0.232704,1.54964,0.285714,0.666667,,,5.03089,-0.248501,-0.547679,999,,,,,,,135.91999435424805,3.291041086322352,129.49999618530273,3.1355931858975903,,,,,,,,,,,,,,,,,,,"Austin Davis","17117",656354
"Stephen Gonsalves",,2,3,,5.59459,27,3,,,,37,176,35,25,23,5,29,0,4,38,9.24324,7.05405,1.31034,1.21622,0.215909,0.164773,0.051136359572410583,0.244755,1.72973,0.3,0.684211,,,5.54486,-0.249049,-0.127212,999,,,,,,,98.30000000000001,2.656756756756757,97,2.6216216216216215,,,,,,,,,,,,,,,,,,,"Stephen Gonsalves","15492",624427
"Danny Duffy",,1,3,,5.87537,18,5,,,,33.7,157,34,24,22,5,25,0,1,29,7.74481,6.67656,1.16,1.33531,0.184713,0.159236,0.025477707386016846,0.259542,1.75074,0.298969,0.673077,,,5.68874,-0.249634,-0.442414,999,,,,,,,79.48000564575196,2.3584570874300295,83.50000381469727,2.4777448642233812,,,,,,,,,,,,,,,,,,,"Danny Duffy","3542",518633
"Zach Bryant","BOS",2,3,,5.35411,26,2,,,,35.3,162,37,22,21,5,18,0,3,27,6.88385,4.58924,1.5,1.27479,0.166667,0.111111,0.055555559694767,0.262411,1.55807,0.293578,0.6875,,,5.2628,-0.249984,-0.164601,999,,,,,,,94.51999435424806,2.6776202945357004,102.49999618530273,2.903682674239003,,,,,,,,,,,,,,,,,,,"Zach Bryant","sa3011368",687926
"Ian Churchill",,1,2,,4.96552,29,0,,,,29,134,26,17,16,3,17,0,6,26,8.06897,5.27586,1.52941,0.931035,0.19403,0.126866,0.06716418266296387,0.234234,1.48276,0.280488,0.670103,,,5.09751,-0.250019,-0.233635,999,,,,,,,93.10000000000002,3.2103448275862076,89,3.0689655172413794,,,,,,,,,,,,,,,,,,,"Ian Churchill","sa3020234",686657
"Keylan Killgore",,3,5,,4.81799,36,0,,,,46.7,210,46,27,25,6,24,0,3,41,7.9015,4.62527,1.70833,1.15632,0.195238,0.114286,0.08095238357782364,0.251366,1.49893,0.294118,0.698052,,,4.8153,-0.250064,-0.184121,999,,,,,,,153.18000564575195,3.2800857204121017,156.50000381469727,3.3511777571295833,,,,,,,,,,,,,,,,,,,"Keylan Killgore","sa3008069",681154
"Ben Harris",,3,4,,4.90909,41,0,,,,44,203,37,26,24,5,32,1,4,48,9.81818,6.54545,1.5,1.02273,0.236453,0.157635,0.07881774008274078,0.221557,1.56818,0.280702,0.693548,,,4.91648,-0.250745,-0.348284,999,,,,,,,155.90000000000003,3.543181818181819,143,3.25,,,,,,,,,,,,,,,,,,,"Ben Harris","sa3017779",677946
"Michael Petersen","MIA",2,3,,4.94279,45,0,,,,43.7,191,43,26,24,7,19,1,3,41,8.44394,3.91304,2.15789,1.44165,0.21466,0.0994764,0.11518324911594391,0.254438,1.41876,0.297521,0.689655,,,4.88273,-0.252072,-0.311174,999,,,,,,,141.480005645752,3.2375286767897857,143.50000381469727,3.2837528903751174,,,,,,,,,,,,,,,,,,,"Michael Petersen","20827",656848
"Justin King","MIA",1,3,,5.04202,37,0,,,,35.7,163,33,21,20,5,22,0,3,38,9.57983,5.54622,1.72727,1.2605,0.233129,0.134969,0.09815950691699982,0.23913,1.54062,0.294737,0.708333,,,4.9592,-0.252709,-0.178962,999,,,,,,,117.88000564575198,3.301960871892318,114.50000381469727,3.2072829514771586,,,,,,,,,,,,,,,,,,,"Justin King","sa3018278",659381
"Jose Geraldo","SEA",1,1,,4.46281,29,0,,,,36.3,159,36,19,18,5,15,1,2,29,7.19008,3.71901,1.93333,1.23967,0.18239,0.0943396,0.08805030584335327,0.253521,1.40496,0.287037,0.727273,,,4.76428,-0.252848,-0.158637,999,,,,,,,120.51999435424804,3.320110107087907,123.49999618530273,3.402203823167445,,,,,,,,,,,,,,,,,,,"Jose Geraldo","sa3016295",702751
"Ryan Anderson","NYY",3,4,,4.95,29,1,,,,40,177,38,24,22,6,17,0,6,33,7.425,3.825,1.94118,1.35,0.186441,0.0960452,0.0903954803943634,0.246753,1.375,0.278261,0.665236,,,5.19148,-0.253853,-0.284492,999,,,,,,,120.39999999999999,3.01,119,2.975,,,,,,,,,,,,,,,,,,,"Ryan Anderson","sa1172845",669243
"Jake Walsh",,2,3,,4.96552,26,0,,,,29,129,28,17,16,4,16,1,1,25,7.75862,4.96552,1.5625,1.24138,0.193798,0.124031,0.06976744532585144,0.25,1.51724,0.289157,0.703125,,,4.99407,-0.254472,-0.163804,999,,,,,,,91.60000000000004,3.158620689655174,92,3.1724137931034484,,,,,,,,,,,,,,,,,,,"Jake Walsh","20227",673904
"Dakota Chalmers",,2,3,,5.04202,21,6,,,,35.7,168,32,21,20,4,29,0,4,36,9.07563,7.31092,1.24138,1.0084,0.214286,0.172619,0.0416666716337204,0.237037,1.70868,0.294737,0.722022,,,5.37936,-0.255035,0.0395652,999,,,,,,,104.78000564575198,2.9350141010227992,99.50000381469727,2.7871148932296177,,,,,,,,,,,,,,,,,,,"Dakota Chalmers","sa875017",663793
"Owen Holt","CIN",3,5,,5.68849,32,0,,,,44.3,200,47,30,28,7,21,1,1,34,6.90745,4.26637,1.61905,1.42212,0.17,0.105,0.0650000050663948,0.264045,1.53499,0.291971,0.652921,,,5.17551,-0.255362,-0.498566,999,,,,,,,121.51999435424808,2.743115043952117,132.49999618530273,2.990970620027815,,,,,,,,,,,,,,,,,,,"Owen Holt","sa3017861",700177
"Jay Jackson",,2,2,,5.20661,32,0,,,,36.3,157,38,22,21,7,13,1,1,35,8.67769,3.22314,2.69231,1.73554,0.22293,0.0828025,0.14012739062309265,0.265734,1.40496,0.306931,0.703883,,,4.90202,-0.255974,-0.351437,999,,,,,,,111.71999435424804,3.077685859568485,118.49999618530273,3.264462773440501,,,,,,,,,,,,,,,,,,,"Jay Jackson","7432",543351
"Colton Johnson","ATH",3,3,,4.61101,39,0,,,,52.7,234,51,29,27,7,23,0,3,47,8.02657,3.92789,2.04348,1.19545,0.200855,0.0982906,0.10256410390138626,0.245192,1.40417,0.285714,0.700935,,,4.58963,-0.25648,-0.307206,999,,,,,,,187.28000564575203,3.553700245436317,188.50000381469727,3.576850115479643,,,,,,,,,,,,,,,,,,,"Colton Johnson","sa3017750",687439
"Todd Peterson","WSN",2,3,,5.35469,35,2,,,,43.7,197,48,28,26,6,18,0,2,27,5.56064,3.70709,1.5,1.2357,0.137056,0.0913706,0.045685283839702606,0.271186,1.5103,0.291667,0.659722,,,5.08868,-0.256519,-0.427104,999,,,,,,,118.78000564575196,2.7180778849433205,134.50000381469727,3.0778032372201314,,,,,,,,,,,,,,,,,,,"Todd Peterson","sa3011334",668720
"Darrell Thompson",,3,4,,4.69974,34,0,,,,38.3,168,35,21,20,6,20,1,3,39,9.16449,4.69974,1.95,1.40992,0.232143,0.119048,0.1130952313542366,0.241379,1.43603,0.29,0.729614,,,4.96805,-0.257079,-0.0879552,999,,,,,,,127.61999435424804,3.332114801473887,122.49999618530273,3.198433384478166,,,,,,,,,,,,,,,,,,,"Darrell Thompson","sa3020814",703710
"Matt Pushard","MIA",2,4,,4.59184,39,0,,,,49,213,49,27,25,7,20,0,3,40,7.34694,3.67347,2,1.28571,0.187793,0.0938967,0.09389671683311462,0.257895,1.40816,0.293706,0.709459,,,4.79913,-0.257302,-0.0640207,999,,,,,,,160.1,3.26734693877551,165,3.36734693877551,,,,,,,,,,,,,,,,,,,"Matt Pushard","sa3019955",690155
"Johnny Cueto",,3,6,,5.69893,17,16,,,,83.7,375,102,57,53,17,26,1,4,50,5.37634,2.7957,1.92308,1.82796,0.133333,0.0693333,0.06400001049041748,0.295652,1.52927,0.305755,0.681382,,,5.68739,-0.257428,-0.41036,999,,,,,,,155.07997741699222,1.8528074441016944,207.49998474121094,2.479091903307037,,,,,,,,,,,,,,,,,,,"Johnny Cueto","6893",456501
"Jefry Yan",,2,2,,5.30831,30,1,,,,37.3,177,35,24,22,5,28,0,4,40,9.65147,6.75603,1.42857,1.20643,0.225989,0.158192,0.06779661774635315,0.241379,1.68901,0.3,0.696429,,,5.33806,-0.257857,-0.109713,999,,,,,,,107.51999435424807,2.8825736341414805,105.49999618530273,2.8284181861451625,,,,,,,,,,,,,,,,,,,"Jefry Yan","sa828460",642376
"Hobie Harris","BOS",3,4,,5,37,0,,,,45,203,49,27,25,6,22,0,1,35,7,4.4,1.59091,1.2,0.172414,0.108374,0.06403940916061401,0.272222,1.57778,0.309353,0.702875,,,4.87759,-0.258234,-0.241593,999,,,,,,,132.79999999999998,2.9511111111111106,148,3.2888888888888888,,,,,,,,,,,,,,,,,,,"Hobie Harris","18615",665048
"Danny Mendick",,0,1,,7.42268,8,0,,,,9.7,51,15,9,8,2,3,0,1,1,0.927835,2.78351,0.333333,1.85567,0.0196078,0.0588235,-0.0392156857997179,0.319149,1.85567,0.295455,0.592105,,,6.87782,-0.25849,-0.393632,999,,,,,,,-1.8200014114379925,-0.18762901517787495,12.499999046325684,1.2886597208369093,,,,,,,,,,,,,,,,,,,"Danny Mendick","18889",664901
"Brooks Kriske","CHC",2,2,,4.71429,40,0,,,,42,183,37,24,22,7,22,0,2,48,10.2857,4.71429,2.18182,1.5,0.262295,0.120219,0.14207648485898972,0.232704,1.40476,0.288462,0.711382,,,4.76172,-0.2592,-0.270223,999,,,,,,,152.5,3.630952380952381,143,3.4047619047619047,,,,,,,,,,,,,,,,,,,"Brooks Kriske","21189",621139
"Jack Weisenburger",,1,2,,5.0625,26,1,,,,32,146,29,19,18,4,21,0,2,31,8.71875,5.90625,1.47619,1.125,0.212329,0.143836,0.06849314272403717,0.235772,1.5625,0.284091,0.698198,,,5.01023,-0.259424,-0.280778,999,,,,,,,105.20000000000002,3.2875000000000005,101,3.15625,,,,,,,,,,,,,,,,,,,"Jack Weisenburger","sa3011607",674073
"Thomas Farr","CIN",4,9,,6.03191,21,21,,,,94,429,107,67,63,17,36,0,12,54,5.17021,3.44681,1.5,1.62766,0.125874,0.0839161,0.041958048939704895,0.28084,1.52128,0.290323,0.637584,,,5.90052,-0.260183,-0.368295,999,,,,,,,172.3,1.8329787234042554,213,2.265957446808511,,,,,,,,,,,,,,,,,,,"Thomas Farr","sa3017720",686671
"Caleb Baragar",,2,3,,5.18732,28,3,,,,34.7,160,35,21,20,5,22,0,2,31,8.04035,5.70605,1.40909,1.29683,0.19375,0.1375,0.056249991059303284,0.257353,1.64265,0.3,0.72,,,5.32786,-0.262062,-0.202309,999,,,,,,,94.28000564575194,2.7170029848081607,98.50000381469727,2.8386167622191514,,,,,,,,,,,,,,,,,,,"Caleb Baragar","19231",670056
"Calvin Coker",,2,4,,4.65209,37,0,,,,50.3,224,54,28,26,6,19,0,2,31,5.54672,3.3996,1.63158,1.07356,0.138393,0.0848214,0.0535714253783226,0.26601,1.45129,0.289157,0.696594,,,4.73706,-0.262298,-0.245602,999,,,,,,,157.01999435424804,3.1216699152265046,172.49999618530273,3.429423435422369,,,,,,,,,,,,,,,,,,,"Calvin Coker","sa3007932",681085
"Evan Justice","COL",3,4,,5.14986,43,0,,,,36.7,174,34,22,21,4,26,0,6,38,9.3188,6.37602,1.46154,0.980926,0.218391,0.149425,0.06896552443504333,0.239437,1.63488,0.3,0.698529,,,5.12833,-0.265644,-0.016849,999,,,,,,,113.98000564575196,3.1057221601164575,111.50000381469727,3.0381471797486355,,,,,,,,,,,,,,,,,,,"Evan Justice","30008",687145
"Daniel Duarte","MIN",2,3,,4.60465,41,0,,,,43,189,40,24,22,5,22,0,4,37,7.74419,4.60465,1.68182,1.04651,0.195767,0.116402,0.079365074634552,0.245399,1.44186,0.289256,0.690909,,,4.77113,-0.265724,-0.20453,999,,,,,,,148.7,3.4581395348837205,146,3.395348837209302,,,,,,,,,,,,,,,,,,,"Daniel Duarte","17480",650960
"Yovanny Cruz","BOS",1,2,,5.22936,24,0,,,,32.7,151,33,20,19,4,15,0,6,26,7.15596,4.12844,1.73333,1.10092,0.172185,0.0993377,0.07284768670797348,0.253846,1.46789,0.29,0.660377,,,5.09309,-0.26604,-0.212046,999,,,,,,,95.98000564575194,2.9351682998897934,100.50000381469727,3.073394540363404,,,,,,,,,,,,,,,,,,,"Yovanny Cruz","sa3002951",672442
"Geoff Hartlieb","DET",2,4,,4.83101,36,0,,,,50.3,222,49,29,27,7,23,1,3,42,7.51491,4.11531,1.82609,1.25249,0.189189,0.103604,0.0855855941772461,0.25,1.43141,0.285714,0.691318,,,4.85634,-0.266165,-0.313852,999,,,,,,,164.7199943542481,3.2747514284828063,166.49999618530273,3.3101391393784985,,,,,,,,,,,,,,,,,,,"Geoff Hartlieb","19558",664129
"Ken Giles",,2,3,,4.86486,38,1,,,,33.3,154,32,19,18,5,21,0,2,36,9.72973,5.67568,1.71429,1.35135,0.233766,0.136364,0.09740258753299713,0.244275,1.59159,0.3,0.73913,,,5.02834,-0.266591,-0.0963773,999,,,,,,,104.71999435424804,3.1447446472521863,104.49999618530273,3.1381380954808438,,,,,,,,,,,,,,,,,,,"Ken Giles","12910",571704
"Brody Rodning","HOU",3,4,,4.86486,31,0,,,,33.3,152,31,19,18,5,18,0,4,35,9.45946,4.86486,1.94444,1.35135,0.230263,0.118421,0.11184210330247879,0.238462,1.47147,0.288889,0.714286,,,4.99831,-0.267982,-0.217961,999,,,,,,,108.31999435424805,3.2528527578371698,105.49999618530273,3.1681681261988945,,,,,,,,,,,,,,,,,,,"Brody Rodning","sa3004591",676697
"Jake Rice","ARI",3,2,,4.37086,39,0,,,,45.3,207,43,24,22,5,26,0,4,43,8.54305,5.16556,1.65385,0.993378,0.207729,0.125604,0.08212560415267944,0.242938,1.52318,0.294574,0.725806,,,4.68966,-0.268939,0.0127638,999,,,,,,,157.91999435424805,3.4860926493140325,157.49999618530273,3.476821166399708,,,,,,,,,,,,,,,,,,,"Jake Rice","sa3017593",687095
"Jeisson Cabrera","LAD",1,2,,5.29412,29,1,,,,34,157,32,21,20,5,20,0,4,33,8.73529,5.29412,1.65,1.32353,0.210191,0.127389,0.08280254900455475,0.240602,1.52941,0.284211,0.688889,,,5.25471,-0.269596,-0.31069,999,,,,,,,100.90000000000002,2.96764705882353,99,2.911764705882353,,,,,,,,,,,,,,,,,,,"Jeisson Cabrera","sa3006501",678922
"Frankie Scalzo Jr.","CHC",3,4,,4.5591,40,0,,,,53.3,231,52,29,27,7,20,0,3,40,6.75422,3.37711,2,1.18199,0.17316,0.0865801,0.08658009022474289,0.25,1.35084,0.279503,0.691318,,,4.66742,-0.269986,-0.190144,999,,,,,,,184.11999435424804,3.4544089491510865,186.49999618530273,3.4990618922115404,,,,,,,,,,,,,,,,,,,"Frankie Scalzo Jr.","sa3017724",700794
"Aaron Sanchez",,3,6,,5.30137,17,16,,,,73,340,81,46,43,10,36,0,8,42,5.17808,4.43836,1.16667,1.23288,0.123529,0.105882,0.01764705777168274,0.273649,1.60274,0.290984,0.68932,,,5.60484,-0.270791,-0.157844,999,,,,,,,158.60000000000005,2.172602739726028,187,2.5616438356164384,,,,,,,,,,,,,,,,,,,"Aaron Sanchez","11490",592717
"Juan Sanchez","SFG",2,3,,4.95868,25,0,,,,36.3,164,34,21,20,4,21,0,2,31,7.68595,5.20661,1.47619,0.991736,0.189024,0.128049,0.060975611209869385,0.241135,1.51515,0.283019,0.688259,,,4.79182,-0.272012,-0.246087,999,,,,,,,124.01999435424804,3.4165288418967683,122.49999618530273,3.3746556132220564,,,,,,,,,,,,,,,,,,,"Juan Sanchez","sa3005444",678738
"Casey Lawrence","SEA",5,7,,5.28875,18,16,,,,98.7,440,119,62,58,18,28,0,4,59,5.37994,2.55319,2.10714,1.64134,0.134091,0.0636364,0.07045455276966095,0.291667,1.48936,0.305136,0.697865,,,5.3144,-0.272423,-0.487092,999,,,,,,,221.57997741699228,2.2449846430409495,281.49998474121094,2.852076934600395,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Hunter Parks","CIN",3,6,,6.04688,18,16,,,,64,303,65,46,43,10,45,0,7,52,7.3125,6.32812,1.15556,1.40625,0.171617,0.148515,0.02310231328010559,0.258964,1.71875,0.291005,0.666667,,,6.01023,-0.273388,-0.312358,999,,,,,,,129.60000000000002,2.0250000000000004,138,2.15625,,,,,,,,,,,,,,,,,,,"Hunter Parks","sa3017640",688609
