Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Rafael Montero","DET",1,1,0,4.38636,18,0,0,3,,18,77,17,9,9,2,8,,1,17,8.86366,4.27967,2.07111,1.06849,0.225128,0.108699,0.11642886698246002,0.244045,1.41496,0.298892,0.708873,,,4.2395,-0.00141748,0.00399227,999,,,,,,,83.40000000000002,4.633333333333335,83,4.611111111111111,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Tom Cosgrove","CHC",0,0,0,4.38204,7,0,0,0,,7,32,7,4,4,1,3,,1,7,8.47934,4.08431,2.07608,1.0328,0.213623,0.102898,0.11072569340467453,0.248365,1.41537,0.300855,0.706249,,,4.31411,-0.00143423,-0.0203845,999,,,,,,,23.300000000000015,3.3285714285714305,24,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Yosver Zulueta","CIN",0,0,0,4.52104,9,0,0,0,,9,38,8,5,4,1,5,,1,8,8.65411,4.82255,1.79451,0.958111,0.215029,0.119826,0.09520290791988373,0.246275,1.48666,0.302337,0.70322,,,4.384,-0.00153668,-0.0116663,999,,,,,,,31.50000000000001,3.5000000000000013,30,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Yosver Zulueta","27765",691172
"Jake Palisch","CHW",0,0,0,4.97966,12,0,0,0,,12,56,12,7,7,2,6,,1,12,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00176917,-0.0366175,999,,,,,,,36.000000000000014,3.0000000000000013,37,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Jake Palisch","31598",669449
"Trey Yesavage","TOR",0,0,0,4.97966,4,0,0,0,,4,18,4,2,2,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994751691818,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00186961,-0.00253296,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Trey Yesavage","sa3045705",702056
"Ryan Rolison","COL",0,0,0,4.97966,16,0,0,0,,16,74,16,10,9,2,7,,1,15,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00190672,-0.0317996,999,,,,,,,58.20000000000001,3.6375000000000006,60,3.75,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
"Ian Gibaut","CIN",0,1,0,4.79576,11,0,0,0,,11,47,11,6,6,2,4,,0,9,7.78764,3.71925,2.09387,1.36661,0.197161,0.0941609,0.10300000011920929,0.260339,1.43749,0.299061,0.700699,,,4.69725,-0.00235554,-0.0109979,999,,,,,,,34.2,3.1090909090909093,35,3.1818181818181817,,,,,,,,,,,,,,,,,,,"Ian Gibaut","17871",664139
"José Ruiz","TEX",0,0,0,4.45382,11,0,0,0,,11,47,11,6,5,1,4,,0,10,8.63851,3.64755,2.3683,1.21804,0.221348,0.0934627,0.12788552790880203,0.252411,1.3878,0.30285,0.709238,,,4.26137,-0.00241386,-0.0238072,999,,,,,,,48.50000000000001,4.40909090909091,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Jose Ruiz","14552",614179
"Jovani Moran","BOS",0,0,0,4.97966,4,0,0,0,,4,18,4,2,2,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994751691818,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00243568,0.000421131,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Jovani Moran","20422",663558
"Bobby Miller","LAD",0,0,0,4.4212,5,0,0,0,,5,22,5,3,3,1,2,,0,5,8.49493,3.50365,2.42459,1.31372,0.219606,0.0905743,0.129031240940094,0.2463,1.34209,0.290372,0.710298,,,4.389,-0.00272819,-0.0174346,509.9700012207031,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Chase Shugart","PIT",1,1,0,4.57626,10,0,0,0,,10,46,10,6,5,1,4,,0,8,6.98653,3.81367,1.83197,1.07137,0.178251,0.0973001,0.08095081150531769,0.25219,1.4051,0.28782,0.688293,,,4.47613,-0.00281985,-0.0299053,999,,,,,,,39.7,3.97,41,4.1,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Jack Little","LAD",0,0,0,4.97966,7,0,0,0,,7,33,7,4,4,1,3,,0,7,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00309559,-0.0182976,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jack Little","26152",669193
"Julian Fernández","LAD",0,0,0,4.97966,7,0,0,0,,7,30,7,4,4,1,3,,0,6,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00309559,-0.0182976,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Julian Fernandez","18341",642759
"Trent Thornton","SEA",1,1,0,4.00819,17,0,0,2,,17,73,16,8,8,2,5,,1,16,8.55575,2.78723,3.06963,1.29436,0.226317,0.073728,0.15258939564228058,0.241143,1.23477,0.284948,0.72641,,,4.15133,-0.00315704,-0.00497764,746.989990234375,,,,,,,81.60000000000002,4.800000000000002,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Jacob Wallace","KCR",0,0,0,4.97966,4,0,0,0,,4,18,4,2,2,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446996241807938,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00317301,-0.000229693,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Jacob Wallace","sa3010374",686608
"Casey Lawrence","SEA",0,0,0,4.99863,1,1,0,0,,3,12,3,2,2,1,1,,0,2,4.99584,2.28879,2.18275,1.70652,0.128456,0.0588505,0.06960534676909447,0.278393,1.37698,0.283779,0.695694,,,5.31089,-0.00318073,-0.0297582,999,,,,,,,3.1000000000000023,1.033333333333334,3,1,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Robby Ahlstrom","TEX",0,0,0,4.97966,6,0,0,0,,6,27,6,4,3,1,3,,0,6,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.0032765,-0.0354378,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Robby Ahlstrom","sa3018193",695239
"Cam Booser","CHW",0,1,0,4.42476,13,0,0,0,,13,57,12,7,6,2,6,,1,14,9.37768,4.25503,2.20391,1.37237,0.239084,0.108482,0.13060212880373,0.242646,1.4051,0.294515,0.730694,,,4.53614,-0.00350791,-0.0217991,999,,,,,,,47.39999999999999,3.6461538461538456,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Cam Booser","16061",592155
"Paul Gervase","LAD",0,0,0,4.97966,8,0,0,0,,8,36,8,5,4,1,4,,0,7,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446996241807938,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00353782,-0.0339812,999,,,,,,,28.100000000000005,3.5125000000000006,29,3.625,,,,,,,,,,,,,,,,,,,"Paul Gervase","31571",801434
"Robert Gasser","MIL",0,0,0,4.97966,4,0,0,0,,4,19,4,2,2,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00361872,-0.00216377,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Zach Maxwell","CIN",0,0,0,4.72139,4,0,0,0,,4,19,4,2,2,1,2,,0,4,9.15709,5.0508,1.813,1.28358,0.230506,0.127141,0.10336510837078094,0.2363,1.4616,0.285919,0.706365,,,4.72024,-0.00377159,0.00135861,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Zach Maxwell","sa3020255",687209
"Joe Ross","PHI",0,0,0,4.40847,9,0,0,0,,9,39,9,5,4,1,3,,0,7,7.43901,3.2813,2.26709,1.25437,0.191293,0.0843782,0.10691521316766739,0.256045,1.36612,0.292693,0.711954,,,4.47709,-0.00402796,-0.0159988,739.3200073242188,,,,,,,35.90000000000001,3.9888888888888903,37,4.111111111111111,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Braden Nett","SDP",0,0,0,4.97966,4,0,0,0,,4,18,4,2,2,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446996241807938,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00405241,-0.00384616,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Braden Nett","sa3020336",804556
"Andre Granillo","STL",1,1,0,4.36475,17,0,0,2,,17,75,16,9,8,2,8,,1,18,9.20573,4.114,2.23766,1.12344,0.237169,0.10599,0.13117922097444534,0.235616,1.3541,0.290362,0.701199,,,4.18468,-0.00405445,-0.0264333,999,,,,,,,76.60000000000002,4.505882352941178,76,4.470588235294118,,,,,,,,,,,,,,,,,,,"Andre Granillo","29542",701552
"Randy Dobnak","DET",0,0,0,4.54796,3,0,0,0,,3,14,3,2,2,0,1,,0,2,6.76526,3.93469,1.71939,1.02411,0.169692,0.0986931,0.07099873572587967,0.262566,1.4733,0.299395,0.703222,,,4.51712,-0.00410187,-0.0173816,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Anthony Maldonado","ATH",1,1,0,4.58433,12,0,0,0,,12,52,12,7,6,2,5,,0,11,8.45814,3.78103,2.237,1.42414,0.216724,0.0968817,0.11984232813119888,0.2493,1.3865,0.290872,0.714902,,,4.64772,-0.00431773,-0.0316646,999,,,,,,,40.000000000000014,3.3333333333333344,41,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Elvis Peguero","MIL",0,0,0,4.01254,11,0,0,0,,11,48,10,5,5,1,5,,1,10,7.9673,4.11954,1.93403,0.943964,0.202497,0.104703,0.09779486805200577,0.246679,1.41062,0.295191,0.732733,,,4.20963,-0.00434121,0.00970241,750.5599975585938,,,,,,,45.10000000000001,4.1000000000000005,44,4,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Josh White","MIA",0,0,0,4.97966,5,0,0,0,,5,24,5,3,3,1,2,,0,5,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00438336,-0.0155242,999,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Josh White","sa3019953",687985
"Chris Roycroft","STL",1,1,0,4.31348,13,0,0,0,,13,57,13,7,6,1,6,,1,10,7.18151,4.0618,1.76806,0.769553,0.180773,0.102244,0.0785292387008667,0.254246,1.4434,0.300329,0.696875,,,4.14193,-0.00445965,-0.0238843,999,,,,,,,49.10000000000001,3.7769230769230777,51,3.923076923076923,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Alimber Santa","HOU",0,0,0,4.97966,6,0,0,0,,6,27,6,4,3,1,3,,0,6,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00467745,-0.0348938,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Alimber Santa","sa3015478",695001
"Brett de Geus","PHI",0,0,0,4.87514,3,0,0,0,,3,15,4,2,2,0,1,,0,2,5.92722,3.90477,1.51794,0.92467,0.145173,0.0956382,0.04953494668006897,0.272819,1.52562,0.305211,0.67799,,,4.71301,-0.00474208,-0.0152896,999,,,,,,,12.800000000000002,4.2666666666666675,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Brett de Geus","23592",676969
"Seth Martinez","MIA",0,0,0,4.51389,8,0,0,0,,8,36,8,4,4,1,3,,1,7,7.43173,3.7106,2.00284,1.17741,0.187514,0.0936238,0.0938897654414177,0.25943,1.43169,0.298901,0.710059,,,4.56227,-0.00484799,-0.000730105,999,,,,,,,28.100000000000005,3.5125000000000006,29,3.625,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"J.P. France","HOU",1,1,0,4.40435,8,0,0,0,,8,34,8,4,4,1,3,,0,7,7.94801,3.53781,2.24659,1.29183,0.204688,0.0911107,0.11357765644788742,0.252758,1.37741,0.293194,0.718669,,,4.45032,-0.00495609,-0.0053831,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Edgardo Henriquez","LAD",1,1,0,4.41976,16,0,0,2,,16,72,15,9,8,2,9,,1,16,9.07395,4.98772,1.81926,1.20794,0.228308,0.125495,0.10281305015087128,0.236063,1.4534,0.286861,0.726681,,,4.63909,-0.00496689,-0.0483867,999,,,,,,,64.80000000000001,4.050000000000001,64,4,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"Brandon Waddell","NYM",0,0,0,4.97966,5,0,0,0,,5,21,5,3,3,1,2,,0,4,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994751691818,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00498737,-0.0209421,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Brandon Waddell","18347",663399
"Hogan Harris","ATH",1,1,0,4.4315,14,0,0,0,,14,61,13,7,7,2,7,,1,13,8.45068,4.52563,1.86729,1.10604,0.213489,0.114331,0.09915826469659805,0.243358,1.43938,0.291991,0.713449,,,4.45941,-0.0050226,-0.00185807,750.9400024414062,,,,,,,47.20000000000003,3.3714285714285737,46,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Ethan Roberts","CHC",0,0,0,4.38536,10,0,0,0,,10,43,9,5,5,1,4,,1,10,8.76189,3.75003,2.33649,1.22302,0.224628,0.0961394,0.1284889206290245,0.244525,1.35855,0.293895,0.709505,,,4.35618,-0.00511109,-0.00678361,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Ethan Roberts","24930",681799
"Gus Varland","CHW",0,0,0,4.59135,8,0,0,0,,8,33,8,4,4,1,3,,0,7,8.26338,3.65381,2.26158,1.28801,0.209691,0.0927187,0.11697216331958771,0.256425,1.40951,0.301661,0.707105,,,4.50967,-0.00517608,-0.00392817,749.72998046875,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Wikelman González","CHW",1,1,0,4.63478,14,0,0,0,,14,64,14,8,7,2,7,,1,14,8.62754,4.6008,1.87523,1.11091,0.215942,0.115155,0.10078708827495575,0.245402,1.45756,0.296623,0.698814,,,4.52629,-0.00521358,-0.0376277,999,,,,,,,46.60000000000003,3.3285714285714305,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Easton McGee","MIL",1,1,0,4.18586,15,0,0,0,,15,63,15,8,7,2,4,,1,12,6.99841,2.38857,2.92996,1.18814,0.183786,0.0627264,0.1210593581199646,0.256896,1.2714,0.290711,0.704839,,,4.1963,-0.00523179,-0.0236709,999,,,,,,,56.400000000000006,3.7600000000000002,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Anthony Molina","COL",0,0,0,5.04437,11,0,0,0,,11,51,13,7,6,1,4,,0,7,5.86883,3.02227,1.94186,1.11056,0.146137,0.0752559,0.07088062167167664,0.287672,1.51101,0.317793,0.673852,,,4.52127,-0.0054535,-0.0252448,999,,,,,,,37.30000000000001,3.390909090909092,44,4,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Freddy Tarnok","MIA",1,1,0,4.82032,14,1,0,0,,16,73,17,10,9,2,8,,1,15,8.20555,4.23295,1.9385,1.22364,0.205015,0.10576,0.09925509244203568,0.258669,1.4857,0.305597,0.697519,,,4.59958,-0.00554323,-0.0569104,999,,,,,,,52.60000000000001,3.2875000000000005,57,3.5625,,,,,,,,,,,,,,,,,,,"Freddy Tarnok","23324",676206
"Chazz Martinez","KCR",0,0,0,4.97966,7,0,0,0,,7,30,7,4,4,1,3,,0,6,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00555276,-0.0153826,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Chazz Martinez","sa3020468",681324
"Francis Pena","SDP",0,0,0,4.22767,9,0,0,0,,9,40,9,5,4,1,4,,1,7,7.17054,3.73345,1.92062,0.992132,0.182074,0.0947995,0.08727405965328217,0.254318,1.4073,0.294518,0.715669,,,4.35003,-0.00575816,-0.0245677,999,,,,,,,29.900000000000013,3.3222222222222237,31,3.4444444444444446,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Josh Simpson","MIA",1,1,0,4.50542,18,0,0,2,,18,80,17,10,9,2,9,,1,18,8.59108,4.24699,2.02286,1.05184,0.21746,0.107501,0.10995906591415405,0.245517,1.41883,0.297997,0.696854,,,4.29844,-0.005922,-0.0318797,999,,,,,,,78.40000000000002,4.355555555555557,78,4.333333333333333,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Isaiah Campbell","BOS",0,0,0,4.97966,10,0,0,0,,10,45,10,6,5,1,5,,1,9,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00608919,-0.028548,999,,,,,,,35.7,3.5700000000000003,37,3.7,,,,,,,,,,,,,,,,,,,"Isaiah Campbell","25551",663462
"Kyle Leahy","STL",1,1,0,4.21334,19,0,0,4,,19,83,19,10,9,2,7,,1,16,7.36516,3.19438,2.30566,1.0601,0.189788,0.0823139,0.10747408866882324,0.253347,1.34232,0.293661,0.707876,,,4.2284,-0.00609414,-0.034073,999,,,,,,,90.6,4.768421052631578,93,4.894736842105263,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Triston McKenzie","CLE",0,0,0,4.5576,4,0,0,0,,4,17,4,2,2,1,2,,0,4,8.82555,4.24576,2.07867,1.43894,0.226959,0.109184,0.11777438968420029,0.238564,1.38348,0.280411,0.718363,,,4.70436,-0.00622498,-0.00307996,581.25,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Bradgley Rodriguez","SDP",0,1,0,4.25242,8,0,0,0,,8,34,7,4,4,1,4,,0,7,8.40275,4.16266,2.0186,1.11642,0.214756,0.106388,0.10836737602949142,0.239889,1.3809,0.286693,0.718438,,,4.39277,-0.00630037,-0.00769231,999,,,,,,,30.700000000000006,3.837500000000001,29,3.625,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Matt Krook","CLE",0,0,0,4.28899,7,0,0,0,,7,30,6,3,3,1,4,,0,7,9.20587,5.36034,1.7174,0.953544,0.229103,0.133401,0.09570196270942688,0.237544,1.50221,0.29789,0.726959,,,4.36611,-0.00634122,0.0104178,999,,,,,,,25.900000000000013,3.700000000000002,24,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Matt Krook","19315",640454
"Kade Strowd","BAL",2,1,0,4.33587,20,0,0,4,,20,87,19,10,9,2,9,,1,18,8.48011,4.14002,2.04832,1.11922,0.213711,0.104335,0.10937649756669998,0.253193,1.44659,0.304675,0.725298,,,4.35944,-0.0063683,0.0153019,999,,,,,,,96,4.8,96,4.8,,,,,,,,,,,,,,,,,,,"Kade Strowd","26191",669704
"Jackson Stephens","ATL",0,0,0,4.97966,5,0,0,0,,5,24,5,3,3,1,2,,0,5,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00647719,-0.016683,999,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Jackson Stephens","14420",623451
"Joey Gerber","TBR",0,0,0,4.97966,13,0,0,0,,13,62,14,8,7,2,6,,1,13,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00653073,-0.0521188,999,,,,,,,40.199999999999996,3.092307692307692,44,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Codi Heuer","TEX",0,0,0,4.97966,12,0,0,0,,12,56,12,7,7,2,6,,1,12,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.006553,-0.0400953,999,,,,,,,36.000000000000014,3.0000000000000013,37,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Codi Heuer","23293",676051
"Ben Bowden","ATH",0,0,0,4.97966,17,0,0,2,,17,80,18,11,10,2,8,,1,17,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00670601,-0.077078,999,,,,,,,69.40000000000002,4.082352941176472,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Ben Bowden","20198",641386
"Marquis Grissom Jr.","WSN",0,0,0,4.97966,9,0,0,0,,9,43,9,6,5,1,4,,1,9,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446995496749878,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00677232,-0.0491272,999,,,,,,,33.90000000000001,3.766666666666668,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Marquis Grissom Jr.","sa3020312",671726
"José Fermin","LAA",0,0,0,4.97966,14,0,0,0,,14,67,15,9,8,2,7,,1,14,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00693929,-0.0665765,999,,,,,,,44.00000000000003,3.142857142857145,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Lazaro Estrada","TOR",0,0,0,4.97966,15,0,0,0,,15,69,15,9,8,2,7,,1,14,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00701103,-0.0559149,999,,,,,,,51.400000000000006,3.426666666666667,53,3.533333333333333,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Wandy Peralta","SDP",1,1,0,3.78386,18,0,0,3,,18,76,16,8,7,2,7,,1,15,7.5013,3.80344,1.97224,0.947452,0.193591,0.0981579,0.0954330638051033,0.239346,1.33826,0.28071,0.740018,,,4.23095,-0.0070595,0.0660937,999,,,,,,,85.00000000000003,4.722222222222224,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Mike Clevinger","CHW",0,0,0,4.58894,6,0,0,0,,6,24,6,3,3,1,2,,0,5,7.7392,3.04978,2.53763,1.46337,0.200094,0.0788508,0.12124335020780563,0.254213,1.33078,0.288018,0.703952,,,4.67104,-0.0070647,-0.00294613,456.57000732421875,,,,,,,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"Mike Clevinger","12808",605182
"Hunter Strickland","LAA",0,0,0,4.82019,5,0,0,0,,5,21,5,3,3,1,2,,0,4,7.09198,3.70056,1.91646,1.41096,0.181033,0.0944622,0.08657102286815643,0.251256,1.38768,0.278657,0.689551,,,4.95114,-0.00740517,-0.0173053,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Hunter Strickland","7836",519326
"PJ Poulin","DET",0,0,0,4.97966,9,0,0,0,,9,42,9,5,5,1,4,,1,9,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994006633759,0.246008,1.48009,0.290506,0.671881,,,4.49163,-0.00740589,-0.0214517,999,,,,,,,33.90000000000001,3.766666666666668,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"PJ Poulin","sa3007223",676571
"Sam Moll","CIN",1,1,0,4.36953,18,0,0,2,,18,81,18,10,9,2,9,,1,17,8.57584,4.33308,1.97915,1.14374,0.215255,0.108761,0.10649383068084717,0.250994,1.4566,0.30232,0.726433,,,4.46129,-0.0076266,-0.0233326,999,,,,,,,73.80000000000003,4.100000000000001,76,4.222222222222222,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Tayler Saucedo","SEA",0,1,0,3.98114,14,0,0,0,,14,63,13,7,6,2,6,,1,13,7.93311,3.98782,1.98934,0.971146,0.202832,0.10196,0.10087256133556366,0.242458,1.37446,0.288732,0.730465,,,4.24324,-0.00773513,-0.0234866,999,,,,,,,50.20000000000003,3.585714285714288,49,3.5,,,,,,,,,,,,,,,,,,,"Tayler Saucedo","17888",642048
"Jayvien Sandridge","NYY",1,1,0,4.62605,11,0,0,0,,11,51,10,6,6,1,7,,1,13,10.0455,5.73542,1.75149,1.12976,0.248328,0.141781,0.1065470278263092,0.234656,1.52948,0.299426,0.717109,,,4.56741,-0.00801119,-0.0231908,999,,,,,,,45.10000000000001,4.1000000000000005,44,4,,,,,,,,,,,,,,,,,,,"Jayvien Sandridge","25158",682144
"José Ureña","MIN",0,1,0,4.62859,7,1,0,0,,10,42,10,5,5,1,4,,0,6,5.82227,3.61543,1.6104,1.3395,0.14796,0.0918778,0.056081950664520264,0.260257,1.42551,0.278825,0.711915,,,5.04667,-0.00821577,0.0419944,999,,,,,,,35.7,3.5700000000000003,37,3.7,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Gabriel Hughes","COL",0,1,0,5.04766,10,0,0,0,,10,45,11,6,6,2,4,,0,8,7.01466,3.23315,2.1696,1.33306,0.178579,0.0823095,0.09626934677362442,0.264972,1.40827,0.297183,0.66504,,,4.67338,-0.00824701,-0.0130929,999,,,,,,,24.799999999999997,2.4799999999999995,28,2.8,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Logan Gillaspie","SDP",0,0,0,4.609,5,0,0,0,,5,22,5,3,3,1,2,,0,4,7.11779,3.476,2.0477,1.15246,0.179901,0.0878553,0.09204554557800293,0.260457,1.41109,0.297357,0.693646,,,4.55698,-0.00831225,-0.0206654,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Logan Gillaspie","22461",670810
"Bryse Wilson","CHW",0,0,0,4.86254,5,0,0,0,,5,20,5,3,2,1,1,,0,3,6.49471,2.84404,2.28362,1.60841,0.166012,0.0726967,0.09331481158733368,0.271667,1.40143,0.292953,0.707213,,,5.02467,-0.00849227,-0.0177981,747.4500122070312,,,,,,,14.7,2.94,15,3,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
