Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ketel Marte","ARI",147,637,558,153,91,32,4,26,92,87,67,5,115,6,5,1,,7,2,0.274105,0.104765,0.180932,0.57903,0.354382,0.485742,0.359414,0.840124,0.211638,4.79667,0.300364,-0.162936,-0.459604,99.7576,25.2426,129.942,-0.62254,-1.11293,22.185244619846344,-0.437929630279541,4.43682,32.33000183105469,,,,,,,885.5,6.023809523,885.5,6.023809523,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Riley Greene","DET",151,651,574,154,96,29,6,23,86,82,68,2,161,5,3,0,,6,2,0.267977,0.104462,0.247632,0.421846,0.348617,0.457581,0.348566,0.806198,0.189604,4.86775,0.332732,0.323517,-0.961956,96.2663,20.1135,130.17,-0.638439,6.00492,21.83466327190399,-0.77008056640625,4.41678,109.72000122070312,,,,,,,847.7,5.613907284,847.7,5.613907284,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Matt Chapman","SFG",157,679,595,143,81,34,2,26,86,83,71,2,176,8,5,0,,10,3,0.240577,0.105114,0.258999,0.405846,0.327847,0.435955,0.331357,0.763802,0.195378,4.39632,0.294697,1.03073,-0.365385,91.0017,11.5736,114.659,0.665346,4.52153,12.568085014820099,6.946528673171997,4.35068,128.5399932861328,,,,,,,807.8,5.145222929,807.8,5.145222929,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Freddie Freeman","LAD",154,665,576,168,106,36,2,24,97,92,74,9,109,9,5,0,,11,2,0.29219,0.11085,0.163473,0.678096,0.378549,0.486211,0.370121,0.864761,0.194021,4.53902,0.322178,0.124244,-0.258071,109.873,32.0829,140.482,-0.133827,-0.0899208,32.05777782201767,-12.114920414984226,4.34676,25.809999465942383,,,,,,,970.5,6.301948051,970.5,6.301948051,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Dansby Swanson","CHC",157,679,610,149,98,29,2,21,83,79,60,1,166,4,4,1,,15,4,0.244796,0.0889762,0.244074,0.364546,0.315072,0.400335,0.312487,0.715407,0.155539,4.86279,0.30096,1.18938,0.222359,80.6895,1.26142,102.537,1.41174,8.42984,3.4720258712768555,15.704843044281006,4.3158,176.27999877929688,,,,,,,726.6,4.628025477,726.6,4.628025477,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Marcus Semien","TEX",154,665,597,151,95,29,3,23,94,76,60,1,102,4,3,1,,10,2,0.252289,0.0895686,0.154055,0.581407,0.322401,0.428029,0.3259,0.75043,0.17574,5.0946,0.268313,0.520389,-0.11379,86.2046,8.41422,113.053,0.406599,7.10575,10.338322550058365,9.280747652053833,4.31569,101.6500015258789,,,,,,,771.4,5.009090909,771.4,5.009090909,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Gabriel Moreno","ARI",128,507,449,127,90,25,1,10,58,59,49,1,83,4,4,1,,6,2,0.282876,0.0963871,0.163505,0.589505,0.356056,0.413922,0.337557,0.769977,0.131046,3.85301,0.324312,-0.802164,-0.635745,70.5356,11.1809,115.231,-1.43791,7.15396,7.8035968542099,16.128962516784668,4.21264,187.3000030517578,,,,,,,599.2,4.68125,599.2,4.68125,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Corbin Carroll","ARI",156,672,583,151,91,26,11,23,108,84,70,1,130,11,5,3,,38,7,0.259395,0.104172,0.193379,0.538693,0.347434,0.461867,0.350002,0.809301,0.202472,8.30644,0.294182,1.95678,3.1965,100.148,21.5387,123.607,5.15328,0.394039,24.1233491897583,-6.305961221456528,4.15132,8.789999961853027,,,,,,,912.5,5.849358974,912.5,5.849358974,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Andrés Giménez","TOR",147,637,579,153,107,29,3,14,71,70,33,2,107,18,4,3,,27,5,0.264814,0.0513599,0.167998,0.305717,0.322304,0.395782,0.313823,0.718087,0.130969,6.00775,0.302097,0.0544961,2.15695,76.383,1.86798,105.888,2.21144,10.0126,6.502863645553589,12.337592363357544,4.13887,170.1199951171875,,,,,,,700.9,4.76802721,700.9,4.76802721,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Willy Adames","SFG",156,672,597,145,84,35,1,24,83,84,67,2,158,3,4,1,,14,4,0.2427,0.099412,0.235706,0.421763,0.319936,0.427836,0.324016,0.747772,0.185136,4.40567,0.287858,0.546222,-0.000203105,86.0931,7.48384,109.718,0.546019,1.58941,8.355581939220428,8.789414167404175,4.08187,93.7699966430664,,,,,,,773.2,4.956410256,773.2,4.956410256,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Carlos Correa","MIN",130,560,491,132,84,27,2,20,74,69,60,4,109,5,4,1,,1,0,0.269373,0.106385,0.193776,0.549012,0.35109,0.449935,0.346225,0.801025,0.180562,2.67112,0.307051,-0.364662,-1.0993,81.7546,16.2469,128.009,-1.46396,-0.184477,16.482779383659363,4.31552292406559,4.07598,240.88999938964844,,,,,,,722.8,5.56,722.8,5.56,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Manny Machado","SDP",151,651,592,158,98,30,1,29,82,98,52,6,127,2,5,0,,8,2,0.266096,0.079504,0.194473,0.408817,0.324582,0.466286,0.337539,0.790869,0.20019,3.56854,0.291179,-0.55189,-0.439074,90.4883,14.3355,120.53,-0.990964,1.28427,14.99114990234375,2.409267783164978,4.03603,38.040000915527344,,,,,,,829.7,5.494701986,829.7,5.494701986,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Steven Kwan","CLE",156,672,592,168,125,27,5,11,93,61,68,1,66,5,4,3,,18,4,0.283302,0.101575,0.0975642,1.04111,0.360638,0.400661,0.335815,0.761299,0.117359,5.65637,0.302126,0.497092,0.308556,92.4749,13.8656,121.253,0.805648,6.16829,17.14734536409378,-1.0317068099975586,3.97796,146,,,,,,,801,5.134615384,801,5.134615384,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Alejandro Kirk","TOR",110,436,385,103,73,19,0,10,42,49,43,1,53,4,4,0,,1,0,0.26681,0.0984654,0.121895,0.807787,0.343732,0.397532,0.325858,0.741264,0.130721,1.72707,0.284365,-1.82586,-0.899068,56.5562,5.50701,114.354,-2.72493,3.83483,4.442350387573242,11.734827280044556,3.91436,256.7699890136719,,,,,,,483.8,4.398181818,483.8,4.398181818,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Anthony Volpe","NYY",157,679,611,147,92,33,5,18,82,75,55,1,151,7,4,1,,28,7,0.241133,0.0805349,0.221698,0.363265,0.308979,0.398546,0.308452,0.707525,0.157413,6.48856,0.28964,1.31001,1.68605,78.484,-0.944091,100.755,2.99606,4.3914,3.5829997658729553,11.666401386260986,3.9126,142.0399932861328,,,,,,,725.2,4.61910828,725.2,4.61910828,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Isaac Paredes","HOU",141,609,521,127,75,26,1,25,75,84,69,1,101,14,4,1,,2,1,0.243783,0.113756,0.16512,0.688929,0.345061,0.439652,0.342614,0.784713,0.195869,2.57328,0.25591,-0.68053,-1.27704,87.1378,15.8981,126.337,-1.95757,-1.05281,16.394872188568115,1.1221908330917358,3.9058,191.7899932861328,,,,,,,756.3,5.363829787,756.3,5.363829787,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Wyatt Langford","TEX",141,609,542,145,89,30,4,22,82,84,58,2,121,5,4,0,,19,5,0.267814,0.0952244,0.198206,0.480432,0.342325,0.461268,0.34652,0.803593,0.193454,5.9365,0.305464,0.404193,0.67495,89.0526,17.813,127.557,1.07914,3.24137,20.28181552886963,-3.083627223968506,3.87287,44.29999923706055,,,,,,,797.7,5.657446808,797.7,5.657446808,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Rafael Devers","BOS",157,679,598,161,90,35,3,33,97,100,69,13,147,7,4,1,,4,1,0.268922,0.10215,0.216859,0.471044,0.34911,0.502598,0.359213,0.851708,0.233675,3.7716,0.303393,-0.206226,-0.969603,106.225,26.7971,130.673,-1.17583,-3.3604,22.65449070930481,-8.685402393341064,3.78037,37.209999084472656,,,,,,,965.2,6.1477707,965.2,6.1477707,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Jazz Chisholm Jr.","NYY",141,609,548,137,84,22,3,27,80,87,51,3,153,5,4,1,,34,9,0.248935,0.0831667,0.250819,0.331581,0.31606,0.449028,0.328775,0.765088,0.200092,6.16673,0.29344,0.679873,2.08447,80.3547,9.11501,115.051,2.76435,0.718597,13.252551078796387,2.8935970067977905,3.76421,22.579999923706055,,,,,,,761.3,5.39929078,761.3,5.39929078,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Brent Rooker","ATH",149,644,568,147,81,25,2,38,87,101,63,3,190,8,4,1,,8,2,0.258011,0.0972551,0.294371,0.330382,0.337741,0.510437,0.361323,0.848178,0.252426,4.05135,0.314698,0.020367,-0.436763,101.844,26.5097,141.923,-0.416396,-0.00361413,30.47558742761612,-15.60361451213248,3.75312,66.31999969482422,,,,,,,918.9,6.167114093,918.9,6.167114093,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Xander Bogaerts","SDP",149,644,580,154,108,28,1,17,74,71,52,1,114,6,6,1,,13,3,0.265631,0.0804157,0.177108,0.45405,0.329455,0.403646,0.320645,0.733102,0.138015,4.41783,0.302195,0.440865,0.223863,80.7589,5.42497,109.16,0.664728,0.955884,7.718571424484253,7.105883955955505,3.74591,154.13999938964844,,,,,,,719.4,4.828187919,719.4,4.828187919,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Alex Bregman","BOS",157,679,598,155,97,32,3,24,88,89,68,1,87,8,5,0,,3,1,0.259684,0.1005,0.128308,0.78327,0.340423,0.441453,0.339824,0.781876,0.181768,3.30993,0.267018,-1.16734,-1.23295,95.6293,16.2012,117.035,-2.40029,-0.0729145,10.8341646194458,2.3520854711532593,3.69952,120.3499984741211,,,,,,,836.4,5.327388535,836.4,5.327388535,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Bo Bichette","TOR",144,623,579,162,111,32,2,18,80,74,36,1,119,4,3,1,,10,3,0.280063,0.0577347,0.190461,0.303132,0.324825,0.435066,0.328907,0.759891,0.155004,4.36386,0.323117,0.267339,-0.30783,82.2682,9.39083,116.499,-0.0404904,-3.46209,11.7205197699368,3.2129056453704834,3.68717,123.62999725341797,,,,,,,732.2,5.084722222,732.2,5.084722222,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Jordan Westburg","BAL",133,574,523,136,83,30,4,20,73,78,39,0,130,8,3,1,,8,2,0.259944,0.0686749,0.225851,0.304072,0.319618,0.445145,0.330764,0.764763,0.185201,5.22313,0.308733,0.00455672,-0.422279,76.6556,9.51022,119.081,-0.417722,2.75093,12.114476442337036,4.000926733016968,3.64054,89.52999877929688,,,,,,,687,5.165413533,687,5.165413533,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Mike Trout","LAA",120,518,446,114,62,21,3,28,73,78,61,5,139,7,3,0,,8,2,0.254971,0.118677,0.268215,0.44247,0.352716,0.505797,0.365801,0.858512,0.250826,5.10766,0.30325,-0.149882,-0.188045,83.7845,23.1899,139.331,-0.337927,1.0365,22.973468393087387,-5.013503909111023,3.63824,120.04000091552734,,,,,,,747.2,6.226666666,747.2,6.226666666,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Matt McLain","CIN",138,595,523,135,79,29,4,23,82,79,59,1,156,9,3,1,,18,6,0.257194,0.0988403,0.262454,0.3766,0.340831,0.45648,0.345351,0.797311,0.199286,5.91889,0.322202,-0.0428292,0.0441448,86.4454,16.8435,115.637,0.00131559,2.65219,11.12701177073177,4.077191472053528,3.61661,94.18000030517578,,,,,,,777.5,5.634057971,777.5,5.634057971,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Zach Neto","LAA",130,560,500,126,75,29,1,21,72,72,39,1,124,16,3,2,,23,7,0.252077,0.0688461,0.221089,0.311396,0.324351,0.442096,0.332577,0.766447,0.190019,5.47839,0.292466,0.29896,0.897663,75.603,10.0953,115.96,1.19662,-1.4425,11.423259735107422,4.557500123977661,3.57843,196.91000366210938,,,,,,,681.9,5.245384615,681.9,5.245384615,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Mark Vientos","NYM",154,665,602,150,88,28,2,32,82,100,52,1,194,6,5,1,,1,0,0.249271,0.0778428,0.291901,0.266675,0.312675,0.463544,0.333414,0.776219,0.214273,2.51358,0.309207,-1.00139,-1.09996,90.2267,12.4363,117.591,-2.10135,-1.00517,11.887139558792114,0.31982719898223877,3.54781,104.04000091552734,,,,,,,807.3,5.242207792,807.3,5.242207792,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Masyn Winn","STL",154,665,607,157,105,31,5,16,88,70,47,1,116,4,5,3,,14,4,0.25795,0.0705788,0.173972,0.405689,0.312746,0.403005,0.311241,0.715751,0.145054,5.66016,0.292933,1.07674,0.0696526,78.359,0.568594,100.621,1.14639,3.27358,1.6403564810752869,10.398579597473145,3.53046,150.2100067138672,,,,,,,709.4,4.606493506,709.4,4.606493506,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Nico Hoerner","CHC",130,560,508,140,103,27,2,8,69,53,38,1,62,9,3,1,,26,5,0.275941,0.0679215,0.110447,0.614969,0.335919,0.385051,0.316923,0.72097,0.10911,5.8582,0.299413,0.875584,1.86256,68.5473,3.03957,105.523,2.73815,6.68139,6.43657922744751,8.681387901306152,3.48733,199.3300018310547,,,,,,,617.3,4.748461538,617.3,4.748461538,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Jacob Wilson","ATH",128,553,507,145,99,34,3,9,71,59,32,0,55,7,4,3,,4,2,0.286558,0.0580125,0.0991227,0.58526,0.335759,0.419695,0.328991,0.755454,0.133137,4.25842,0.304806,-0.0235083,-0.908831,73.0618,8.37294,119.18,-0.932339,-1.90488,11.203656077384949,4.020115613937378,3.47615,340.5299987792969,,,,,,,624.3,4.87734375,624.3,4.87734375,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Austin Wells","NYY",120,475,418,96,57,21,1,17,56,57,47,0,112,6,4,1,,5,1,0.230178,0.0981426,0.235035,0.417565,0.31359,0.407281,0.315298,0.720871,0.177104,3.7225,0.270268,-0.0161689,-0.417627,57.5702,1.95884,105.572,-0.433796,-1.55724,2.5969921350479126,6.792760491371155,3.3751,196.91000366210938,,,,,,,511.7,4.264166666,511.7,4.264166666,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Jarren Duran","BOS",152,658,597,157,91,39,9,18,93,74,50,1,150,6,3,2,,28,6,0.262623,0.0761266,0.228095,0.33375,0.324534,0.449844,0.333667,0.774378,0.187222,7.63665,0.320918,0.314809,2.20603,89.4107,12.4391,112.703,2.52084,1.49866,12.084938764572144,-1.3513435125350952,3.37392,21.020000457763672,,,,,,,820.2,5.396052631,820.2,5.396052631,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Jeremy Peña","HOU",157,679,627,163,113,30,2,18,79,76,36,1,128,11,4,2,,17,6,0.260511,0.05252,0.18857,0.278517,0.309272,0.400395,0.308948,0.709668,0.139885,4.96434,0.29986,0.742528,-0.125378,78.7555,-0.672645,102.656,0.617149,0.0309533,2.680913031101227,7.305953426286578,3.36909,162.50999450683594,,,,,,,709.9,4.52165605,709.9,4.52165605,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Oneil Cruz","PIT",146,630,565,144,84,30,4,26,83,86,56,4,181,4,4,0,,20,4,0.254782,0.089593,0.287828,0.311273,0.324918,0.45828,0.335824,0.783198,0.203498,5.83088,0.326359,0.375938,1.24942,86.6996,13.0034,113.112,1.62535,-1.96757,11.503474831581116,-0.1175682544708252,3.34264,40.95000076293945,,,,,,,802.4,5.49589041,802.4,5.49589041,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Lawrence Butler","ATH",149,644,585,148,90,29,3,26,87,80,51,1,154,2,4,1,,20,3,0.253029,0.079817,0.239473,0.333302,0.31363,0.444459,0.326813,0.758089,0.191431,5.81473,0.298786,-0.169047,1.54338,83.9555,8.62166,117.648,1.37434,3.18291,14.37829065322876,-3.517087936401367,3.33889,65.93000030517578,,,,,,,778,5.22147651,778,5.22147651,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Junior Caminero","TBR",141,609,562,147,95,24,2,26,73,88,39,2,131,5,3,0,,4,2,0.261324,0.063303,0.214678,0.294874,0.31258,0.450911,0.327883,0.763491,0.189587,3.458,0.295499,-0.144201,-1.03313,79.9172,8.67753,118.48,-1.17733,-1.39556,11.700033068656921,0.17944133281707764,3.32356,74.54000091552734,,,,,,,720.6,5.110638297,720.6,5.110638297,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Brandon Lowe","TBR",123,532,471,113,64,22,2,25,72,74,50,1,137,7,3,1,,6,1,0.240421,0.094904,0.258026,0.367809,0.320969,0.456494,0.335375,0.777463,0.216073,4.31816,0.282058,0.620535,-0.312797,73.0209,10.7885,123.75,0.307738,-1.65334,14.765084981918335,-0.4533423185348511,3.30966,228.97999572753906,,,,,,,651.6,5.297560975,651.6,5.297560975,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Matt Olson","ATL",159,686,593,149,82,32,1,34,92,104,81,6,163,6,5,0,,1,0,0.251552,0.118229,0.237563,0.497673,0.34506,0.48212,0.353903,0.82718,0.230567,2.40657,0.286958,-0.354045,-1.15415,104.389,24.1417,126.675,-1.50819,1.05113,20.373830199241638,-11.198869585990906,3.3069,37.38999938964844,,,,,,,922.4,5.801257861,922.4,5.801257861,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Will Smith","LAD",126,501,434,109,67,21,2,19,65,66,51,4,90,10,6,0,,2,0,0.250563,0.102574,0.179112,0.57268,0.339165,0.435999,0.335222,0.775163,0.185436,3.45319,0.271836,-0.570288,-0.706087,68.7042,10.0981,116.992,-1.27637,1.26108,8.903682947158813,10.111083984375,3.30086,107,,,,,,,614.1,4.873809523,614.1,4.873809523,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Royce Lewis","MIN",133,574,518,129,76,26,1,26,75,84,47,2,137,4,4,0,,7,2,0.249316,0.0822625,0.238303,0.345202,0.314166,0.453377,0.329942,0.767543,0.204061,3.91115,0.287363,0,-0.624141,76.2755,9.1301,116.554,-0.624141,1.47449,10.248310387134552,1.9244873523712158,3.23336,128.11000061035156,,,,,,,690.6,5.192481203,690.6,5.192481203,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Nolan Arenado","STL",152,658,599,156,103,31,1,22,72,87,47,3,99,6,6,0,,3,2,0.260516,0.0714069,0.150865,0.473315,0.317661,0.423924,0.320293,0.741585,0.163408,2.75952,0.277853,-0.353565,-1.34091,82.3278,5.3562,106.713,-1.69448,3.76293,3.587875008583069,5.5129276514053345,3.20294,230.3300018310547,,,,,,,736.1,4.842763157,736.1,4.842763157,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Ozzie Albies","ATL",152,658,601,158,98,35,3,23,86,87,44,1,105,7,6,1,,12,3,0.263413,0.0668958,0.160174,0.417645,0.317978,0.445985,0.328994,0.763963,0.182572,5.16474,0.282846,0.976172,0.138441,86.9359,9.96435,109.909,1.11461,-2.33652,8.911542773246765,0.01348257064819336,3.18478,69.41999816894531,,,,,,,786,5.171052631,786,5.171052631,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Yandy Díaz","TBR",151,651,574,165,116,32,0,17,82,71,66,1,97,6,4,1,,1,1,0.287776,0.100853,0.148456,0.679348,0.364876,0.435188,0.350296,0.800064,0.147412,2.01242,0.318804,-1.6078,-1.58272,97.1725,21.0198,134.246,-3.19053,-1.0469,22.318756103515625,-13.221904993057251,3.18078,200.2100067138672,,,,,,,817.7,5.415231788,817.7,5.415231788,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Ezequiel Tovar","COL",159,686,645,169,101,39,4,24,83,89,29,1,178,5,4,2,,9,4,0.261471,0.0422873,0.259702,0.16283,0.296335,0.446381,0.31809,0.742716,0.18491,4.87287,0.323212,-0.0522751,-0.796991,84.6151,4.3681,90.6581,-0.849266,9.08416,-8.512620270252228,16.434163570404053,3.17745,129.49000549316406,,,,,,,770.8,4.847798742,770.8,4.847798742,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Jung Hoo Lee","SFG",143,616,562,161,114,32,4,11,68,69,45,3,53,5,3,2,,6,6,0.286623,0.0731143,0.0857447,0.852697,0.342847,0.41852,0.330773,0.761366,0.131897,3.61346,0.298909,0,-2.32335,82.2687,10.2102,114.266,-2.32335,-0.352129,8.185433864593506,1.847871333360672,3.1548,232.02000427246094,,,,,,,703.2,4.917482517,703.2,4.917482517,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Jose Altuve","HOU",152,658,593,160,107,31,0,21,94,72,54,2,113,7,3,1,,17,5,0.269359,0.0819959,0.171854,0.477124,0.335939,0.431496,0.333819,0.767435,0.162137,4.76706,0.299816,-0.514489,0.261032,89.4913,12.5197,120.151,-0.253457,-2.42652,14.918014585971832,-6.376524448394775,3.14752,60.84000015258789,,,,,,,791.6,5.207894736,791.6,5.207894736,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Christian Walker","HOU",149,644,565,134,75,27,1,31,82,96,64,4,150,9,6,0,,5,1,0.237283,0.0997188,0.23266,0.428603,0.321809,0.453503,0.333352,0.775313,0.216221,3.49865,0.26463,0.123197,-0.715282,87.3453,12.0114,119.823,-0.592085,6.55951,14.014715790748596,-5.040494441986084,3.14401,98.91000366210938,,,,,,,786.5,5.278523489,786.5,5.278523489,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Ian Happ","CHC",156,672,581,143,85,33,2,23,88,79,79,2,162,7,4,1,,12,3,0.246985,0.11796,0.241602,0.488239,0.341733,0.429798,0.336644,0.771531,0.182813,4.58651,0.301532,0.115607,-0.24074,92.9233,14.3141,118.797,-0.125134,0.206523,14.979574963450432,-6.993477359414101,3.13596,132.25999450683594,,,,,,,815.5,5.227564102,815.5,5.227564102,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Anthony Santander","TOR",156,672,602,149,79,32,1,36,86,103,57,2,139,8,5,0,,2,1,0.246925,0.0851892,0.206289,0.41296,0.317954,0.483747,0.342651,0.801701,0.236821,2.87291,0.260658,-0.0155693,-1.03417,96.1724,17.5631,126.167,-1.04974,-1.52503,19.06997299194336,-11.375032186508179,3.10829,102.81999969482422,,,,,,,865.3,5.546794871,865.3,5.546794871,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"J.P. Crawford","SEA",141,609,526,126,87,26,1,12,71,55,71,0,121,7,4,2,,5,1,0.240074,0.115898,0.198463,0.583979,0.335688,0.363686,0.312551,0.699374,0.123611,3.49064,0.287867,0.29755,-0.898482,72.4024,1.16271,110.025,-0.600933,-3.25337,6.3847227692604065,3.271630048751831,3.09396,429.7699890136719,,,,,,,614.2,4.356028368,614.2,4.356028368,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Colton Cowser","BAL",130,560,488,120,76,23,2,20,75,71,59,2,163,8,4,1,,8,3,0.246418,0.105378,0.291513,0.361487,0.33547,0.423082,0.33093,0.758552,0.176664,4.70282,0.325067,0.60605,-0.601406,74.8608,9.35309,119.198,0.00464402,4.26707,12.306003200355917,-1.33292818069458,3.06125,166.8800048828125,,,,,,,657.9,5.06076923,657.9,5.06076923,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Jackson Chourio","MIL",149,644,591,158,101,30,3,24,88,84,44,3,132,4,4,2,,27,8,0.26826,0.0684814,0.205714,0.332896,0.321402,0.452446,0.332226,0.773848,0.184186,5.95606,0.307016,0.849485,1.22026,86.7614,11.4276,112.905,2.06974,3.54153,12.008090257644653,-3.8584647178649902,3.05655,16.950000762939453,,,,,,,796.4,5.344966442,796.4,5.344966442,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"James Wood","WSN",139,602,527,138,85,29,4,21,79,77,68,2,161,4,3,0,,18,6,0.262685,0.11268,0.267625,0.421036,0.348879,0.450861,0.346705,0.79974,0.188176,5.66466,0.338196,-0.0970585,0.00346376,88.1188,17.698,123.387,-0.0935947,0.0630927,16.742020450532436,-7.28690767288208,3.04693,56.18000030517578,,,,,,,783.5,5.636690647,783.5,5.636690647,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Gleyber Torres","DET",152,658,583,151,104,29,1,18,79,64,64,0,117,4,5,2,,9,3,0.258963,0.0978283,0.178168,0.54908,0.333588,0.402609,0.323241,0.736198,0.143646,3.78487,0.294035,-0.348335,-1.01477,83.8891,6.91757,112.356,-1.36311,-2.79438,7.939406633377075,-0.4443850517272949,3.03944,223.7899932861328,,,,,,,734.3,4.830921052,734.3,4.830921052,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Xavier Edwards","MIA",136,588,523,149,117,24,4,5,72,48,54,1,82,2,4,5,,32,7,0.284852,0.091334,0.139184,0.656211,0.351894,0.372797,0.32064,0.724691,0.0879454,6.2902,0.327821,0.2808,2.3529,73.7339,4.95081,102.857,2.6337,-1.06762,4.6428062915802,5.032378435134888,3.02151,149.5800018310547,,,,,,,660,4.852941176,660,4.852941176,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Luis Robert Jr.","CHW",151,651,600,148,89,31,0,27,82,84,39,4,186,9,4,1,,26,6,0.246279,0.0593023,0.285343,0.207829,0.299617,0.436164,0.315848,0.735781,0.189885,5.23653,0.308713,0.327852,1.59201,79.1232,2.97051,105.454,1.91986,1.62835,5.982161283493042,1.3533518314361572,2.99887,86.3499984741211,,,,,,,749.1,4.960927152,749.1,4.960927152,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Pete Crow-Armstrong","CHC",133,574,525,129,83,23,7,16,73,69,34,2,145,8,4,4,,31,7,0.246323,0.058733,0.253085,0.232068,0.299951,0.408434,0.30592,0.708385,0.162111,7.63324,0.308315,-0.115772,2.36287,65.1778,-1.96758,98.1173,2.2471,6.82313,0.954857349395752,8.873132467269897,2.98914,136.17999267578125,,,,,,,619.7,4.659398496,619.7,4.659398496,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yainer Diaz","HOU",143,575,541,151,101,28,2,21,68,81,25,1,103,4,5,0,,1,0,0.279809,0.0436891,0.178529,0.244717,0.313587,0.4531,0.328865,0.766687,0.173291,2.99637,0.309268,-1.12389,-0.84754,75.9366,8.65083,116.666,-1.97143,-1.54872,8.997484803199768,3.4512791633605957,2.97413,58.5099983215332,,,,,,,683.5,4.779720279,683.5,4.779720279,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
