Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Amed Rosario","TBR",81,350,328,87,62,15,4,6,42,38,17,0,64,2,2,1,,8,2,0.26694,0.0484164,0.183737,0.263509,0.305705,0.392518,0.302501,0.698223,0.125578,6.4638,0.314158,0.08772,0.218486,38.0312,-4.61421,95.2934,0.306206,-1.323,-1.667598694562912,-0.023000001907348633,1.01682,336.5199890136719,,,,"15518"
"Mitch Haniger","SEA",121,525,471,110,66,21,1,22,65,69,41,1,138,7,4,1,,2,1,0.233276,0.078809,0.26254,0.30018,0.302408,0.420616,0.311476,0.723024,0.18734,2.95924,0.279013,-0.37427,-0.987443,60.9601,-3.00806,101.219,-1.36171,-0.52868,-0.5947542190551758,-7.053679645061493,1.01542,385.1199951171875,,,,"14274"
"Jon Berti","MIA",92,399,356,91,66,16,2,6,47,35,36,1,82,3,2,2,,19,5,0.255309,0.0890744,0.206742,0.430848,0.326758,0.367935,0.306048,0.694693,0.112625,6.10159,0.31348,0.73085,0.662031,44.5311,-4.08472,89.8531,1.39288,-0.718,-3.622764825820923,0.20700007677078247,1.01495,444.8599853515625,,,,"12037"
"Freddy Fermin","KCR",53,211,190,48,32,9,1,7,24,25,18,0,44,2,1,1,,0,0,0.251676,0.0838226,0.207587,0.403795,0.318314,0.408813,0.316314,0.727127,0.157137,2.73404,0.292812,-0.0902935,-0.386984,25.372,-0.36151,96.108,-0.477278,-0.69736,-1.462191253900528,3.427640378475189,1.01403,406.6400146484375,,,,"21840"
"Willi Castro","MIN",92,399,362,90,60,17,3,9,49,43,25,1,94,8,3,2,,18,5,0.247797,0.062769,0.236511,0.265395,0.307931,0.388982,0.303357,0.696913,0.141185,6.72292,0.308493,0.274415,0.812317,43.6395,-4.97636,92.6034,1.08673,0.10357,-2.449471354484558,-1.0214302316308022,1.00525,295.989990234375,,,,"17338"
"Iván Herrera","STL",49,192,163,39,26,8,0,4,22,21,24,0,44,3,1,1,,2,1,0.239679,0.124621,0.230457,0.540756,0.34472,0.37309,0.320303,0.71781,0.133411,3.67225,0.300164,0.0368543,-0.28595,23.7015,0.307441,102.196,-0.249096,-0.742401,0.27322664856910706,3.0075985193252563,1.00479,433.2300109863281,,,,"20599"
"Carson Kelly","DET",75,296,261,59,38,13,0,8,32,30,28,0,65,3,3,1,,1,1,0.225682,0.0942974,0.221429,0.425858,0.30508,0.370183,0.296551,0.675263,0.144501,2.70769,0.267118,-0.0276753,-0.600952,30.6596,-5.35755,86.3025,-0.628628,0.751745,-5.480142891407013,5.901745140552521,0.993173,667.4500122070312,,,,"13620"
"Tyler Stephenson","CIN",96,378,335,86,58,16,1,11,45,45,35,1,91,4,3,1,,1,0,0.255315,0.0925527,0.241851,0.382685,0.330849,0.405666,0.321231,0.736515,0.150351,2.9434,0.317276,-0.25393,-0.704787,46.9786,0.897106,95.3715,-0.958717,-1.22855,-3.1273231506347656,5.896445155143738,0.98103,225.05999755859375,,,,"17988"
"Michael Busch","CHC",104,448,394,96,56,21,2,16,57,55,43,0,121,7,3,1,,3,1,0.242319,0.0959089,0.269326,0.356107,0.324725,0.427514,0.326368,0.752239,0.185194,3.86586,0.304636,-0.0551297,-0.714302,57.5601,2.97391,104.889,-0.769432,-0.0197969,1.944114625453949,-7.419796979054809,0.976017,359.8599853515625,,,,"26319"
"Cavan Biggio","TOR",96,413,352,80,51,18,1,10,52,41,51,1,108,6,3,2,,6,1,0.227004,0.1243,0.261953,0.474513,0.332642,0.3673,0.311548,0.699942,0.140296,4.55016,0.295893,-0.0162049,-0.259269,47.98,-2.34165,98.3835,-0.275474,-1.87507,-1.0754334628582,-3.2000666856765747,0.972429,455.8599853515625,,,,"19252"
"Michael A. Taylor","PIT",97,420,381,88,58,14,1,14,47,48,30,0,125,3,3,3,,10,3,0.230264,0.0710393,0.296588,0.239522,0.289852,0.384525,0.293175,0.674377,0.15426,4.84577,0.300422,-0.00577534,0.0975486,42.3845,-8.79009,80.2784,0.0917733,3.98105,-10.169687025249004,5.481049299240112,0.959372,584.489990234375,,,,"11489"
"Brandon Drury","LAA",134,581,535,132,77,29,2,24,68,80,34,0,144,7,4,1,,2,2,0.246871,0.0581132,0.248588,0.233774,0.297977,0.441398,0.316392,0.739374,0.194527,3.28664,0.292241,-0.698955,-1.29501,69.8347,-0.956739,98.4258,-1.99397,-1.62993,-3.089886784553528,-7.154932618141174,0.946175,220.05999755859375,,,,"11615"
"Miguel Amaya","CHC",62,243,209,47,29,10,0,7,26,28,24,0,65,7,2,1,,1,1,0.222262,0.0967269,0.269265,0.359226,0.318708,0.37384,0.306467,0.692548,0.151578,2.69191,0.284932,-0.0156386,-0.535168,27.2274,-2.40511,91.5481,-0.550807,-2.46782,-3.097253143787384,2.282184600830078,0.933158,477.3500061035156,,,,"21693"
"Oswald Peraza","NYY",57,245,222,54,37,9,1,7,29,29,17,0,55,4,1,1,,8,3,0.244654,0.0695587,0.226078,0.307676,0.309,0.394016,0.307071,0.703017,0.149362,5.28677,0.292617,-0.041044,0.0113948,27.5518,-2.30006,95.9463,-0.0296492,1.02429,-1.2196593470871449,2.1992881298065186,0.927466,668.27001953125,,,,"22823"
"Ryan O'Hearn","BAL",94,406,373,96,60,17,1,18,49,59,25,2,98,4,3,1,,3,1,0.256097,0.0625497,0.24245,0.257991,0.307313,0.450377,0.322776,0.75769,0.19428,3.71636,0.298975,-0.466796,-0.555065,50.9526,1.4839,107.069,-1.02186,0.741379,2.4172128438949585,-6.908620774745941,0.927191,412.8399963378906,,,,"16442"
"Wilyer Abreu","BOS",66,287,248,61,38,13,1,9,37,34,35,1,76,2,2,1,,5,2,0.245537,0.120917,0.263329,0.459185,0.340669,0.411993,0.329431,0.752662,0.166456,4.35625,0.31398,-0.141272,-0.463802,37.6046,2.63532,103.198,-0.605074,2.15954,0.49481695890426636,-1.015455961227417,0.920111,395.1400146484375,,,,"23772"
"Omar Narváez","NYM",52,206,181,44,31,8,1,4,21,20,20,1,41,2,2,1,,0,1,0.244389,0.0964697,0.197727,0.487892,0.323402,0.36701,0.304512,0.690413,0.122622,2.53337,0.28943,-0.219461,-0.5376,22.7281,-2.37176,93.8307,-0.757061,-0.350091,-2.3314802646636963,3.0499093532562256,0.916786,714.27001953125,,,,"13338"
"MJ Melendez","KCR",133,574,503,123,71,26,4,22,75,69,62,1,148,3,4,2,,5,4,0.245276,0.108456,0.257434,0.421298,0.329123,0.446241,0.333744,0.775364,0.200965,4.48282,0.299556,-0.299146,-1.42668,77.2653,7.32672,108.189,-1.72583,-6.19335,3.906606078147888,-14.243352890014648,0.9133,293.75,,,,"22197"
"Manuel Margot","MIN",79,343,313,84,58,18,2,6,39,37,24,1,57,2,2,1,,9,3,0.269343,0.0705768,0.166404,0.424129,0.32424,0.398286,0.314419,0.722526,0.128943,4.95996,0.309916,0.243202,-0.347639,40.6658,-1.12674,100.271,-0.104437,-2.12515,0.006855420768260956,-2.5001468658447266,0.913067,624.030029296875,,,,"14712"
"Taylor Walls","TBR",71,308,266,56,35,13,1,7,36,30,37,0,79,1,2,1,,12,3,0.209007,0.119563,0.256574,0.465997,0.306449,0.341299,0.289247,0.647748,0.132292,6.05336,0.268945,0.250806,0.550645,30.0772,-7.45081,86.1068,0.801451,0.310464,-4.3257936835289,3.010464310646057,0.91199,549.3099975585938,,,,"22458"
"Yan Gomes","CHC",96,378,348,87,59,17,1,10,40,44,18,1,75,6,4,1,,2,1,0.250874,0.0487956,0.198528,0.245787,0.29728,0.394126,0.298499,0.691406,0.143252,3.25183,0.28912,-0.50384,-0.702336,39.7754,-6.23298,86.2066,-1.20618,0.433549,-7.658598780632019,7.808548808097839,0.901405,358.57000732421875,,,,"9627"
"JJ Bleday","OAK",117,504,433,92,53,21,2,16,56,53,63,0,124,4,3,1,,6,2,0.213359,0.125175,0.246563,0.507679,0.316183,0.381588,0.307918,0.697771,0.168229,4.0177,0.257873,0.0932595,-0.779094,57.0325,-4.37692,99.1105,-0.685835,-6.7858,-1.2230073809623718,-6.885799914598465,0.898385,562.3400268554688,,,,"26368"
"Austin Hedges","CLE",60,237,212,42,31,6,0,5,21,21,15,0,60,3,2,5,,1,1,0.199374,0.0640654,0.252048,0.25418,0.258834,0.304586,0.249999,0.56342,0.105213,2.89213,0.248318,-0.212483,-0.422851,15.4056,-13.4471,56.4341,-0.635334,3.04937,-12.9965500831604,7.6743693351745605,0.894562,748.5800170898438,,,,"12976"
"Tom Murphy","SFG",62,247,219,54,34,11,0,9,28,29,24,0,68,2,2,1,,1,1,0.246792,0.0959372,0.276295,0.347228,0.322344,0.420807,0.322623,0.743151,0.174015,2.10203,0.313962,-0.194361,-0.681119,31.0172,0.872915,105.166,-0.875481,-0.912389,0.707704484462738,1.7376111149787903,0.89111,533.9500122070312,,,,"13499"
"Max Stassi","CHW",63,250,220,46,30,8,1,8,26,25,24,0,75,3,2,1,,1,1,0.209323,0.0945099,0.30129,0.313684,0.292939,0.354787,0.286375,0.647726,0.145464,2.68585,0.276685,-0.364832,-0.608137,23.779,-6.63332,78.5391,-0.972969,1.48929,-7.39134806394577,6.364286303520203,0.890005,595.47998046875,,,,"10059"
"Giancarlo Stanton","NYY",105,455,401,92,51,15,0,26,54,69,47,2,134,3,3,1,,0,1,0.229778,0.104147,0.293656,0.354657,0.313677,0.46219,0.331001,0.775867,0.232412,1.61589,0.270917,-1.33856,-0.972492,60.2102,4.7711,112.533,-2.31105,-0.229091,4.5215675830841064,-11.10409089922905,0.884626,290.54998779296875,,,,"4949"
"Dominic Canzone","SEA",84,364,333,83,52,17,1,13,44,47,25,1,75,3,2,1,,4,2,0.250016,0.0682297,0.204895,0.332998,0.305697,0.42771,0.315366,0.733408,0.177694,4.08298,0.283137,-0.256909,-0.490432,43.4418,-0.909508,103.916,-0.747341,-0.793265,0.9604993462562561,-4.493265271186829,0.880537,644.1799926757812,,,,"26438"
"Yasmani Grandal","PIT",58,230,197,46,32,8,0,6,23,23,29,1,49,2,2,1,,0,0,0.235619,0.126036,0.210944,0.597485,0.337207,0.365148,0.312746,0.702354,0.129528,1.66849,0.281904,-0.966685,-0.604406,26.9958,-1.07709,93.3986,-1.57109,-1.19053,-3.4553380012512207,3.3094693422317505,0.875808,532.969970703125,,,,"11368"
"Kerry Carpenter","DET",120,518,471,120,75,23,2,20,61,72,35,3,125,8,3,0,,4,3,0.255753,0.0683581,0.241537,0.283013,0.316229,0.443509,0.324764,0.759738,0.187756,3.79265,0.304347,-0.2576,-1.15163,65.8642,2.74888,105.858,-1.40923,-0.136707,2.2264041900634766,-11.086707130074501,0.870864,232.63999938964844,,,,"25961"
"Reese McGuire","BOS",65,256,235,60,42,15,1,3,24,23,14,0,58,2,2,2,,2,1,0.255595,0.0546499,0.226232,0.241565,0.301402,0.361931,0.290185,0.663333,0.106336,3.64474,0.324728,-0.284658,-0.520675,25.1987,-5.99345,75.996,-0.805333,1.50818,-8.168363869190216,6.508183598518372,0.866561,724.510009765625,,,,"15674"
"Estevan Florial","CLE",76,329,290,66,40,14,2,10,40,37,33,1,107,2,2,2,,11,4,0.226393,0.101314,0.324784,0.311944,0.307811,0.391481,0.303851,0.699292,0.165088,5.69939,0.317041,-0.0453215,-0.195259,36.1183,-3.96841,93.7603,-0.240581,1.02969,-2.7003394067287445,0.20468735694885254,0.865415,596.260009765625,,,,"19151"
"Jackson Merrill","SDP",125,539,500,125,86,24,3,12,64,58,28,0,89,3,4,4,,9,3,0.250594,0.0525907,0.165934,0.316937,0.293092,0.382523,0.293037,0.675615,0.131929,4.97018,0.281119,-0.0613231,-0.464023,54.3318,-11.3422,86.7987,-0.525346,0.529734,-9.34036409854889,-0.3452662229537964,0.865376,999,,,,"29490"
"Isiah Kiner-Falefa","TOR",104,448,409,104,80,18,1,5,48,43,29,1,72,5,3,2,,16,5,0.25519,0.0639,0.15986,0.399725,0.310363,0.345508,0.28961,0.655871,0.0903178,5.23638,0.295253,0.127158,0.196566,43.8839,-10.7023,83.178,0.323724,1.41442,-8.706271827220917,2.164418578147888,0.864974,500.2699890136719,,,,"16512"
"Josh Rojas","SEA",81,350,311,72,50,15,1,7,42,34,33,1,80,1,3,2,,10,2,0.232992,0.094791,0.229679,0.41271,0.307004,0.35219,0.290845,0.659194,0.119198,5.10302,0.289882,0.566917,0.468676,34.6431,-8.00234,86.9194,1.03559,-0.237227,-4.450065970420837,1.1627730876207352,0.857599,482.8299865722656,,,,"19734"
"Jordan Lawlar","ARI",60,259,231,55,38,10,2,6,33,28,21,0,66,4,2,1,,9,3,0.24003,0.0818397,0.25317,0.32326,0.314079,0.373092,0.30208,0.687171,0.133063,6.47798,0.3089,-0.0166395,0.237675,28.0527,-3.50493,87.4168,0.221036,0.832752,-3.8164370357990265,3.507752001285553,0.849147,363.8399963378906,,,,"29976"
"Matt Vierling","DET",87,378,341,88,61,15,3,8,43,35,30,1,77,4,2,2,,6,4,0.256619,0.0791228,0.204834,0.386277,0.32177,0.389123,0.310872,0.710893,0.132505,5.05595,0.309791,0.215236,-1.09477,43.7017,-2.35538,96.2283,-0.879534,-0.761338,-2.587826371192932,-1.8113383650779724,0.841558,468.8699951171875,,,,"21558"
"Nick Madrigal","CHC",47,203,185,52,40,10,2,2,24,19,11,0,20,4,1,2,,5,1,0.282525,0.0524411,0.0980295,0.534952,0.333747,0.375813,0.312515,0.709561,0.0932887,5.45273,0.308249,-0.198296,-0.0957741,23.7465,-0.987838,95.6029,-0.29407,2.11628,-1.3998833000659943,2.841284155845642,0.833407,718.969970703125,,,,"20521"
"Tyler Freeman","CLE",52,224,200,53,39,10,1,3,27,25,15,0,33,7,1,1,,5,1,0.263947,0.0655468,0.146559,0.447237,0.334499,0.370841,0.312889,0.705341,0.106894,5.1492,0.298967,0.013043,0.0660192,26.2726,-1.02053,100.025,0.0790622,-0.493483,0.08569468650966883,0.6065172851085663,0.827681,689.489990234375,,,,"22532"
"Jarred Kelenic","ATL",100,434,385,93,54,22,2,14,55,58,42,3,119,3,3,1,,12,5,0.241756,0.0967305,0.275291,0.351376,0.318271,0.421955,0.318395,0.740226,0.180198,5.20761,0.309412,0.179628,-0.273507,52.8879,0.00748263,97.1687,-0.0938784,-0.3945,-1.616173006594181,-4.944500148296356,0.820261,225.42999267578125,,,,"22558"
"Joey Gallo","WSN",96,413,347,66,33,11,1,21,50,50,59,1,154,4,2,1,,3,1,0.190602,0.143748,0.372097,0.386319,0.313628,0.413305,0.316789,0.726933,0.222703,3.68556,0.25748,0.207279,-0.588844,49.7779,-0.543768,97.118,-0.381565,2.83678,-1.8561430871486664,-4.138221025466919,0.805386,510.6199951171875,,,,"14128"
"Zach McKinstry","DET",83,357,318,77,51,15,4,8,43,31,31,0,79,3,2,2,,9,3,0.241779,0.0861354,0.219914,0.391678,0.313036,0.385023,0.305279,0.698059,0.143244,6.15819,0.295185,0.192553,-0.372012,39.6156,-3.88278,92.3517,-0.179459,-2.40643,-3.451093763113022,-0.6314282417297363,0.802008,443.6000061035156,,,,"19392"
"Connor Joe","PIT",86,371,320,79,50,18,2,9,46,36,42,0,84,6,2,1,,4,2,0.24582,0.114227,0.226338,0.504676,0.342261,0.398054,0.326548,0.740316,0.152235,4.25044,0.304353,0.106644,-1.00349,47.7226,2.51837,102.651,-0.89685,1.1107,0.3218104839324951,-4.964300990104675,0.797501,598.1799926757812,,,,"16572"
"Hunter Renfroe","KCR",99,427,387,97,56,23,0,17,51,55,33,0,92,3,3,1,,1,1,0.250323,0.0781125,0.216474,0.36084,0.311849,0.444598,0.324783,0.756446,0.194275,2.34439,0.284254,-0.448784,-0.792522,54.3,2.27253,101.978,-1.24131,-1.26621,-0.2291651964187622,-6.341204881668091,0.791006,381.9700012207031,,,,"15464"
"Brandon Belt",,81,350,297,69,39,14,1,15,44,43,46,1,111,4,2,1,,1,0,0.231161,0.130574,0.316831,0.412124,0.339097,0.436271,0.336152,0.775368,0.20511,2.96167,0.309143,-0.545395,-0.566657,47.8129,5.16745,112.294,-1.11205,-0.0619579,4.131062746047974,-8.211957514286041,0.780309,624.9000244140625,,,,"10264"
"Dylan Moore","SEA",52,224,193,41,24,9,1,7,27,24,23,1,69,6,1,1,,11,4,0.213118,0.103026,0.307589,0.334946,0.313179,0.383003,0.306215,0.696182,0.169885,6.28076,0.288213,0.109249,0.0352237,25.031,-2.2621,97.5729,0.144473,1.02665,-0.5069550126791,0.6266539096832275,0.770592,695.5700073242188,,,,"18042"
"Tommy Pham",,109,469,414,103,66,21,2,13,57,53,47,1,112,4,4,1,,14,3,0.247566,0.0992092,0.239602,0.414059,0.326158,0.401144,0.317505,0.727302,0.153579,5.29643,0.30645,0.228565,0.343101,56.8062,-0.338767,99.5846,0.571666,-2.10054,0.33428797125816345,-8.625535488128662,0.764127,360.6099853515625,,,,"2967"
"Alex Kirilloff","MIN",91,392,351,90,59,17,1,13,46,51,31,1,91,7,3,1,,2,1,0.255618,0.078509,0.232756,0.337301,0.325413,0.420619,0.323593,0.746032,0.165001,3.45758,0.307951,-0.239351,-0.685549,49.4619,1.69897,106.63,-0.9249,-0.0070276,2.1889652013778687,-7.857027503661811,0.762442,345.0400085449219,,,,"20325"
"Nicky Lopez","CHW",87,378,335,82,64,13,3,2,41,28,32,0,57,4,2,5,,10,3,0.243853,0.084166,0.150503,0.559232,0.315815,0.316266,0.284468,0.632081,0.0724124,5.51618,0.286083,0.467584,-0.0380522,35.4126,-10.6445,77.217,0.429532,2.99385,-9.889415681362152,4.693852066993713,0.762143,602.6799926757812,,,,"19339"
"Mark Vientos","NYM",57,245,221,53,32,10,1,11,28,34,19,0,69,2,2,1,,1,0,0.240862,0.076837,0.283188,0.271329,0.305399,0.439006,0.31916,0.744406,0.198145,3.0782,0.29791,-0.211626,-0.457997,30.0115,0.159701,103.651,-0.669623,-0.131917,0.4383726716041565,-1.2069173902273178,0.755728,544.1599731445312,,,,"22184"
"Mike Tauchman","CHC",62,266,227,54,36,12,1,5,35,27,33,1,63,3,2,1,,4,1,0.238253,0.125282,0.236779,0.529109,0.340094,0.36523,0.313742,0.705323,0.126977,4.43499,0.303944,0.02317,-0.108832,31.387,-1.0235,96.425,-0.0856624,1.28653,-1.263753779232502,-0.2634686231613159,0.75142,670.6400146484375,,,,"15274"
"Johan Rojas","PHI",86,371,342,84,59,16,3,6,44,38,18,0,79,5,2,4,,20,5,0.246784,0.0492415,0.212181,0.232073,0.292436,0.364108,0.286533,0.656544,0.117325,7.35413,0.303185,-0.0384312,1.22095,35.3931,-9.81112,76.6926,1.18252,3.07859,-9.529865264892578,4.403592348098755,0.749259,370.54998779296875,,,,"24336"
"Sean Bouchard","COL",76,329,287,73,41,17,2,12,43,43,35,0,87,3,2,1,,5,2,0.254423,0.107851,0.264042,0.408461,0.340472,0.45804,0.34427,0.798512,0.203616,5.05387,0.320292,-0.109215,-0.479817,47.1623,7.07555,100.977,-0.589032,0.294793,-0.19091689586639404,-3.5302065014839172,0.746686,450.489990234375,,,,"21270"
"Patrick Wisdom","CHC",71,308,271,57,28,11,0,17,39,45,30,1,111,4,2,1,,4,2,0.209629,0.0975222,0.361954,0.269432,0.295765,0.444571,0.317305,0.740335,0.234942,3.74673,0.274478,-0.105398,-0.35241,37.2544,-0.273621,98.8138,-0.457808,-1.86309,-0.910426527261734,-2.113093614578247,0.744904,595.77001953125,,,,"13602"
"Junior Caminero","TBR",49,210,193,50,33,7,1,8,25,29,13,0,47,2,1,1,,2,1,0.257206,0.0609172,0.224459,0.271395,0.307804,0.431529,0.317423,0.739334,0.174323,4.14512,0.298811,-0.0327474,-0.440533,25.4212,-0.166068,105.636,-0.47328,-0.442124,0.9448969960212708,-0.642124280333519,0.741431,260.7799987792969,,,,"28163"
"Alex Jackson","TBR",44,173,156,34,18,8,1,7,19,23,11,0,56,4,1,1,,0,1,0.214798,0.066288,0.326023,0.203323,0.282728,0.408856,0.29772,0.691584,0.194058,3.24015,0.28199,-0.105053,-0.379204,18.0906,-2.96412,91.9802,-0.484257,0.698034,-2.1447694897651672,4.073033571243286,0.736536,746.8099975585938,,,,"17276"
"Kris Bryant","COL",131,567,502,135,84,30,1,19,75,68,52,1,117,9,3,2,,3,1,0.269529,0.0923137,0.206625,0.44677,0.346982,0.450633,0.345185,0.797615,0.181105,3.49414,0.315269,0.405562,-1.0722,81.7107,12.6251,101.59,-0.666642,-1.95396,0.4505150318145752,-12.428964853286743,0.731869,270.55999755859375,,,,"15429"
"Gabriel Arias","CLE",62,266,241,57,37,11,1,8,30,30,20,0,72,3,2,1,,3,2,0.234919,0.0754389,0.27214,0.277206,0.29886,0.387311,0.299169,0.68617,0.152391,3.89431,0.299483,0.0134584,-0.577843,28.1677,-4.24285,90.515,-0.564384,0.0842069,-3.587472140789032,1.7842068299651146,0.721086,563.4000244140625,,,,"22563"
"Kyle Farmer","MIN",62,266,242,60,41,11,1,6,28,30,15,0,55,6,2,1,,2,2,0.246365,0.0555704,0.206308,0.269356,0.304261,0.378044,0.298544,0.682305,0.131679,3.49362,0.291627,-0.0238015,-0.743762,28.0298,-4.3808,89.2675,-0.767563,1.51685,-4.188256144523621,2.3668488264083862,0.719277,498.04998779296875,,,,"14813"
"Andy Ibáñez","DET",62,266,243,63,41,14,1,6,30,29,19,0,46,2,1,1,,2,1,0.26044,0.0719796,0.173831,0.414077,0.318145,0.408062,0.315674,0.726207,0.147622,3.86319,0.296977,-0.116415,-0.40419,31.8139,-0.59669,99.5566,-0.520606,-1.88698,-0.6619352996349335,-1.236982822418213,0.711548,637.6400146484375,,,,"18819"
"Darell Hernaiz","OAK",57,245,224,55,39,11,1,3,27,23,16,0,42,2,1,2,,4,1,0.247431,0.063356,0.173418,0.365338,0.300947,0.356036,0.288746,0.656983,0.108605,4.87935,0.289619,-0.0117144,-0.211322,23.8231,-6.02874,85.8217,-0.223037,0.627595,-4.385230869054794,3.152595281600952,0.706864,544.7899780273438,,,,"sa3011309"
"Carlos Santana","MIN",107,462,400,92,58,19,0,15,53,56,56,1,84,2,3,1,,3,1,0.230484,0.122126,0.181086,0.674411,0.325791,0.394908,0.316384,0.7207,0.164425,2.75008,0.252624,-0.202785,-0.762188,55.5281,-0.763889,101.632,-0.964973,0.438964,-0.06130671501159668,-8.561035722494125,0.704929,415.7099914550781,,,,"2396"
"J.D. Martinez",,126,546,491,119,67,28,1,24,66,81,46,2,158,4,5,0,,1,1,0.243019,0.083348,0.289464,0.287939,0.309397,0.449059,0.323861,0.758456,0.206039,2.74637,0.304555,-1.62035,-1.00102,69.0148,2.48791,106.802,-2.62136,0,1.9798884391784668,-13.649999618530273,0.69127,268.510009765625,,,,"6184"
"Noelvi Marte","CIN",53,231,208,56,38,10,1,7,29,29,19,0,49,2,2,1,,6,2,0.266888,0.0802615,0.213147,0.376554,0.330849,0.419304,0.325567,0.750153,0.152416,4.85203,0.317786,0.0155248,-0.188953,29.5259,1.37985,98.2785,-0.173428,-1.10716,-0.666074737906456,-0.28216272592544556,0.690245,240.9199981689453,,,,"26517"
"Paul DeJong","CHW",76,329,296,62,37,12,0,13,35,37,24,0,98,5,3,1,,3,2,0.208491,0.0739634,0.298196,0.248036,0.277381,0.381542,0.286517,0.658923,0.173052,3.09287,0.259582,-0.134682,-0.647512,31.382,-8.70478,78.6371,-0.782193,1.34175,-9.20366507768631,4.866750121116638,0.681809,550.489990234375,,,,"18015"
