Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Blake Walston","ARI",0,1,,4.94029,2,2,0,0,9,38,9,5,5,1,4,,0,6,6.21005,4.10592,1.51246,1.15605,0.153545,0.10152,0.05202522873878479,0.267604,1.52374,0.296169,0.694366,,,5.05877,0.036166,0.089347,999,,,,"sa3011814"
"Chad Kuhl","CHW",2,4,,5.47147,19,6,0,1,48,214,48,31,29,9,25,,3,42,8.00009,4.68512,1.70755,1.61336,0.19806,0.11599,0.0820692926645279,0.256894,1.52477,0.290385,0.684899,,,5.54473,0.036008,-0.0330467,999,,,,"14975"
"Michael Tonkin","NYM",3,3,,4.21578,46,0,0,1,46,195,42,23,22,7,16,,3,47,9.22412,3.14415,2.93374,1.2779,0.242184,0.0825514,0.15963274985551834,0.239391,1.26538,0.291035,0.716459,,,4.26736,0.035793,0.00658218,999,,,,"10315"
"Liam Hendriks","BOS",1,1,,3.76938,12,0,0,1,12,50,11,5,5,2,4,,0,15,11.2754,2.7156,4.15208,1.2882,0.300943,0.0724801,0.22846292704343796,0.230305,1.18423,0.303527,0.740918,,,3.60347,0.0346797,0.0488825,733.530029296875,,,,"3548"
"Thyago Vieira","MIL",1,2,,4.07367,28,0,0,1,28,119,25,14,13,4,10,,2,31,10.0004,3.29426,3.03571,1.2725,0.262502,0.0864713,0.176030695438385,0.232572,1.25137,0.291266,0.719275,,,4.14934,0.034668,0.0280337,999,,,,"14510"
"Luis Frías","ARI",2,2,,4.15556,44,0,0,1,44,191,41,22,20,5,20,,1,44,9.06711,4.0633,2.23147,1.04669,0.232165,0.104041,0.12812331318855286,0.242683,1.38866,0.299811,0.724212,,,4.18501,0.0337324,0.0510618,999,,,,"21997"
"Ray Kerr",,2,2,,4.10069,38,0,0,1,38,167,34,19,17,5,19,,2,44,10.431,4.51265,2.31151,1.12159,0.26374,0.114099,0.14964111149311066,0.235014,1.40503,0.304137,0.742216,,,4.20562,0.032916,0.0438425,999,,,,"23809"
"Ryan Fernandez","STL",3,3,,4.07874,42,0,0,1,42,180,41,21,19,6,14,,1,36,7.81745,3.00793,2.59895,1.2113,0.203204,0.078187,0.12501687556505203,0.252264,1.32101,0.292999,0.732245,,,4.35584,0.0320019,0.034799,999,,,,"sa3007996"
"Brendan White",,1,2,,4.11546,28,0,0,1,28,120,27,14,13,3,9,,3,26,8.4739,2.87703,2.94536,0.989799,0.218815,0.0742914,0.1445235088467598,0.24604,1.27743,0.298392,0.695094,,,4.0324,0.0319916,0.0215097,999,,,,"26024"
"Sean Newcomb","OAK",2,3,,4.43177,60,0,0,11,60,268,55,32,30,7,33,,3,62,9.28369,4.91983,1.88699,1.11711,0.231353,0.122604,0.10874903947114944,0.238993,1.46929,0.295212,0.719134,,,4.59993,0.031966,-0.068843,999,,,,"16943"
"Jay Groome",,1,1,,4.85784,8,2,0,1,15,65,14,8,8,2,8,,1,12,7.61316,4.71653,1.61414,1.24258,0.189052,0.117122,0.07192973792552948,0.249066,1.49539,0.285764,0.701165,,,5.08181,0.0312444,0.0601202,999,,,,"sa917925"
"Cade Smith","CLE",3,3,,4.10041,52,0,0,7,52,226,45,26,24,7,25,,4,59,10.2723,4.27811,2.40113,1.12863,0.262461,0.109307,0.15315371751785278,0.227545,1.34057,0.291766,0.729339,,,4.24142,0.0302926,0.0164664,999,,,,"sa3015086"
"Josh Fleming","PIT",2,3,,4.46627,46,0,0,4,46,202,53,25,23,5,13,,1,27,5.2738,2.5498,2.06832,0.977634,0.133331,0.0644635,0.0688677728176117,0.282103,1.43479,0.307883,0.695085,,,4.43455,0.0297102,0.0189383,999,,,,"20418"
"Huascar Brazoban","MIA",1,1,,4.14751,27,0,0,1,27,118,25,13,12,3,13,,1,29,9.73415,4.34599,2.2398,1.0405,0.247485,0.110494,0.1369904801249504,0.239509,1.40206,0.304314,0.729679,,,4.19236,0.0292021,0.0451947,999,,,,"6107"
"Jimmy Herget",,2,2,,4.58764,37,0,0,1,37,160,37,20,19,6,13,,2,34,8.35486,3.16223,2.64208,1.42928,0.214998,0.0813743,0.13362331688404083,0.252978,1.342,0.294059,0.712977,,,4.66856,0.0291612,0.00197369,999,,,,"17556"
"Carlos Hernández","KCR",3,3,,4.43663,54,0,0,7,54,233,51,29,27,7,23,,2,53,8.81938,3.78504,2.33006,1.15215,0.226872,0.0973675,0.12950462847948074,0.243026,1.35877,0.294339,0.70383,,,4.33571,0.027136,0.0234868,750.7000122070312,,,,"22713"
"Richard Lovelady",,1,1,,4.08828,16,0,0,1,16,69,15,8,7,2,6,,1,15,8.63895,3.44495,2.50771,1.02438,0.224143,0.0893813,0.13476134091615677,0.241011,1.30794,0.293435,0.712158,,,4.14623,0.0270703,0.0155726,999,,,,"19337"
"Bryan Mata","BOS",2,3,,5.12273,38,3,0,1,51,231,51,31,29,7,29,,4,46,8.20761,5.14339,1.59576,1.19125,0.200161,0.125433,0.0747278481721878,0.257503,1.57919,0.305099,0.693054,,,5.0801,0.0268534,0.0201433,999,,,,"sa917784"
"Ethan Small","SFG",3,3,,4.29839,58,0,0,10,58,256,54,30,28,7,29,,2,58,9.04241,4.51682,2.00194,1.13592,0.227344,0.113562,0.11378234624862671,0.24221,1.44061,0.296023,0.730373,,,4.51715,0.0265297,0.0179587,999,,,,"26364"
"Daniel Palencia","CHC",2,2,,4.39052,44,0,0,1,44,193,39,23,21,6,22,,3,47,9.56884,4.51166,2.12091,1.19508,0.2419,0.114055,0.12784510850906372,0.23385,1.39545,0.289754,0.721893,,,4.56966,0.0264129,0.0127654,748.5599975585938,,,,"27914"
"Tyson Miller","SEA",2,2,,4.17199,38,0,0,1,38,164,36,19,18,5,14,,2,35,8.3406,3.31654,2.51485,1.17317,0.215108,0.0855354,0.12957289069890976,0.24439,1.31887,0.28959,0.718684,,,4.35463,0.0264095,-0.00134736,999,,,,"19976"
"Jack Leiter","TEX",0,1,,5.16627,2,2,0,0,8,35,8,5,5,1,4,,0,7,8.42871,4.72274,1.78471,1.50841,0.208494,0.116822,0.09167121350765228,0.251481,1.50729,0.290749,0.701014,,,5.31532,0.0264083,0.0245464,999,,,,"sa3018053"
"Dauri Moreta","PIT",1,1,,3.98808,16,0,0,1,16,68,14,8,7,2,7,,1,17,9.77432,3.7389,2.61422,1.17166,0.257229,0.0983961,0.1588333398103714,0.228554,1.27483,0.286648,0.731965,,,4.16104,0.0263602,0.0201295,743.7000122070312,,,,"21101"
"Hagen Danner","TOR",1,1,,4.03056,21,0,0,1,21,89,19,10,9,3,8,,1,22,9.36674,3.31096,2.82901,1.17075,0.244994,0.0866006,0.15839341282844543,0.235266,1.26993,0.28985,0.72891,,,4.1063,0.0259139,0.0248017,999,,,,"22116"
"Seth Martinez","HOU",3,2,,4.22352,54,0,0,7,54,234,50,27,25,7,21,,3,53,8.89066,3.55243,2.5027,1.18363,0.228359,0.0912451,0.1371137648820877,0.239119,1.3201,0.288616,0.717606,,,4.35669,0.0259131,0.0359021,999,,,,"21045"
"Derek Law",,3,4,,4.57741,52,0,0,6,52,230,53,28,26,7,23,,2,46,8.03793,3.92001,2.05049,1.2195,0.201948,0.0984876,0.10346005111932755,0.257012,1.44954,0.301193,0.715685,,,4.66179,0.025305,0.0108216,999,,,,"13133"
"Jorge López","NYM",3,3,,4.29102,57,0,0,7,57,249,55,29,27,7,21,,5,55,8.74451,3.35362,2.60748,1.12396,0.222729,0.0854193,0.13730990886688232,0.246994,1.33776,0.298912,0.705503,,,4.29965,0.0252685,-0.00808694,745.719970703125,,,,"14527"
"Richard Bleier","WSN",1,2,,4.68619,40,0,0,1,40,174,46,23,21,6,9,,2,25,5.65454,2.10066,2.69179,1.2695,0.144222,0.0535785,0.09064339473843575,0.280919,1.37742,0.303645,0.684055,,,4.68413,0.0251666,-0.0361982,999,,,,"7803"
"JT Brubaker","PIT",1,1,,4.22246,17,0,0,1,17,73,16,9,8,2,6,,1,17,9.02217,2.92649,3.08294,1.22755,0.232993,0.0755751,0.15741802752017975,0.246702,1.29174,0.29872,0.710954,,,4.17695,0.0248515,0.00675497,999,,,,"17578"
"Oliver Ortega","HOU",1,1,,4.04062,17,0,0,1,17,73,16,8,8,2,7,,1,17,8.89146,3.50563,2.53634,1.1405,0.230768,0.090985,0.13978351652622223,0.240699,1.31417,0.292618,0.729054,,,4.24522,0.0241979,0.0264985,999,,,,"21025"
"Anthony Gose","CLE",2,1,,3.82377,21,0,0,1,21,90,17,10,9,3,10,,1,27,11.5054,4.36496,2.63586,1.22557,0.299316,0.113555,0.18576031923294067,0.217216,1.29614,0.290969,0.760027,,,4.07874,0.0240396,0.0222641,999,,,,"5097"
"Cory Abbott",,0,1,,4.80596,2,2,0,0,9,38,8,5,5,1,4,,0,8,8.51314,4.17071,2.04117,1.47189,0.214496,0.105085,0.10941154509782791,0.246873,1.42607,0.286425,0.712256,,,5.0207,0.0238948,0.0527411,999,,,,"20277"
"Allan Winans",,1,1,,4.07747,17,0,0,1,17,72,17,8,8,2,5,,1,15,7.85997,2.39563,3.28096,1.1365,0.205251,0.0625582,0.1426926925778389,0.25655,1.27461,0.300961,0.712321,,,4.12263,0.0221111,0.0348192,749.8300170898438,,,,"21238"
"Bryan Baker","BAL",3,3,,4.18568,44,0,0,1,44,189,39,22,20,6,19,,2,45,9.11996,3.95334,2.3069,1.15403,0.235625,0.102139,0.13348592817783356,0.234438,1.33535,0.286438,0.722728,,,4.33026,0.0220511,0.0133918,999,,,,"19804"
"Luis F. Ortiz","PHI",1,1,,4.53374,30,0,0,1,30,130,31,16,15,4,9,,2,25,7.47148,2.7921,2.67594,1.21858,0.192225,0.0718347,0.12039034813642502,0.258679,1.33217,0.296994,0.687068,,,4.45925,0.0217233,0.00834232,750.5800170898438,,,,"16942"
"Ty Adcock",,1,1,,4.01919,24,0,0,1,24,99,23,11,11,3,6,,1,21,7.95652,2.35207,3.38278,1.20911,0.213991,0.0632588,0.1507318913936615,0.246056,1.20177,0.287516,0.715307,,,4.16127,0.0214002,0.0307356,999,,,,"25651"
"Matt Barnes",,2,2,,4.94086,36,0,0,1,36,160,35,21,20,5,17,,2,36,8.92858,4.33136,2.06138,1.23975,0.223503,0.108424,0.11507919430732727,0.246213,1.4426,0.296822,0.677926,,,4.66429,0.0208734,-0.0400368,999,,,,"12863"
"Cole Sands","MIN",2,2,,4.30357,35,0,0,1,35,152,33,18,17,5,14,,2,35,8.89142,3.61704,2.4582,1.18073,0.22747,0.0925351,0.13493510335683823,0.244522,1.35267,0.295967,0.714286,,,4.3492,0.0206537,0.00248794,999,,,,"21461"
"Peter Strzelecki",,2,2,,4.29427,38,0,0,1,38,165,36,20,18,5,15,,3,38,8.96683,3.61237,2.48226,1.10584,0.229244,0.092353,0.13689074665308,0.243128,1.3422,0.297385,0.70561,,,4.28896,0.0201882,0.0145786,999,,,,"21367"
"Parker Mushinski","HOU",2,2,,4.06051,41,0,0,1,41,178,39,20,18,5,16,,2,40,8.75805,3.46676,2.52629,1.09547,0.224497,0.0888643,0.1356329768896103,0.244262,1.33552,0.29638,0.724386,,,4.2233,0.0197377,0.042451,999,,,,"21324"
"Eduard Bazardo","SEA",2,2,,4.05598,36,0,0,1,36,153,34,18,16,5,11,,2,33,8.3453,2.80397,2.97625,1.21583,0.218335,0.0733592,0.1449756994843483,0.242273,1.25242,0.285618,0.720209,,,4.247,0.0195902,-0.00146636,999,,,,"20997"
"José Ruiz","PHI",1,1,,4.59163,24,0,0,1,24,105,23,13,12,4,11,,1,25,9.26749,4.02437,2.30284,1.35179,0.235161,0.102118,0.13304340094327927,0.24589,1.40469,0.297444,0.714363,,,4.60201,0.0195596,0.000673435,999,,,,"14552"
"Wes Parsons","TOR",1,2,,4.43051,24,0,0,1,24,105,23,13,12,3,10,,1,23,8.52707,3.82784,2.22765,1.20382,0.216676,0.0972665,0.11940907686948776,0.24744,1.38831,0.295036,0.714675,,,4.54145,0.0191743,-0.0194317,999,,,,"14764"
"Hunter Stratton","PIT",2,2,,4.43304,36,0,0,1,36,159,33,19,18,5,18,,2,37,9.22327,4.48567,2.05616,1.18558,0.232265,0.11296,0.11930453777313232,0.239548,1.42184,0.293401,0.72313,,,4.58995,0.0191145,0.0157828,999,,,,"23455"
"Justin Hagenman","BOS",1,2,,4.59974,28,0,0,1,28,122,29,15,14,4,9,,1,25,7.95729,2.91795,2.72701,1.25546,0.203367,0.0745749,0.12879173457622528,0.261272,1.36643,0.304421,0.696818,,,4.37582,0.0181955,0.0185345,999,,,,"sa3008022"
"Corey Knebel",,2,2,,4.36648,42,0,3,1,42,182,39,22,20,6,19,,2,43,9.1905,4.11688,2.2324,1.329,0.235378,0.105438,0.12994079291820526,0.239096,1.37536,0.288451,0.732705,,,4.63002,0.0181849,0.0127198,739.8099975585938,,,,"15010"
"Daulton Jefferies","SFG",3,3,,4.41183,48,0,0,4,48,206,51,25,24,6,11,,2,37,6.91481,2.11014,3.27694,1.20508,0.179188,0.0546814,0.12450644746422768,0.265707,1.29875,0.299807,0.6957,,,4.30582,0.0176974,-0.00662257,750.97998046875,,,,"19345"
"Josh Simpson","MIA",1,1,,4.16,21,0,0,1,21,92,19,11,10,3,11,,1,24,10.2201,4.63161,2.2066,1.07553,0.258037,0.116938,0.14109833538532257,0.231907,1.39953,0.298902,0.727194,,,4.29245,0.0176566,0.008744,999,,,,"sa1053035"
"Darren McCaughan",,1,1,,4.50125,17,0,0,1,17,73,18,9,9,2,4,,1,13,6.90291,2.0902,3.30251,1.27232,0.178102,0.0539295,0.12417293339967728,0.268261,1.30893,0.301208,0.69492,,,4.43752,0.0174882,0.00432017,999,,,,"20038"
"Yerry Rodríguez","TEX",1,2,,4.38696,33,0,0,1,33,145,31,17,16,4,15,,2,34,9.35614,3.98312,2.34895,1.22243,0.237262,0.101008,0.13625409454107285,0.241732,1.38163,0.296471,0.715712,,,4.43208,0.0171268,0.0197733,999,,,,"21955"
"Luis Perdomo",,1,1,,4.34137,14,0,0,1,14,61,15,7,7,2,5,,1,11,7.23439,3.05241,2.37006,1.11,0.185842,0.0784127,0.10742972791194916,0.264467,1.38176,0.304887,0.7108,,,4.3998,0.0169197,0.0195489,999,,,,"14682"
"Landon Knack",,1,1,,4.38952,20,0,0,1,20,86,20,10,10,3,6,,1,18,7.96345,2.82273,2.82119,1.32746,0.206318,0.0731315,0.13318604230880737,0.25209,1.30738,0.290838,0.713054,,,4.44274,0.0157109,0.0135813,743.8599853515625,,,,"sa3014518"
"Jorge Alcala","MIN",3,3,,4.23655,44,0,0,1,44,188,40,23,21,6,17,,2,46,9.43412,3.50464,2.69189,1.23975,0.245748,0.091292,0.1544562503695488,0.237854,1.30072,0.292416,0.712077,,,4.2515,0.0155248,-0.0084427,750.6300048828125,,,,"19459"
"Carl Edwards Jr.",,2,2,,4.33792,40,0,0,1,40,174,39,21,19,5,17,,1,35,7.93313,3.76104,2.10929,1.13076,0.202945,0.0962148,0.10673021525144577,0.250355,1.39299,0.294158,0.713898,,,4.47089,0.0154606,0.00894476,999,,,,"13607"
"José Quijada","LAA",1,1,,4.32615,14,0,0,1,14,60,12,7,7,2,7,,1,16,10.4009,4.21477,2.46772,1.31102,0.269396,0.109168,0.16022781282663345,0.229244,1.33319,0.291011,0.718093,,,4.38858,0.0154429,0.0173026,999,,,,"19200"
"Nate Lavender","NYM",1,1,,3.92127,10,0,0,1,10,43,8,5,4,1,5,,1,12,10.8749,4.30951,2.52347,1.078,0.279587,0.110795,0.16879218071699142,0.221106,1.31247,0.292301,0.735258,,,4.05004,0.0154206,0.00178948,999,,,,"sa3017917"
"Ethan Roberts","CHC",1,1,,4.21314,14,0,0,1,14,60,13,7,7,2,5,,1,14,9.0074,3.42014,2.63363,1.1654,0.231859,0.0880376,0.14382123202085495,0.241194,1.31416,0.293381,0.719667,,,4.26722,0.0151867,0.0135808,999,,,,"24930"
"Connor Cooke","TOR",1,1,,4.02005,10,0,0,1,10,43,9,5,4,1,4,,1,11,9.7524,3.34713,2.91366,1.192,0.252035,0.0865012,0.16553395241498947,0.232818,1.27084,0.289781,0.725109,,,4.12446,0.0151806,0.00465357,999,,,,"sa3017822"
"Cody Morris","NYY",2,2,,4.17023,40,0,0,1,40,173,35,20,19,6,18,,2,45,10.0253,4.08355,2.45505,1.25039,0.257551,0.104907,0.1526443213224411,0.230558,1.33728,0.288682,0.733919,,,4.31175,0.0146352,0.0112159,748.3099975585938,,,,"25388"
"Tejay Antone","CIN",2,3,,4.73063,52,0,0,1,52,226,50,29,27,8,22,,3,50,8.72256,3.77127,2.3129,1.4046,0.222646,0.096263,0.12638333439826965,0.249902,1.38825,0.295352,0.704104,,,4.76923,0.0141482,0.0182417,738.5599975585938,,,,"16233"
"Zach Brzykcy",,1,2,,4.48265,22,0,0,1,22,96,20,12,11,3,11,,2,24,9.67847,4.39336,2.20298,1.21984,0.24585,0.111599,0.13425087183713913,0.234713,1.38306,0.291859,0.711126,,,4.55045,0.014094,-0.00065464,740.75,,,,"sa3014984"
"Rob Zastryzny","MIL",1,1,,4.29944,12,0,0,1,12,52,12,6,6,2,5,,1,12,8.74381,3.37519,2.59061,1.32452,0.222981,0.0860728,0.1369083747267723,0.246419,1.34565,0.291984,0.72786,,,4.47945,0.0138543,0.0121985,999,,,,"15094"
"Andrew Bellatti","PHI",1,1,,4.81413,17,0,0,1,17,75,16,10,9,3,8,,1,19,10.1209,4.13974,2.44483,1.5065,0.254311,0.10402,0.15029119700193405,0.239687,1.3961,0.29412,0.708549,,,4.73095,0.0137897,-0.0228409,999,,,,"10657"
"José Cisnero","LAA",3,4,,4.58625,55,0,0,7,55,242,52,30,28,8,26,,4,58,9.43915,4.28431,2.20319,1.3521,0.238433,0.108222,0.13021134585142136,0.244585,1.41867,0.298457,0.720219,,,4.74449,0.0136466,-0.00400439,999,,,,"6399"
"T.J. Brock","TOR",1,1,,4.14671,12,0,0,1,12,52,11,6,6,1,5,,1,13,9.68561,3.87445,2.49987,1.12002,0.247187,0.0988798,0.1483067199587822,0.231803,1.32225,0.289943,0.717161,,,4.24051,0.0135898,0.00554944,999,,,,"sa3020079"
"Chase Anderson","PIT",1,1,,5.18275,16,2,0,1,22,97,23,13,13,4,9,,1,18,7.19591,3.79374,1.89679,1.45396,0.180297,0.0950541,0.0852431207895279,0.263012,1.46272,0.293446,0.685568,,,5.18369,0.0134544,-0.0106713,999,,,,"6895"
"Matt Sauer","KCR",3,3,,4.81631,46,2,0,1,52,232,53,30,28,7,23,,4,45,7.77952,3.91401,1.98761,1.23411,0.194673,0.0979432,0.09672959893941879,0.255909,1.44005,0.296635,0.691682,,,4.84618,0.0129746,0.0180054,999,,,,"sa3005118"
"Nick Vespi","BAL",2,2,,4.17748,38,0,0,1,38,163,37,19,18,5,13,,1,35,8.22591,3.1289,2.62901,1.17282,0.213073,0.081047,0.13202625513076782,0.248375,1.31905,0.293397,0.717107,,,4.25676,0.0125882,0.0118665,999,,,,"21093"
"Darius Vines",,1,1,,4.42122,28,0,0,1,28,120,29,15,14,4,9,,1,25,7.92224,2.87503,2.75553,1.35665,0.204769,0.0743119,0.13045666366815567,0.257549,1.33805,0.296807,0.718846,,,4.48542,0.0125753,0.00338003,742.0800170898438,,,,"25928"
"Nic Enright","CLE",1,1,,4.09031,14,0,0,1,14,59,13,7,6,2,4,,0,13,8.67209,2.78236,3.11682,1.26533,0.228017,0.0731569,0.15485969185829163,0.242351,1.25151,0.287965,0.722792,,,4.16792,0.0120216,0.00480275,999,,,,"sa3010299"
"Reed Garrett","NYM",1,1,,4.7461,21,0,0,1,21,94,21,12,11,3,10,,1,19,8.104,4.09071,1.98107,1.11878,0.20051,0.101213,0.09929744154214859,0.255142,1.47563,0.301206,0.691732,,,4.5361,0.0116365,-0.0433722,999,,,,"16866"
"Alex Speas",,2,2,,4.50076,52,0,0,4,52,230,44,28,26,6,30,,5,59,10.1669,5.19956,1.95534,1.1125,0.255611,0.130724,0.12488646805286407,0.224467,1.41768,0.287836,0.705718,,,4.63511,0.011387,0.00979026,999,,,,"21859"
"Andrew Wantz","LAA",2,1,,4.59569,44,0,0,1,44,190,42,24,22,7,18,,2,43,8.81489,3.72607,2.36574,1.48231,0.227013,0.0959587,0.13105418533086777,0.246015,1.36457,0.288951,0.71763,,,4.78906,0.0113558,-0.00404359,737.6599731445312,,,,"24933"
"Tommy Nance","SDP",1,1,,4.20641,15,0,0,1,15,65,14,8,7,2,6,,1,15,9.20978,3.78313,2.43443,1.17676,0.237909,0.0977267,0.14018208533525467,0.239995,1.33899,0.294682,0.724907,,,4.3287,0.0110704,-0.0127242,999,,,,"19178"
"Mike Baumann","BAL",3,3,,4.28158,54,0,0,7,54,234,51,28,26,7,23,,2,52,8.59545,3.86111,2.22616,1.11367,0.220783,0.0991764,0.12160616368055344,0.243304,1.36895,0.293129,0.714209,,,4.3411,0.0109295,-0.0138868,748.8900146484375,,,,"20206"
"Pierson Ohl","MIN",1,1,,4.2479,12,0,0,1,12,51,13,6,6,2,2,,0,9,6.96325,1.74643,3.98713,1.22907,0.183125,0.0459292,0.13719620183110237,0.262828,1.24339,0.296141,0.699768,,,4.18026,0.0107843,0.00629337,999,,,,"sa3017977"
"Wilmer Flores",,1,1,,4.24981,14,0,0,1,14,60,14,7,7,2,5,,1,12,7.6955,2.96763,2.59315,1.03557,0.198816,0.0766697,0.1221463680267334,0.250764,1.30748,0.294537,0.695114,,,4.24583,0.0107164,0.0108427,999,,,,"sa3015223"
"Caleb Kilian","CHC",1,1,,4.39566,18,0,0,1,18,78,18,10,9,2,6,,1,15,7.41098,3.11916,2.37596,1.04828,0.189367,0.0797014,0.10966578871011734,0.258545,1.36779,0.300584,0.694929,,,4.31797,0.0104006,-0.0126384,744.2999877929688,,,,"26213"
"Zach McAllister",,1,1,,4.68156,20,0,0,0,20,87,19,11,10,3,8,,2,20,9.09599,3.63239,2.50414,1.4315,0.231665,0.0925128,0.13915181159973145,0.246498,1.35857,0.294301,0.703305,,,4.76682,0.00986093,-0.00524165,999,,,,"2895"
"Sammy Peralta",,1,1,,4.45067,15,0,0,1,15,65,15,8,7,2,5,,1,13,7.60239,3.05,2.49259,1.25491,0.1952,0.0783122,0.11688761413097382,0.254701,1.34032,0.292436,0.704579,,,4.5652,0.00906827,-0.000264238,999,,,,"25589"
"Manuel Rodríguez","TBR",3,2,,4.06854,44,0,0,1,44,191,40,22,20,5,19,,3,45,9.3034,3.97462,2.3407,1.08215,0.238539,0.101909,0.13662976771593094,0.237371,1.35032,0.294836,0.726784,,,4.26673,0.0090564,0.0010964,750.1900024414062,,,,"20794"
"Adrian Morejon","SDP",2,2,,4.14745,48,0,0,4,48,207,45,24,22,7,18,,2,47,8.85939,3.39634,2.60851,1.29898,0.228695,0.0876726,0.14102233201265335,0.239703,1.30776,0.285558,0.728603,,,4.43133,0.00892086,0.0365939,749.4500122070312,,,,"20039"
"Dinelson Lamet","LAD",1,1,,4.63162,12,0,0,1,12,52,11,7,6,2,5,,1,14,10.2177,3.98513,2.56395,1.46445,0.259795,0.101326,0.1584693118929863,0.237765,1.36494,0.294309,0.710316,,,4.57443,0.00793129,-0.0222274,999,,,,"17186"
"Nick Snyder","PHI",0,0,,4.21867,6,0,0,1,6,26,6,3,3,1,3,,0,6,9.2289,3.9237,2.35209,1.224,0.237699,0.101059,0.13664039224386215,0.239374,1.35423,0.292471,0.731047,,,4.40582,0.0076325,0.00792073,999,,,,"23493"
"Penn Murfee","ATL",1,0,,4.29832,10,0,0,1,10,44,10,5,5,1,4,,1,11,9.47743,3.5581,2.66362,1.30231,0.241629,0.0907145,0.15091411769390106,0.244591,1.35105,0.299306,0.731785,,,4.38237,0.00761331,0.0118019,999,,,,"25174"
"Zach Pop","TOR",2,1,,4.35622,34,0,0,1,34,149,34,18,16,4,12,,3,29,7.74794,3.20428,2.418,1.10004,0.197104,0.0815155,0.11558864265680313,0.254211,1.35689,0.297437,0.70239,,,4.41376,0.00755672,-0.0152155,999,,,,"20185"
"Max Castillo","PHI",1,1,,4.78894,15,0,0,1,15,65,16,9,8,2,5,,1,12,6.98486,2.80866,2.4869,1.42247,0.179456,0.0721605,0.10729561001062393,0.263414,1.35763,0.292412,0.691855,,,4.8239,0.00748785,-0.0255177,999,,,,"21956"
"Josh Walker",,0,0,,4.12451,8,0,0,1,8,34,8,4,4,1,3,,0,8,8.78974,3.38882,2.59375,1.1262,0.226473,0.0873151,0.13915816694498062,0.246074,1.33826,0.298091,0.727524,,,4.14085,0.00728591,0.00149603,999,,,,"23617"
"Grant Hartwig",,1,2,,4.39601,19,0,0,1,19,84,18,10,9,2,9,,2,18,8.76278,4.17545,2.09864,1.02513,0.220383,0.105012,0.11537106335163116,0.243493,1.40731,0.297644,0.707472,,,4.41935,0.00710207,-0.0126432,999,,,,"29946"
"Vinny Nittoli","OAK",1,1,,4.34941,19,0,0,1,19,82,19,10,9,3,7,,1,17,8.16963,3.30377,2.47282,1.24682,0.210415,0.0850908,0.12532372772693634,0.250565,1.3408,0.294098,0.712094,,,4.52447,0.00633001,-0.0126732,999,,,,"16754"
"Anthony Misiewicz","NYY",1,1,,4.34888,10,0,0,1,10,43,10,5,5,2,4,,0,10,8.63346,3.17544,2.71882,1.4075,0.222208,0.0817296,0.1404787376523018,0.246646,1.32354,0.288768,0.726027,,,4.51356,0.0060574,0.00315726,999,,,,"18152"
"Keider Montero",,1,1,,4.35303,19,0,0,1,19,82,18,10,9,2,7,,1,17,7.93974,3.10746,2.55505,1.1564,0.204682,0.0801085,0.12457308173179626,0.248775,1.31655,0.291264,0.698511,,,4.37853,0.00602186,-0.000341625,749.1300048828125,,,,"sa3002956"
"Jake Odorizzi",,2,2,,5.01642,14,3,0,0,27,120,29,16,15,5,10,,1,22,7.36786,3.2681,2.25448,1.57045,0.185792,0.0824101,0.10338177531957626,0.265623,1.42774,0.295246,0.702668,,,5.08106,0.00600427,-0.0570734,999,,,,"6397"
"Mason Fluharty","TOR",1,1,,4.28819,19,0,0,1,19,83,18,10,9,3,8,,1,18,8.35593,3.72478,2.24334,1.19737,0.212505,0.0947271,0.11777791380882263,0.244911,1.37264,0.289395,0.724741,,,4.49035,0.00579105,-0.00660144,999,,,,"sa3020261"
"Freddy Tarnok","OAK",1,1,,4.2938,21,0,0,1,21,91,20,11,10,3,9,,1,20,8.47477,3.91586,2.16422,1.2055,0.216649,0.100105,0.11654409766197205,0.242424,1.37339,0.287794,0.72473,,,4.54081,0.00568972,-0.0124797,999,,,,"23324"
"Wilking Rodríguez","STL",1,1,,4.31138,17,0,0,0,17,76,17,9,8,2,8,,0,15,8.08383,4.31138,1.875,1.07784,0.2,0.106667,0.09333332628011703,0.253731,1.49701,0.3,0.720721,,,4.45264,0.00557552,-0.00302118,999,,,,"8801"
"Devin Sweet",,0,0,,4.43701,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.91652,3.19763,2.47575,1.1825,0.203155,0.0820577,0.12109678238630295,0.250135,1.33796,0.291779,0.697922,,,4.40754,0.00536075,0.00463883,999,,,,"25348"
"Brooks Kriske","CIN",0,0,,4.93607,6,0,0,1,6,26,5,4,3,1,3,,0,7,10.5256,4.52966,2.32371,1.51969,0.266216,0.114565,0.15165065228939056,0.236041,1.40915,0.294879,0.694255,,,4.77733,0.00534325,-0.0165516,999,,,,"21189"
