Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value
Jaden Hill,COL,pitcher,-6.900243017565586,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,39,4.51532,1.36932,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015772,0.0081417549443699,0.00356749214572443,0.16839298313222162,0.16839298313222162,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13328807700565692,-0.010973311391251052,-0.0065074487310226,0,-0.28025996626377875,-0.28025996626377875,-0.28025996626377875,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.7976121141525914,-0.7847265184415203,-0.4815747138443253,-14.517036443966754,-14.517036443966754
Jonathan Pintaro,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,31,3.96245,1.33406,0,0,0,0,0,0,0.04905982293196952,0,0.08554721298499716,0.01441020399626786,0.00574202852670662,0.15475926843994117,0.15475926843994117,0,0,0,0,0,0,0,0,0,1,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.15536477713081748,-0.004704862339353091,-0.00433291235004041,0,-0.29389368095605906,-0.29389368095605906,-0.29389368095605906,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.426616191030867,-0.33645543370352265,-0.3206511662759356,-14.53684588853864,-14.53684588853864
Justin Martinez,ARI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,0,28,3.20439,1.30105,0,0,0,0,0,0,0.04905982293196952,0,0.07726845043806196,0.01735098157631608,0.00580646891710449,0.14948572386345207,0.14948572386345207,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.16364353967775266,-0.0017640847593048715,-0.00426847195964254,0,-0.2991672255325482,-0.2991672255325482,-0.2991672255325482,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.66249271986022,-0.12615372352494905,-0.3158823445996418,-14.557651885513126,-14.557651885513126
Luke Jackson,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,37,4.23184,1.40295,0,0,0,0,0,0,0.04905982293196952,0,0.1021047380788676,0.0132030371525699,1.2433379828494888e-4,0.16449193196169196,0.16449193196169196,0,0,0,0,0,0,0,0,0,0,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13880725203694705,-0.005912029183051051,-0.00995060707846208,0,-0.28416101743430827,-0.28416101743430827,-0.28416101743430827,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.95486313337216,-0.4227826872241337,-0.7363808697475012,-14.567149787872111,-14.567149787872111
Jonah Tong,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,0,28,3.72291,1.26511,0,0,0,0,0,0,0.04905982293196952,0,0.07726845043806196,0.01337371664927983,0.00854212831841897,0.1482441183377303,0.1482441183377303,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.16364353967775266,-0.005741349686341121,-0.0015328125583280606,0,-0.30040883105826993,-0.30040883105826993,-0.30040883105826993,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.66249271986022,-0.41057700723866264,-0.11343366650509543,-14.639626491132294,-14.639626491132294
JP Sears,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,29,4.50039,1.24289,0,0,0,0,0,0,0.04905982293196952,0,0.08002803795370703,0.00693686132663216,0.01362227024532197,0.14964699245763066,0.14964699245763066,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1608839521621076,-0.012178205008988792,0.0035473293685749398,0,-0.2990059569383696,-0.2990059569383696,-0.2990059569383696,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.583867210250435,-0.870891208390408,0.2625151877784521,-14.645366328390706,-14.645366328390706
Luis Gastelum,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,0,27,3.93443,1.2765,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.01295911894837694,0.00914951243143125,0.1456773172341946,0.1456773172341946,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.16640312719339773,-0.006155947387244011,-9.254284453157798e-4,0,-0.3029756321618056,-0.3029756321618056,-0.3029756321618056,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.741118229470004,-0.4402258341773368,-0.06848504800533599,-14.702952209180992,-14.702952209180992
Chase Petty,CIN,pitcher,-10.512244953001591,NA,NA,NA,NA,NA,NA,NA,NA,50,3,0,39,5.1325,1.46801,0,0,0,0,0,0,0.07358973439795427,0,0.10762391311015772,-0.00359680339718365,-0.00817092389414553,0.1694459202167828,0.1694459202167828,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,-0.03627746556510604,-0.13328807700565692,-0.0227118697328046,-0.01824586477089256,0,-0.27920702917921747,-0.27920702917921747,-0.27920702917921747,0,0,0,0,0,-3.9581151832460755,-4.081395348837215,-3.7976121141525914,-1.6241775911809941,-1.3502599050832729,-14.81156014250015,-14.81156014250015
Tommy Kahnle,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,39,4.42646,1.4301,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015772,0.01070109796640221,-0.00292091715273046,0.164463916855799,0.164463916855799,0,0,0,0,0,0,0,0,0,0,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13328807700565692,-0.008413968369218741,-0.01299585802947749,0,-0.28418903254020134,-0.28418903254020134,-0.28418903254020134,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.7976121141525914,-0.6017020632366598,-0.9617404408998893,-14.814177715817458,-14.814177715817458
Garrett Hawkins,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0,31,4.20191,1.32929,0,0,0,0,0,0,0.04905982293196952,0,0.08554721298499716,0.0103030579278131,0.00574942884720597,0.15065952269198576,0.15065952269198576,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.15536477713081748,-0.008812008407807851,-0.00432551202954106,0,-0.29799342670401446,-0.29799342670401446,-0.29799342670401446,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.426616191030867,-0.6301668139892355,-0.320103515825792,-14.830009618374211,-14.830009618374211
Porter Hodge,CHC,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,0,31,4.01507,1.34985,0,0,0,0,0,0,0.04905982293196952,0,0.08554721298499716,0.01195129032523431,0.00389262972702206,0.15045095596922306,0.15045095596922306,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.15536477713081748,-0.007163776010386641,-0.00618231114972497,0,-0.29820199342677717,-0.29820199342677717,-0.29820199342677717,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.426616191030867,-0.5122979570239538,-0.45751335828926787,-14.849550603872403,-14.849550603872403
John Brebbia,COL,pitcher,-9.45689823177868,NA,NA,NA,NA,NA,NA,NA,NA,50,2,0,48,4.95111,1.43029,0,0,0,0,0,0,0.04905982293196952,0,0.13246020075096335,4.51392153408101e-4,-0.00334354012721801,0.178627875709123,0.178627875709123,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.10845178936485128,-0.01866367418221285,-0.01341848100396504,0,-0.2700250736868773,-0.2700250736868773,-0.2700250736868773,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.0899825276645307,-1.3346818968439957,-0.9930160677108433,-14.870803589747688,-14.870803589747688
Jon Gray,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,0,30,4.46073,1.3092,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.00797685930737148,0.008507441588468,0.14833174929716111,0.14833174929716111,0,0,0,0,0,0,0,0,0,0,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1581243646464625,-0.011138207028249471,-0.0015674992882790308,0,-0.30032120009883917,-0.30032120009883917,-0.30032120009883917,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.50524170064065,-0.7965185814309234,-0.11600060982509434,-14.870883989424984,-14.870883989424984
Chad Green,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,34,4.61674,1.35931,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.00633099142822892,0.00459235135053768,0.1538091412426685,0.1538091412426685,0,0,0,0,0,0,0,0,0,0,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.14708601458388226,-0.01278407490739203,-0.00548258952620935,0,-0.2948438081533318,-0.2948438081533318,-0.2948438081533318,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.190739662201514,-0.91421834630263,-0.40573143044882076,-14.96381253648128,-14.96381253648128
Blade Tidwell,SFG,pitcher,-6.386427786355807,NA,NA,NA,NA,NA,NA,NA,NA,36,2,0,31,4.31112,1.36784,0,0,0,0,0,0,0.04905982293196952,0,0.08554721298499716,0.010608807205764,0.00334711780236191,0.1485629609250926,0.1485629609250926,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.15536477713081748,-0.008506259129856952,-0.00672782307438512,0,-0.3000899884709077,-0.3000899884709077,-0.3000899884709077,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.426616191030867,-0.608301985967157,-0.4978832113415864,-14.985924485867926,-14.985924485867926
Brandan Bidois,PIT,pitcher,-8.082618723930699,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,39,4.48382,1.4472,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015772,0.00913936727546104,-0.00462644459707907,0.16119665872050926,0.16119665872050926,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13328807700565692,-0.009975699060159911,-0.0147013854738261,0,-0.2874562906754911,-0.2874562906754911,-0.2874562906754911,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.7976121141525914,-0.7133849859342369,-1.0879556328921522,-15.052075830507297,-15.052075830507297
Max Lazar,PHI,pitcher,-6.912291303425361,NA,NA,NA,NA,NA,NA,NA,NA,38,2,0,30,4.5404,1.34527,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.00730927524748098,0.00572832539877494,0.14488504904757754,0.14488504904757754,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1581243646464625,-0.01180579108813997,-0.00434661547797209,0,-0.3037679003484227,-0.3037679003484227,-0.3037679003484227,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.50524170064065,-0.8442590397489663,-0.3216652472445664,-15.124289085162497,-15.124289085162497
Daysbel Hernandez,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,35,4.30002,1.43343,0,0,0,0,0,0,0.04905982293196952,0,0.09658556304757746,0.00988823892204296,-0.0024719610364183,0.15306166386517162,0.15306166386517162,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.14432642706823717,-0.009226827413577991,-0.01254690191316533,0,-0.29559128553082864,-0.29559128553082864,-0.29559128553082864,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.112114152591729,-0.659831466943576,-0.9285160664670978,-15.15358478353072,-15.15358478353072
Quinn Mathews,STL,pitcher,-7.50145435700127,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,36,4.31097,1.45724,0,0,0,0,0,0,0.04905982293196952,0,0.09934515056322252,0.01179024167798663,-0.00543406842242545,0.15476114675075325,0.15476114675075325,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1415668395525921,-0.007324824657634321,-0.01550900929917248,0,-0.29389180264524706,-0.29389180264524706,-0.29389180264524706,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.033488642981944,-0.5238149130045476,-1.147722713457983,-15.15814936697279,-15.15814936697279
Chase Shugart,PHI,pitcher,-7.991441404497429,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,34,4.65451,1.38269,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.0059394739033588,0.00230855546961698,0.15113382783687768,0.15113382783687768,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.14708601458388226,-0.013175592432262151,-0.00776638540713005,0,-0.2975191215591226,-0.2975191215591226,-0.2975191215591226,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.190739662201514,-0.9422166572268171,-0.5747405757057218,-15.160819992662368,-15.160819992662368
Tim Mayza,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,0,26,4.05027,1.35727,0,0,0,0,0,0,0.04905982293196952,0,0.07174927540677183,0.01274472568251332,0.00372094066857577,0.13727476468983046,0.13727476468983046,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.16916271470904282,-0.006370340653107631,-0.00635400020817126,0,-0.31137818470616985,-0.31137818470616985,-0.31137818470616985,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.819743739079789,-0.4555575854691667,-0.4702189688302027,-15.198643390907476,-15.198643390907476
Zach Maxwell,CIN,pitcher,-8.535010949657796,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,41,4.65954,1.45659,0,0,0,0,0,0,0.04905982293196952,0,0.11314308814144788,0.00556683565529623,-0.0053675191234116,0.162402227605302,0.162402227605302,0,0,0,0,0,0,0,0,0,0,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.12776890197436674,-0.013548230680324722,-0.01544246000015863,0,-0.28625072179069827,-0.28625072179069827,-0.28625072179069827,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.6403610949330214,-0.9688648680188149,-1.1427978249258073,-15.20514688540596,-15.20514688540596
James Karinchak,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0,34,4.39234,1.40785,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.00775308975305423,-2.8300914955689457e-4,0.15035587906739922,0.15035587906739922,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.14708601458388226,-0.01136197658256672,-0.010357950026303926,0,-0.29829707032860103,-0.29829707032860103,-0.29829707032860103,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.190739662201514,-0.8125208524894653,-0.7665257193885392,-15.222909331607834,-15.222909331607834
River Ryan,LAD,pitcher,-9.027204747566438,NA,NA,NA,NA,NA,NA,NA,NA,47,2,0,39,4.79325,1.42572,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015772,0.00373598655925752,-0.00259315372207785,0.15782656887930693,0.15782656887930693,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13328807700565692,-0.015379079776363432,-0.01266809459882488,0,-0.2908263805166934,-0.2908263805166934,-0.2908263805166934,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.7976121141525914,-1.0997930614966511,-0.9374847630068478,-15.288013036184408,-15.288013036184408
Paul Gervase,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,35,4.66208,1.3991,0,0,0,0,0,0,0.04905982293196952,0,0.09658556304757746,0.00455522613472733,4.2777109280466214e-4,0.15062838320707897,0.15062838320707897,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.14432642706823717,-0.014559840200893622,-0.009647169783942368,0,-0.2980245661889213,-0.2980245661889213,-0.2980245661889213,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.112114152591729,-1.0412073714614174,-0.7139254138049287,-15.320370035386393,-15.320370035386393
Nick Raquet,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,25,4.1688,1.3521,0,0,0,0,0,0,0.04905982293196952,0,0.06898968789112675,0.01146284803842372,0.00426442932152532,0.1337767881830453,0.1337767881830453,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.17192230222468788,-0.007652218297197231,-0.00581051155522171,0,-0.314876161212955,-0.314876161212955,-0.314876161212955,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.898369248689574,-0.5472275786780049,-0.4299988451934102,-15.328718770089303,-15.328718770089303
Gavin Stone,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,0,26,4.41554,1.31467,0,0,0,0,0,0,0.04905982293196952,0,0.07174927540677183,0.00719434735083261,0.00664299551880773,0.13464644120838168,0.13464644120838168,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.16916271470904282,-0.011920718984788341,-0.0034319453579393,0,-0.31400650818761855,-0.31400650818761855,-0.31400650818761855,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.819743739079789,-0.8524777956917338,-0.25397635417394415,-15.379320986473783,-15.379320986473783
Walker Buehler,SDP,pitcher,-9.48445549271461,NA,NA,NA,NA,NA,NA,NA,NA,47,2,0,40,4.92868,1.42271,0,0,0,0,0,0,0.04905982293196952,0,0.1103835006258028,8.948580736097911e-4,-0.0022310487477898,0.1581071328835923,0.1581071328835923,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13052848949001183,-0.01822020826201116,-0.01230598962453683,0,-0.29054581651240796,-0.29054581651240796,-0.29054581651240796,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.718986604542806,-1.3029686377192438,-0.9106876868281206,-15.385766026618487,-15.385766026618487
Chris Roycroft,STL,pitcher,-7.756471367002479,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,32,4.29153,1.45061,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.01213732551503831,-0.0047552655724842,0.14474868337516586,0.14474868337516586,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1526051896151724,-0.006977740820582641,-0.01483020644923123,0,-0.30390426602083437,-0.30390426602083437,-0.30390426602083437,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.347990681421082,-0.4989941564119621,-1.0974888504297913,-15.39759678579115,-15.39759678579115
Seth Halvorsen,COL,pitcher,-8.603623721579172,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,39,4.63774,1.46736,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015772,0.00625385794372528,-0.0067936993071177,0.15614389467873485,0.15614389467873485,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.13328807700565692,-0.012861208391895671,-0.01686864018386473,0,-0.2925090547172655,-0.2925090547172655,-0.2925090547172655,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-3.7976121141525914,-0.919734337655802,-1.2483403105061408,-15.41880985984285,-15.41880985984285
JR Ritchie,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,29,4.49391,1.37314,0,0,0,0,0,0,0.04905982293196952,0,0.08002803795370703,0.00724540966611899,0.00269992897940736,0.1390331995312029,0.1390331995312029,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.09321366357074208,-0.03627746556510604,-0.1608839521621076,-0.01186965666950196,-0.00737501189733967,0,-0.3096197498647974,-0.3096197498647974,-0.3096197498647974,0,0,0,0,0,-5.371727748691102,-4.081395348837215,-4.583867210250435,-0.8488262130956004,-0.5457775221690813,-15.431594043043432,-15.431594043043432
Antonio Senzatela,COL,pitcher,-19.180423315600933,NA,NA,NA,NA,NA,NA,NA,NA,95,4,0,58,5.45556,1.5711,0,0,0,0,0,0,0.09811964586393904,0,0.16005607590741405,-0.0205328023777479,-0.04059221260491731,0.19705070678868783,0.19705070678868783,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.03627746556510604,-0.08085591420840058,-0.03964786871336885,-0.05066715348166434,0,-0.25160224260731234,-0.25160224260731234,-0.25160224260731234,0,0,0,0,0,-2.544502617801048,-4.081395348837215,-2.303727431566686,-2.8353094949874835,-3.749552389543717,-15.514487282736148,-15.514487282736148
Dylan Ross,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,0,36,3.96108,1.34729,0,0,0,0,0,0,0.02452991146598476,0,0.09934515056322252,0.0153316328534547,0.00494955124491775,0.14415624612757974,0.14415624612757974,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.11774357503672683,-0.03627746556510604,-0.1415668395525921,-0.0037834334821662506,-0.00512538963182928,0,-0.3044967032684205,-0.3044967032684205,-0.3044967032684205,0,0,0,0,0,-6.785340314136128,-4.081395348837215,-4.033488642981944,-0.2705619551252808,-0.37929734790257624,-15.550083608983144,-15.550083608983144
